src,dst,spec,core_src,core_dst,#core,used_slot,tfk_slot
21,77,0.0,0,0,1,14,13.0
21,86,0.0,0,0,1,13,12.0
21,87,0.0,2,1,1,6,5.0
22,20,0.0,1,0,1,17,16.0
22,30,29.0,1,1,2,14,25.0
22,56,11.0,2,2,1,16,15.0
23,15,0.0,0,1,1,2,1.0
23,40,0.0,0,1,1,13,12.0
23,42,63.0,2,1,1,17,16.0
23,98,13.0,1,2,1,12,11.0
24,0,0.0,1,0,1,2,1.0
24,14,0.0,0,0,1,21,20.0
24,16,49.0,0,2,1,4,3.0
24,20,71.0,2,1,1,9,8.0
24,22,58.0,2,2,1,13,12.0
24,27,36.0,1,2,1,9,8.0
24,31,23.0,2,2,1,15,14.0
24,44,11.0,1,0,2,9,16.0
24,51,57.0,0,2,1,23,22.0
24,55,12.0,1,2,1,3,2.0
24,56,0.0,2,2,1,11,10.0
24,58,59.0,0,2,1,2,1.0
24,61,52.0,1,2,1,23,22.0
24,90,75.0,0,1,2,5,8.0
25,1,0.0,2,0,1,15,14.0
25,3,0.0,0,0,1,15,14.0
25,9,15.0,2,1,1,11,10.0
25,28,0.0,0,0,1,6,5.0
25,34,44.0,1,2,1,11,10.0
25,52,0.0,1,1,1,25,24.0
25,61,0.0,0,1,1,13,12.0
25,67,0.0,0,0,1,7,6.0
25,86,0.0,1,0,1,8,7.0
25,97,0.0,0,0,1,2,1.0
26,27,38.0,2,1,1,8,7.0
26,38,25.0,2,2,1,2,1.0
26,55,64.0,1,1,2,9,16.0
26,59,0.0,1,0,1,14,13.0
26,71,0.0,1,1,2,9,16.0
26,73,73.0,2,0,1,7,6.0
26,96,0.0,1,0,1,17,16.0
27,48,0.0,0,0,2,4,6.0
27,68,0.0,1,2,1,12,11.0
27,73,56.0,2,1,1,15,14.0
27,81,25.0,0,2,1,22,21.0
27,89,0.0,0,1,1,5,4.0
27,92,0.0,0,1,1,6,5.0
28,6,6.0,0,2,1,10,9.0
28,29,11.0,2,2,1,5,4.0
28,75,58.0,0,2,1,13,12.0
29,31,55.0,1,2,1,25,24.0
30,21,0.0,0,1,1,3,2.0
30,42,55.0,2,2,1,6,5.0
30,43,0.0,0,2,1,31,30.0
30,68,0.0,0,1,1,13,12.0
30,71,21.0,2,2,1,8,7.0
30,82,29.0,1,2,1,11,10.0
31,3,0.0,1,1,1,4,3.0
31,7,0.0,1,1,1,6,5.0
31,11,0.0,1,0,1,8,7.0
31,16,0.0,0,0,1,13,12.0
31,17,0.0,0,0,1,2,1.0
31,30,0.0,1,1,1,2,1.0
31,32,0.0,0,0,1,15,14.0
31,39,0.0,2,1,1,17,16.0
31,41,0.0,0,0,1,17,16.0
31,44,0.0,1,0,1,13,12.0
31,46,17.0,2,1,1,6,5.0
31,60,0.0,1,1,1,7,6.0
31,82,0.0,1,0,1,2,1.0
31,84,0.0,0,0,1,9,8.0
31,99,0.0,1,1,1,2,1.0
32,6,71.0,1,2,1,9,8.0
32,7,48.0,2,1,1,20,19.0
32,13,0.0,1,0,1,28,27.0
32,16,68.0,2,0,1,12,11.0
32,19,17.0,0,2,1,16,15.0
32,24,0.0,0,0,1,4,3.0
32,40,43.0,2,1,1,5,4.0
32,41,0.0,1,0,1,9,8.0
32,45,0.0,0,0,1,2,1.0
32,63,0.0,0,1,1,16,15.0
32,73,0.0,2,2,1,21,20.0
32,74,0.0,0,0,1,6,5.0
32,84,0.0,0,0,1,4,3.0
32,85,0.0,1,1,1,9,8.0
32,91,0.0,0,0,1,2,1.0
32,94,0.0,1,1,1,11,10.0
33,2,40.0,1,1,2,2,1.0
33,3,59.0,2,2,1,8,7.0
33,16,67.0,1,1,2,13,24.0
33,27,45.0,1,1,2,7,12.0
33,54,0.0,0,1,1,7,6.0
33,79,52.0,1,0,2,7,12.0
34,1,0.0,1,0,1,7,6.0
34,2,0.0,2,0,1,25,24.0
34,4,0.0,1,1,1,15,14.0
34,5,0.0,0,1,1,21,20.0
34,25,0.0,1,1,1,10,9.0
34,39,0.0,0,0,1,14,13.0
34,44,0.0,1,0,1,9,8.0
34,49,0.0,1,1,1,2,1.0
34,61,0.0,0,0,1,24,23.0
34,67,0.0,1,1,1,11,10.0
34,73,0.0,1,1,1,7,6.0
34,75,0.0,0,0,1,19,18.0
34,82,0.0,1,1,1,15,14.0
35,6,0.0,0,1,1,15,14.0
35,15,69.0,1,1,2,11,20.0
36,5,0.0,1,0,1,7,6.0
36,11,0.0,1,0,1,2,1.0
36,20,36.0,2,2,1,23,22.0
36,40,0.0,0,0,1,9,8.0
36,41,0.0,1,0,1,2,1.0
36,42,4.0,2,0,1,13,12.0
36,52,0.0,1,0,1,19,18.0
36,54,0.0,0,1,1,16,15.0
36,55,0.0,1,0,1,10,9.0
36,67,65.0,0,2,1,15,14.0
36,70,0.0,1,1,1,6,5.0
36,73,0.0,1,0,1,3,2.0
36,76,60.0,2,2,1,18,17.0
36,94,0.0,1,1,1,16,15.0
36,96,17.0,2,0,1,19,18.0
37,31,0.0,0,1,1,11,10.0
37,48,0.0,0,0,1,7,6.0
37,91,48.0,2,2,1,13,12.0
38,3,0.0,1,1,1,9,8.0
38,15,61.0,1,0,2,7,12.0
38,18,37.0,2,2,1,24,23.0
38,39,72.0,2,2,1,8,7.0
38,40,0.0,0,1,1,11,10.0
38,53,68.0,1,1,2,2,1.0
38,90,0.0,1,2,1,9,8.0
39,31,0.0,0,1,1,13,12.0
40,0,30.0,2,2,1,10,9.0
40,13,0.0,0,0,1,2,1.0
40,15,0.0,1,1,1,13,12.0
40,19,48.0,1,2,1,17,16.0
40,24,40.0,2,1,1,9,8.0
40,30,0.0,0,0,1,2,1.0
40,44,49.0,2,2,1,25,24.0
40,57,0.0,0,1,1,6,5.0
40,61,0.0,2,1,1,8,7.0
40,67,8.0,2,2,1,21,20.0
40,68,0.0,1,1,1,7,6.0
40,76,40.0,1,2,1,5,4.0
40,79,0.0,0,0,1,16,15.0
40,84,74.0,2,0,1,6,5.0
40,85,0.0,1,0,1,2,1.0
40,90,0.0,1,0,1,2,1.0
41,3,1.0,1,2,1,12,11.0
41,8,2.0,0,2,1,4,3.0
41,18,0.0,0,0,3,9,24.0
41,22,46.0,1,2,1,12,11.0
41,45,9.0,2,0,1,24,23.0
41,85,43.0,2,2,1,20,19.0
41,86,54.0,0,2,1,26,25.0
42,1,0.0,2,1,1,9,8.0
42,25,0.0,0,1,1,13,12.0
42,70,76.0,2,2,1,2,1.0
42,95,40.0,2,2,1,15,14.0
43,3,31.0,2,1,1,13,12.0
43,4,0.0,0,1,1,4,3.0
43,14,0.0,0,1,1,17,16.0
43,23,0.0,1,1,1,12,11.0
43,29,0.0,0,0,1,12,11.0
43,41,0.0,1,1,1,16,15.0
43,42,0.0,0,0,1,18,17.0
43,52,44.0,2,0,1,11,10.0
44,15,23.0,2,2,1,10,9.0
44,54,0.0,2,1,1,2,1.0
45,1,70.0,1,1,2,10,17.0
45,14,0.0,1,1,1,4,3.0
45,19,77.0,1,2,1,3,2.0
45,33,24.0,1,1,2,6,9.0
45,54,73.0,0,1,2,7,12.0
45,57,0.0,2,1,1,11,10.0
45,58,30.0,2,1,1,3,2.0
45,61,11.0,2,2,1,12,11.0
45,63,38.0,2,1,1,22,21.0
45,64,0.0,1,1,1,11,10.0
46,33,28.0,2,0,1,4,3.0
46,82,62.0,0,2,1,18,17.0
47,5,43.0,1,1,2,2,1.0
47,7,13.0,0,2,1,7,6.0
47,8,73.0,2,2,1,2,1.0
47,15,66.0,0,2,1,3,2.0
47,17,0.0,0,1,1,17,16.0
47,25,39.0,0,2,1,13,12.0
47,28,2.0,2,2,1,5,4.0
47,36,0.0,0,1,1,7,6.0
47,98,0.0,0,1,1,9,8.0
48,1,32.0,2,0,1,21,20.0
48,3,0.0,1,0,1,5,4.0
48,4,55.0,2,0,1,25,24.0
48,22,0.0,0,0,3,2,1.0
48,39,0.0,1,0,1,22,21.0
48,41,0.0,0,1,1,9,8.0
48,60,0.0,0,0,1,21,20.0
48,68,2.0,2,0,1,23,22.0
48,74,0.0,1,0,1,20,19.0
48,80,25.0,2,1,1,7,6.0
49,21,0.0,0,0,1,8,7.0
49,90,45.0,2,2,1,21,20.0
50,16,0.0,1,0,1,7,6.0
50,17,0.0,1,0,1,7,6.0
50,23,25.0,2,0,1,17,16.0
50,26,0.0,1,1,1,15,14.0
50,29,0.0,1,0,1,18,17.0
50,30,0.0,0,1,1,11,10.0
50,61,44.0,1,2,1,8,7.0
50,64,54.0,2,0,1,26,25.0
50,71,0.0,1,0,1,9,8.0
50,76,0.0,1,1,1,14,13.0
50,78,0.0,0,0,1,22,21.0
50,97,0.0,0,0,1,14,13.0
51,1,31.0,1,2,1,11,10.0
51,5,0.0,0,0,1,2,1.0
51,9,0.0,1,1,1,2,1.0
51,22,0.0,1,0,1,13,12.0
51,27,0.0,0,0,1,10,9.0
51,32,0.0,0,1,1,9,8.0
51,35,0.0,0,0,2,10,17.0
51,38,0.0,0,0,1,9,8.0
51,40,0.0,0,0,1,13,12.0
51,41,0.0,0,0,1,2,1.0
51,43,51.0,1,0,2,6,10.0
51,48,0.0,1,1,1,11,10.0
51,53,0.0,0,0,1,2,1.0
51,61,0.0,2,1,1,13,12.0
51,67,38.0,2,1,1,13,12.0
51,69,0.0,0,0,1,6,5.0
51,84,13.0,2,1,1,25,24.0
51,93,0.0,1,0,1,7,6.0
51,97,0.0,0,1,1,17,16.0
52,28,28.0,0,2,1,2,1.0
52,57,64.0,2,1,1,16,15.0
53,0,0.0,0,1,1,2,1.0
53,10,0.0,0,0,1,21,20.0
53,13,0.0,1,1,1,13,12.0
53,35,70.0,1,0,2,10,18.0
53,50,0.0,0,0,1,23,22.0
53,56,78.0,0,2,1,2,1.0
53,57,0.0,0,1,1,4,3.0
53,61,34.0,1,1,2,6,10.0
53,63,44.0,1,2,1,19,18.0
53,73,72.0,1,2,1,8,7.0
53,80,47.0,2,1,1,21,20.0
53,83,18.0,2,0,1,16,15.0
53,88,0.0,0,0,1,3,2.0
53,92,44.0,2,0,1,3,2.0
53,98,0.0,2,1,1,15,14.0
54,20,0.0,0,0,1,17,16.0
54,55,11.0,2,1,1,11,10.0
54,60,37.0,1,1,2,10,18.0
54,69,29.0,0,2,1,21,20.0
54,83,21.0,0,2,1,3,2.0
54,98,0.0,1,1,1,13,12.0
55,95,0.0,1,1,1,2,1.0
56,9,53.0,0,2,1,18,17.0
56,16,0.0,1,1,1,8,7.0
56,18,9.0,0,2,1,2,1.0
56,25,0.0,0,1,1,10,9.0
56,36,0.0,1,1,1,6,5.0
56,69,50.0,1,2,1,13,12.0
56,73,48.0,2,2,1,15,14.0
56,96,35.0,1,2,1,15,14.0
57,21,9.0,0,2,1,6,5.0
57,22,0.0,1,1,1,22,21.0
57,26,32.0,2,2,1,6,5.0
57,28,50.0,2,2,1,26,25.0
57,52,38.0,2,2,1,11,10.0
57,58,15.0,2,1,1,7,6.0
57,68,76.0,2,2,1,4,3.0
57,72,0.0,0,1,1,15,14.0
57,74,22.0,1,1,2,5,8.0
57,88,18.0,0,2,1,3,2.0
58,4,78.0,2,1,1,2,1.0
58,8,13.0,2,2,1,23,22.0
58,9,18.0,0,2,1,25,24.0
58,14,0.0,0,1,1,2,1.0
58,35,67.0,0,2,1,2,1.0
58,40,0.0,0,0,1,17,16.0
58,45,61.0,1,1,2,9,16.0
58,50,0.0,1,2,1,10,9.0
58,68,74.0,1,2,1,2,1.0
58,69,0.0,0,1,1,2,1.0
58,80,15.0,1,2,1,9,8.0
58,92,48.0,2,0,1,11,10.0
59,24,0.0,1,1,1,13,12.0
59,39,0.0,1,0,1,9,8.0
59,47,54.0,2,1,1,11,10.0
59,56,0.0,1,0,1,23,22.0
59,61,0.0,1,0,1,9,8.0
59,68,41.0,2,1,1,13,12.0
59,69,0.0,1,1,1,2,1.0
59,79,0.0,2,0,1,13,12.0
59,85,0.0,0,0,1,16,15.0
59,92,0.0,0,0,1,11,10.0
60,8,0.0,0,1,1,2,1.0
60,14,50.0,1,1,2,5,8.0
60,35,49.0,0,2,1,9,8.0
60,40,0.0,1,1,1,2,1.0
60,46,47.0,0,0,3,3,6.0
60,50,0.0,1,0,1,8,7.0
60,68,61.0,2,1,1,19,18.0
60,69,0.0,1,1,1,22,21.0
60,72,0.0,1,0,1,3,2.0
60,82,0.0,0,1,1,8,7.0
60,83,0.0,1,1,1,12,11.0
61,2,2.0,2,2,1,9,8.0
61,22,27.0,0,2,1,2,1.0
61,88,50.0,0,2,1,2,1.0
62,36,0.0,0,1,1,2,1.0
62,55,73.0,1,1,2,2,1.0
62,78,78.0,2,2,1,2,1.0
63,4,0.0,0,0,1,15,14.0
63,11,26.0,2,0,1,15,14.0
63,12,0.0,0,1,1,12,11.0
63,19,0.0,1,0,1,13,12.0
63,47,0.0,1,0,1,2,1.0
63,59,13.0,2,0,1,13,12.0
63,66,1.0,2,0,1,12,11.0
63,67,0.0,1,1,1,7,6.0
63,69,0.0,0,0,1,13,12.0
63,80,41.0,2,0,1,3,2.0
63,83,0.0,0,1,1,7,6.0
63,89,0.0,1,0,1,2,1.0
63,93,0.0,0,0,1,17,16.0
63,97,0.0,1,0,1,2,1.0
64,4,0.0,2,2,1,10,9.0
64,5,50.0,2,2,1,2,1.0
64,15,33.0,1,1,2,7,12.0
64,18,11.0,2,2,1,21,20.0
64,19,0.0,1,1,1,7,6.0
64,27,52.0,2,2,1,4,3.0
64,28,16.0,0,2,1,12,11.0
64,29,16.0,1,2,1,6,5.0
64,36,0.0,1,0,1,17,16.0
64,39,39.0,1,2,1,10,9.0
64,48,0.0,0,0,1,23,22.0
64,58,36.0,0,2,1,11,10.0
64,61,32.0,1,2,1,2,1.0
64,77,61.0,2,2,1,19,18.0
64,85,0.0,1,2,1,3,2.0
64,93,42.0,2,2,1,8,7.0
65,3,78.0,2,1,1,2,1.0
65,33,0.0,2,2,1,24,23.0
65,70,40.0,1,0,2,16,29.0
66,7,0.0,1,1,1,14,13.0
66,8,0.0,2,0,1,19,18.0
66,15,0.0,0,0,1,30,29.0
66,27,0.0,0,1,1,12,11.0
66,41,19.0,2,1,1,16,15.0
66,47,0.0,1,1,1,16,15.0
66,56,65.0,1,2,1,13,12.0
66,63,63.0,2,2,1,17,16.0
66,65,0.0,0,1,1,21,20.0
66,67,0.0,1,0,1,8,7.0
66,70,0.0,1,1,1,10,9.0
67,10,15.0,1,2,1,19,18.0
67,33,58.0,2,1,1,7,6.0
67,73,34.0,2,0,1,5,4.0
67,77,0.0,0,1,1,4,3.0
68,35,43.0,2,2,1,2,1.0
68,54,51.0,2,2,1,22,21.0
68,70,0.0,1,0,1,13,12.0
69,4,0.0,0,0,1,5,4.0
69,6,0.0,1,1,1,15,14.0
69,13,64.0,2,1,1,16,15.0
69,22,0.0,0,0,1,7,6.0
69,26,27.0,2,0,1,2,1.0
69,29,0.0,0,0,1,3,2.0
69,33,0.0,2,0,1,27,26.0
69,45,0.0,1,1,1,10,9.0
69,54,0.0,0,1,1,3,2.0
69,61,23.0,0,2,1,2,1.0
69,67,39.0,1,2,1,19,18.0
69,70,0.0,1,1,1,3,2.0
69,83,0.0,0,0,1,9,8.0
69,96,0.0,1,1,1,7,6.0
70,1,13.0,2,2,1,18,17.0
70,3,53.0,2,0,1,22,21.0
70,15,52.0,0,2,1,3,2.0
70,21,31.0,1,0,2,5,7.0
70,29,78.0,1,1,2,2,1.0
70,31,0.0,0,0,1,23,22.0
70,49,36.0,1,1,2,9,16.0
70,54,0.0,2,2,1,8,7.0
70,59,0.0,0,0,1,5,4.0
70,68,45.0,1,1,2,2,1.0
70,82,18.0,0,2,1,2,1.0
70,99,0.0,0,0,1,14,13.0
71,13,0.0,0,0,1,7,6.0
71,54,52.0,2,1,1,14,13.0
71,62,61.0,0,2,1,5,4.0
71,81,0.0,0,0,1,18,17.0
72,0,13.0,0,2,1,8,7.0
72,20,0.0,1,0,1,3,2.0
72,37,0.0,1,0,1,2,1.0
72,39,0.0,1,0,1,13,12.0
72,53,0.0,0,1,1,11,10.0
72,55,0.0,2,0,1,11,10.0
72,57,0.0,1,1,1,2,1.0
72,58,11.0,2,0,1,15,14.0
72,60,26.0,2,0,1,28,27.0
72,80,54.0,2,0,1,17,16.0
72,83,0.0,0,0,1,17,16.0
73,12,0.0,1,1,1,27,26.0
73,19,0.0,1,0,1,2,1.0
73,29,0.0,0,2,1,7,6.0
73,30,0.0,0,0,1,18,17.0
73,31,38.0,0,2,1,17,16.0
73,36,0.0,0,0,1,8,7.0
73,87,8.0,0,1,2,5,8.0
73,93,13.0,1,2,1,9,8.0
74,58,0.0,1,1,2,12,21.0
74,61,62.0,2,1,1,18,17.0
74,78,39.0,2,2,1,11,10.0
74,88,0.0,0,0,1,4,3.0
75,0,0.0,1,0,1,2,1.0
75,11,51.0,0,2,1,2,1.0
75,15,0.0,1,0,1,11,10.0
75,23,9.0,2,2,1,21,20.0
75,27,78.0,2,2,1,2,1.0
75,33,30.0,1,1,2,10,18.0
75,38,0.0,1,2,1,13,12.0
75,41,63.0,0,1,2,6,10.0
75,43,55.0,0,2,1,25,24.0
75,54,22.0,0,2,1,13,12.0
75,82,0.0,0,0,2,4,5.0
75,88,76.0,2,1,1,2,1.0
75,96,57.0,0,2,1,2,1.0
76,6,48.0,0,2,1,23,22.0
76,9,45.0,2,0,1,15,14.0
76,13,35.0,0,2,1,16,15.0
76,22,0.0,1,0,1,2,1.0
76,25,0.0,1,0,1,23,22.0
76,38,27.0,0,2,1,5,4.0
76,44,0.0,1,0,1,12,11.0
76,47,0.0,1,0,1,2,1.0
76,48,0.0,0,0,1,14,13.0
76,65,0.0,0,0,1,18,17.0
76,66,35.0,1,2,1,25,24.0
76,71,0.0,2,0,1,23,22.0
76,74,0.0,1,1,1,2,1.0
76,82,38.0,2,1,1,2,1.0
76,94,23.0,2,0,1,15,14.0
77,14,47.0,2,1,1,14,13.0
77,15,18.0,2,0,1,6,5.0
77,22,0.0,1,0,1,17,16.0
77,23,0.0,1,0,1,15,14.0
77,29,12.0,2,0,1,6,5.0
77,30,0.0,0,0,1,3,2.0
77,41,71.0,1,2,1,9,8.0
77,44,0.0,1,0,1,4,3.0
77,63,0.0,1,1,1,14,13.0
77,73,0.0,0,0,1,7,6.0
77,79,0.0,0,0,1,16,15.0
77,89,24.0,2,2,1,23,22.0
77,97,0.0,0,0,1,7,6.0
78,5,4.0,1,2,1,2,1.0
78,35,58.0,1,1,2,6,10.0
78,43,0.0,0,1,1,22,21.0
78,53,0.0,0,1,1,2,1.0
78,54,8.0,0,2,1,3,2.0
78,67,9.0,1,0,2,3,4.0
78,68,12.0,2,2,1,27,26.0
78,84,10.0,1,2,1,13,12.0
78,93,0.0,1,1,2,9,15.0
78,96,0.0,0,1,1,10,9.0
79,11,78.0,1,1,2,2,2.0
79,17,75.0,2,2,1,3,2.0
79,20,59.0,1,2,1,21,20.0
79,37,0.0,1,2,1,4,3.0
79,42,15.0,0,2,1,13,12.0
79,45,0.0,1,1,1,2,1.0
79,55,24.0,2,2,1,17,16.0
79,61,0.0,0,0,1,6,5.0
79,84,0.0,2,1,1,17,16.0
79,88,0.0,1,1,1,14,13.0
79,99,17.0,2,2,1,7,6.0
80,2,55.0,0,2,1,14,13.0
80,8,2.0,2,1,1,13,12.0
80,34,25.0,0,2,1,19,18.0
80,42,61.0,0,2,1,10,9.0
80,81,0.0,1,1,1,9,8.0
80,92,0.0,1,0,1,3,2.0
81,8,0.0,1,0,1,19,18.0
81,16,0.0,1,0,1,16,15.0
81,19,0.0,2,0,1,25,24.0
81,37,31.0,0,2,1,17,16.0
81,62,0.0,1,0,1,17,16.0
81,65,71.0,2,0,1,7,6.0
81,72,0.0,0,1,1,18,17.0
81,87,49.0,2,0,1,22,21.0
82,10,0.0,2,1,1,18,17.0
