#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9302.0,399276.0,9302.0,0.0,0.0,0.0,8596.0,326576.0,8596.0
2.0,14818.0,1118621.0,14818.0,0.0,0.0,0.0,13650.0,901776.0,13650.0
4.0,22237.0,2633866.0,22237.0,0.0,0.0,0.0,20213.0,2080376.0,20213.0
6.0,26566.0,3901876.0,26566.0,0.0,0.0,0.0,25053.0,3771804.0,25053.0
8.0,29008.0,4631476.0,29008.0,0.0,0.0,0.0,28053.0,4544171.0,28053.0
10.0,29879.0,4925375.0,29879.0,0.0,0.0,0.0,29616.0,4898765.0,29616.0
12.0,29895.0,4931376.0,29895.0,0.0,0.0,0.0,29895.0,4931376.0,29895.0
14.0,29895.0,4931376.0,29895.0,0.0,0.0,0.0,29895.0,4931376.0,29895.0
16.0,29895.0,4931376.0,29895.0,0.0,0.0,0.0,29895.0,4931376.0,29895.0
18.0,29895.0,4931376.0,29895.0,0.0,0.0,0.0,29895.0,4931376.0,29895.0
20.0,29895.0,4931376.0,29895.0,0.0,0.0,0.0,29895.0,4931376.0,29895.0
