#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9367.0,391950.0,9367.0,0.0,0.0,0.0,8741.0,327750.0,8741.0
2.0,14906.0,1111199.0,14906.0,0.0,0.0,0.0,13688.0,889450.0,13688.0
4.0,22459.0,2603344.0,22459.0,0.0,0.0,0.0,20418.0,2502637.0,20418.0
6.0,26853.0,3879449.0,26853.0,0.0,0.0,0.0,25227.0,3756741.0,25227.0
8.0,29569.0,4665750.0,29569.0,0.0,0.0,0.0,28501.0,4562039.0,28501.0
10.0,30510.0,5004047.0,30510.0,0.0,0.0,0.0,30374.0,4990045.0,30374.0
12.0,30524.0,5008050.0,30524.0,0.0,0.0,0.0,30524.0,5008050.0,30524.0
14.0,30524.0,5008050.0,30524.0,0.0,0.0,0.0,30524.0,5008050.0,30524.0
16.0,30524.0,5008050.0,30524.0,0.0,0.0,0.0,30524.0,5008050.0,30524.0
18.0,30524.0,5008050.0,30524.0,0.0,0.0,0.0,30524.0,5008050.0,30524.0
20.0,30524.0,5008050.0,30524.0,0.0,0.0,0.0,30524.0,5008050.0,30524.0
