beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,807.0,232040.0,807.0,0.0,0.0,0.0,711.0,201330.0,711.0
1e-05,807.0,232980.0,809.3298,0.0,0.0,0.0,713.0,202900.0,715.029
2e-05,807.0,233270.0,811.6654,0.0,0.0,0.0,712.0,203750.0,716.075
4e-05,807.0,233610.0,816.3444,0.0,0.0,0.0,711.0,204210.0,719.1684
8e-05,807.0,233900.0,825.712,0.0,0.0,0.0,706.0,204000.0,722.32
0.0001,807.0,233660.0,830.366,0.0,0.0,0.0,714.0,203410.0,734.341
0.0002,806.0,235350.0,853.07,0.0,0.0,0.0,711.0,203780.0,751.756
0.0004,807.0,234570.0,900.828,0.0,0.0,0.0,709.0,204120.0,790.648
0.0008,806.0,235040.0,994.032,0.0,0.0,0.0,706.0,202530.0,868.024
0.001,806.0,235650.0,1041.65,0.0,0.0,0.0,718.0,207840.0,925.84
0.002,804.0,237550.0,1279.1,0.0,0.0,0.0,708.0,204190.0,1116.38
0.004,804.0,238280.0,1757.12,0.0,0.0,0.0,709.0,206950.0,1536.8
0.008,801.0,239320.0,2715.56,0.0,0.0,0.0,701.0,207040.0,2357.32
0.01,796.0,239900.0,3195.0,0.0,0.0,0.0,708.0,209920.0,2807.2
0.02,776.0,241150.0,5599.0,0.0,0.0,0.0,573.0,216360.0,4900.2
0.04,729.0,243120.0,10453.8,0.0,0.0,0.0,573.0,216360.0,9227.4
0.08,706.0,243860.0,20214.8,0.0,0.0,0.0,573.0,216360.0,17881.8
0.1,693.0,244160.0,25109.0,0.0,0.0,0.0,573.0,216360.0,22209.0
0.2,694.0,244240.0,49542.0,0.0,0.0,0.0,573.0,216360.0,43845.0
0.4,696.0,244320.0,98424.0,0.0,0.0,0.0,573.0,216360.0,87117.0
1.0,695.0,244350.0,245045.0,0.0,0.0,0.0,573.0,216360.0,216933.0
10.0,699.0,244420.0,2444899.0,0.0,0.0,0.0,573.0,216360.0,2164173.0
