beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,830.0,237070.0,830.0,0.0,0.0,0.0,728.0,204180.0,728.0
1e-05,831.0,238480.0,833.3848,0.0,0.0,0.0,728.0,205850.0,730.0585
2e-05,831.0,239010.0,835.7802,0.0,0.0,0.0,733.0,208110.0,737.1622
4e-05,831.0,239040.0,840.5616,0.0,0.0,0.0,729.0,206780.0,737.2712
8e-05,831.0,238960.0,850.1168,0.0,0.0,0.0,731.0,207870.0,747.6296
0.0001,831.0,238930.0,854.893,0.0,0.0,0.0,732.0,206830.0,752.683
0.0002,831.0,239370.0,878.874,0.0,0.0,0.0,728.0,207300.0,769.46
0.0004,831.0,238840.0,926.536,0.0,0.0,0.0,734.0,208560.0,817.424
0.0008,830.0,241130.0,1022.904,0.0,0.0,0.0,721.0,206530.0,886.224
0.001,830.0,240880.0,1070.88,0.0,0.0,0.0,728.0,208820.0,936.82
0.002,831.0,242210.0,1315.42,0.0,0.0,0.0,730.0,207930.0,1145.86
0.004,827.0,244670.0,1805.68,0.0,0.0,0.0,726.0,210090.0,1566.36
0.008,820.0,245780.0,2786.24,0.0,0.0,0.0,620.0,227080.0,2436.64
0.01,815.0,246380.0,3278.8,0.0,0.0,0.0,620.0,227080.0,2890.8
0.02,801.0,247140.0,5743.8,0.0,0.0,0.0,620.0,227080.0,5161.6
0.04,754.0,249380.0,10729.2,0.0,0.0,0.0,620.0,227080.0,9703.2
0.08,720.0,250350.0,20748.0,0.0,0.0,0.0,620.0,227080.0,18786.4
0.1,713.0,250620.0,25775.0,0.0,0.0,0.0,620.0,227080.0,23328.0
0.2,704.0,250720.0,50848.0,0.0,0.0,0.0,620.0,227080.0,46036.0
0.4,713.0,250810.0,101037.0,0.0,0.0,0.0,620.0,227080.0,91452.0
1.0,707.0,250900.0,251607.0,0.0,0.0,0.0,620.0,227080.0,227700.0
10.0,713.0,250950.0,2510213.0,0.0,0.0,0.0,620.0,227080.0,2271420.0
