beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,857.0,242680.0,857.0,0.0,0.0,0.0,746.0,209910.0,746.0
1e-05,857.0,244790.0,859.4479,0.0,0.0,0.0,743.0,212190.0,745.1219
2e-05,857.0,244570.0,861.8914,0.0,0.0,0.0,743.0,211600.0,747.232
4e-05,857.0,246150.0,866.846,0.0,0.0,0.0,750.0,213490.0,758.5396
8e-05,857.0,245380.0,876.6304,0.0,0.0,0.0,742.0,210750.0,758.86
0.0001,857.0,244750.0,881.475,0.0,0.0,0.0,749.0,212760.0,770.276
0.0002,857.0,244890.0,905.978,0.0,0.0,0.0,745.0,210900.0,787.18
0.0004,856.0,247860.0,955.144,0.0,0.0,0.0,746.0,214520.0,831.808
0.0008,856.0,247810.0,1054.248,0.0,0.0,0.0,746.0,213350.0,916.68
0.001,856.0,248340.0,1104.34,0.0,0.0,0.0,745.0,214060.0,959.06
0.002,855.0,249080.0,1353.16,0.0,0.0,0.0,740.0,212780.0,1165.56
0.004,853.0,250180.0,1853.72,0.0,0.0,0.0,739.0,213810.0,1594.24
0.008,851.0,250870.0,2857.96,0.0,0.0,0.0,736.0,215280.0,2458.24
0.01,850.0,250900.0,3359.0,0.0,0.0,0.0,737.0,215850.0,2895.5
0.02,823.0,252680.0,5876.6,0.0,0.0,0.0,599.0,229420.0,5187.4
0.04,753.0,255600.0,10977.0,0.0,0.0,0.0,599.0,229420.0,9775.8
0.08,727.0,256330.0,21233.4,0.0,0.0,0.0,599.0,229420.0,18952.6
0.1,727.0,256350.0,26362.0,0.0,0.0,0.0,599.0,229420.0,23541.0
0.2,716.0,256660.0,52048.0,0.0,0.0,0.0,599.0,229420.0,46483.0
0.4,707.0,256730.0,103399.0,0.0,0.0,0.0,599.0,229420.0,92367.0
1.0,717.0,256790.0,257507.0,0.0,0.0,0.0,599.0,229420.0,230019.0
10.0,706.0,256840.0,2569106.0,0.0,0.0,0.0,599.0,229420.0,2294799.0
