beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,921.0,232488.0,921.0,0.0,0.0,0.0,843.0,0.0,843.0
1e-05,921.0,239088.0,923.39088,0.0,0.0,0.0,843.0,1.83688,844.83688
2e-05,922.0,239888.0,926.79776,0.0,0.0,0.0,843.0,3.67376,846.67376
4e-05,922.0,240288.0,931.61152,0.0,0.0,0.0,843.0,7.34752,850.34752
8e-05,922.0,240788.0,941.26304,0.0,0.0,0.0,843.0,14.69504,857.69504
0.0001,921.0,241088.0,945.1088,0.0,0.0,0.0,843.0,18.3688,861.3688
0.0002,922.0,240488.0,970.0976,0.0,0.0,0.0,843.0,36.7376,879.7376
0.0004,921.0,245088.0,1019.0352,0.0,0.0,0.0,843.0,73.4752,916.4752
0.0008,921.0,247088.0,1118.6704,0.0,0.0,0.0,843.0,146.9504,989.9504
0.001,921.0,248088.0,1169.088,0.0,0.0,0.0,843.0,183.688,1026.688
0.002,919.0,250087.0,1419.174,0.0,0.0,0.0,843.0,367.376,1210.376
0.004,914.0,252385.0,1923.54,0.0,0.0,0.0,709.0,219026.0,1585.104
0.008,904.0,254886.0,2943.088,0.0,0.0,0.0,691.0,220611.0,2455.888
0.01,900.0,255285.0,3452.85,0.0,0.0,0.0,527.0,2388.99,2915.99
0.02,854.0,259337.0,6040.74,0.0,0.0,0.0,527.0,4777.98,5304.98
0.04,786.0,262063.0,11268.52,0.0,0.0,0.0,527.0,9555.96,10082.96
0.08,618.0,267070.0,21983.6,0.0,0.0,0.0,527.0,19111.92,19638.92
0.1,606.0,266582.0,27264.2,0.0,0.0,0.0,527.0,23889.9,24416.9
0.2,594.0,267167.0,54027.4,0.0,0.0,0.0,527.0,47779.8,48306.8
0.4,585.0,267357.0,107527.8,0.0,0.0,0.0,527.0,95559.6,96086.6
1.0,578.0,268328.0,268906.0,0.0,0.0,0.0,527.0,238899.0,239426.0
10.0,579.0,267535.0,2675929.0,0.0,0.0,0.0,527.0,2388990.0,2389517.0
