beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,1e-05,2e-05,4e-05
845,845,846,845
224976.0,226776.0,225376.0,228176.0
845.0,847.26776,850.50752,854.12704
780,0,798,0,799,0,794,0
190476.0,0,202976.0,0,206075.0,0,202675.0,0
780.0,0,800.02976,0,803.1215,0,802.107,0
778,778,778,778
176776.0,176776.0,176776.0,176776.0
778.0,779.76776,781.53552,785.07104
