arch4_connections_lb,arch4_connections_ub,arch4_throughput_lb,arch4_throughput_ub,arch1_connections,arch1_throughput,arch2_connections_lb,arch2_connections_ub,arch2_throughput_lb,arch2_throughput_ub,arch5_connections_lb,arch5_connections_ub,arch5_throughput_lb,arch5_throughput_ub,total_cnk
546.0,592.0,190500.0,232700.0,148.0,143325.0,1209.0,1319.0,220000.0,262900.0,659.0,1319.0,128350.0,262150.0,2047.0
