arch4_connections_lb,arch4_connections_ub,arch4_throughput_lb,arch4_throughput_ub,arch1_connections,arch1_throughput,arch2_connections_lb,arch2_connections_ub,arch2_throughput_lb,arch2_throughput_ub,arch5_connections_lb,arch5_connections_ub,arch5_throughput_lb,arch5_throughput_ub,total_cnk
536.0,579.0,193875.0,234075.0,148.0,146200.0,1193.0,1300.0,224900.0,263300.0,651.0,1303.0,130200.0,262500.0,1968.0
