beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1312.0,241925.0,1312.0,1182.0,216400.0,1182.0
0.005,1302.0,259525.0,2599.625,1158.0,226025.0,2288.125
0.01,1292.0,261075.0,3902.75,1149.0,225575.0,3404.75
0.015,1285.0,261850.0,5212.75,1141.0,225850.0,4528.75
0.02,1289.0,261575.0,6520.5,1145.0,226900.0,5683.0
0.025,1277.0,262050.0,7828.25,1141.0,224025.0,6741.625
0.03,1276.0,262450.0,9149.5,1144.0,227000.0,7954.0
0.035,1273.0,262450.0,10458.75,1137.0,225975.0,9046.125
0.04,1161.0,265150.0,11767.0,1095.0,228600.0,10239.0
0.045,669.0,277650.0,13163.25,875.0,244850.0,11893.25
0.05,668.0,278425.0,14589.25,888.0,244975.0,13136.75
0.055,708.0,277175.0,15952.625,903.0,243750.0,14309.25
0.06,679.0,277975.0,17357.5,877.0,243525.0,15488.5
0.065,679.0,278125.0,18757.125,879.0,243575.0,16711.375
0.07,668.0,278325.0,20150.75,881.0,242900.0,17884.0
0.075,670.0,278425.0,21551.875,844.0,248300.0,19466.5
0.08,673.0,278150.0,22925.0,897.0,244875.0,20487.0
0.085,701.0,277800.0,24314.0,892.0,243100.0,21555.5
0.09,673.0,278200.0,25711.0,876.0,246025.0,23018.25
0.095,692.0,278000.0,27102.0,886.0,240050.0,23690.75
0.1,668.0,278550.0,28523.0,874.0,243975.0,25271.5
0.15,667.0,278475.0,42438.25,848.0,247150.0,37920.5
0.2,678.0,278350.0,56348.0,876.0,245625.0,50001.0
0.25,659.0,278825.0,70365.25,861.0,245275.0,62179.75
0.3,683.0,278525.0,84240.5,869.0,243175.0,73821.5
0.35,680.0,278500.0,98155.0,886.0,241625.0,85454.75
0.4,666.0,278825.0,112196.0,872.0,244300.0,98592.0
0.45,672.0,278650.0,126064.5,857.0,243325.0,110353.25
0.5,678.0,278650.0,140003.0,904.0,242250.0,122029.0
0.55,666.0,278650.0,153923.5,899.0,245525.0,135937.75
0.6,681.0,278500.0,167781.0,880.0,245975.0,148465.0
0.65,669.0,278775.0,181872.75,861.0,244050.0,159493.5
0.7,673.0,278625.0,195710.5,870.0,244975.0,172352.5
0.75,669.0,278575.0,209600.25,881.0,244650.0,184368.5
0.8,663.0,279075.0,223923.0,869.0,244500.0,196469.0
0.85,678.0,278600.0,237488.0,908.0,246050.0,210050.5
0.9,666.0,278725.0,251518.5,863.0,246825.0,223005.5
0.95,676.0,278600.0,265346.0,861.0,244600.0,233231.0
1.0,667.0,278750.0,279417.0,909.0,245225.0,246134.0
10.0,675.0,278600.0,2786675.0,859.0,241725.0,2418109.0
20.0,674.0,278600.0,5572674.0,901.0,244475.0,4890401.0
30.0,673.0,278800.0,8364673.0,896.0,242875.0,7287146.0
40.0,653.0,278800.0,11152653.0,886.0,244850.0,9794886.0
50.0,667.0,278475.0,13924417.0,881.0,245975.0,12299631.0
60.0,662.0,278750.0,16725662.0,872.0,247500.0,14850872.0
70.0,666.0,278775.0,19514916.0,907.0,244975.0,17149157.0
80.0,661.0,278925.0,22314661.0,882.0,244625.0,19570882.0
90.0,664.0,278875.0,25099414.0,881.0,245775.0,22120631.0
100.0,661.0,278650.0,27865661.0,898.0,243650.0,24365898.0
