beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1367.0,248975.0,1367.0,1237.0,222600.0,1237.0
0.005,1360.0,260350.0,2661.75,1201.0,226325.0,2332.625
0.01,1350.0,261525.0,3965.25,1204.0,226625.0,3470.25
0.015,1335.0,262875.0,5278.125,1188.0,228450.0,4614.75
0.02,1332.0,262950.0,6591.0,1192.0,226275.0,5717.5
0.025,1329.0,263275.0,7910.875,1187.0,228300.0,6894.5
0.03,1326.0,263300.0,9225.0,1195.0,226950.0,8003.5
0.035,1326.0,263150.0,10536.25,1189.0,227525.0,9152.375
0.04,1197.0,266275.0,11848.0,1136.0,229875.0,10331.0
0.045,656.0,281350.0,13316.75,883.0,249000.0,12088.0
0.05,652.0,280950.0,14699.5,864.0,248425.0,13285.25
0.055,662.0,280875.0,16110.125,903.0,249175.0,14607.625
0.06,655.0,280875.0,17507.5,850.0,249950.0,15847.0
0.065,651.0,280825.0,18904.625,882.0,248850.0,17057.25
0.07,666.0,280300.0,20287.0,867.0,247725.0,18207.75
0.075,651.0,281100.0,21733.5,904.0,246575.0,19397.125
0.08,656.0,280725.0,23114.0,887.0,245675.0,20541.0
0.085,680.0,280425.0,24516.125,918.0,245675.0,21800.375
0.09,652.0,280700.0,25915.0,915.0,248200.0,23253.0
0.095,649.0,280625.0,27308.375,889.0,247075.0,24361.125
0.1,651.0,281000.0,28751.0,887.0,248275.0,25714.5
0.15,652.0,280925.0,42790.75,882.0,248525.0,38160.75
0.2,647.0,280975.0,56842.0,877.0,248775.0,50632.0
0.25,654.0,281350.0,70991.5,887.0,246950.0,62624.5
0.3,641.0,281300.0,85031.0,899.0,248250.0,75374.0
0.35,653.0,281000.0,99003.0,869.0,247975.0,87660.25
0.4,636.0,281425.0,113206.0,893.0,245775.0,99203.0
0.45,641.0,281450.0,127293.5,863.0,248325.0,112609.25
0.5,643.0,281025.0,141155.5,845.0,250125.0,125907.5
0.55,657.0,280975.0,155193.25,908.0,247100.0,136813.0
0.6,646.0,281400.0,169486.0,866.0,252000.0,152066.0
0.65,645.0,281375.0,183538.75,843.0,249525.0,163034.25
0.7,651.0,281450.0,197666.0,884.0,249125.0,175271.5
0.75,645.0,281350.0,211657.5,877.0,249400.0,187927.0
0.8,644.0,281250.0,225644.0,869.0,248250.0,199469.0
0.85,651.0,281100.0,239586.0,875.0,250550.0,213842.5
0.9,639.0,281100.0,253629.0,889.0,246850.0,223054.0
0.95,654.0,281025.0,267627.75,902.0,246550.0,235124.5
1.0,646.0,281325.0,281971.0,856.0,247475.0,248331.0
10.0,639.0,281425.0,2814889.0,876.0,249000.0,2490876.0
20.0,644.0,281200.0,5624644.0,864.0,250475.0,5010364.0
30.0,645.0,281225.0,8437395.0,904.0,246025.0,7381654.0
40.0,654.0,280925.0,11237654.0,876.0,250175.0,10007876.0
50.0,644.0,281350.0,14068144.0,869.0,249700.0,12485869.0
60.0,651.0,281375.0,16883151.0,874.0,248900.0,14934874.0
70.0,651.0,281200.0,19684651.0,881.0,249525.0,17467631.0
80.0,644.0,281325.0,22506644.0,868.0,248275.0,19862868.0
90.0,641.0,281425.0,25328891.0,849.0,246500.0,22185849.0
100.0,650.0,281125.0,28113150.0,893.0,246650.0,24665893.0
