beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1337.0,249700.0,1337.0,1204.0,224250.0,1204.0
0.005,1332.0,260100.0,2632.5,1168.0,227825.0,2307.125
0.01,1325.0,261475.0,3939.75,1181.0,228975.0,3470.75
0.015,1315.0,261575.0,5238.625,1172.0,227425.0,4583.375
0.02,1311.0,262975.0,6570.5,1169.0,228400.0,5737.0
0.025,1313.0,262125.0,7866.125,1165.0,227650.0,6856.25
0.03,1311.0,262825.0,9195.75,1166.0,227325.0,7985.75
0.035,1298.0,263075.0,10505.625,1163.0,230000.0,9213.0
0.04,1207.0,265025.0,11808.0,1104.0,228650.0,10250.0
0.045,736.0,277350.0,13216.75,900.0,243450.0,11855.25
0.05,680.0,278775.0,14618.75,890.0,245200.0,13150.0
0.055,670.0,279225.0,16027.375,833.0,249300.0,14544.5
0.06,689.0,278650.0,17408.0,847.0,244050.0,15490.0
0.065,685.0,278800.0,18807.0,893.0,247075.0,16952.875
0.07,685.0,279050.0,20218.5,884.0,244825.0,18021.75
0.075,710.0,278725.0,21614.375,871.0,244000.0,19171.0
0.08,711.0,278775.0,23013.0,899.0,244875.0,20489.0
0.085,680.0,279450.0,24433.25,870.0,245450.0,21733.25
0.09,676.0,279250.0,25808.5,862.0,244700.0,22885.0
0.095,692.0,279275.0,27223.125,869.0,244825.0,24127.375
0.1,677.0,279325.0,28609.5,875.0,245175.0,25392.5
0.15,673.0,279550.0,42605.5,865.0,245050.0,37622.5
0.2,675.0,279475.0,56570.0,872.0,243075.0,49487.0
0.25,669.0,279575.0,70562.75,848.0,248550.0,62985.5
0.3,670.0,279600.0,84550.0,865.0,244275.0,74147.5
0.35,674.0,279750.0,98586.5,894.0,244150.0,86346.5
0.4,674.0,279725.0,112564.0,861.0,249025.0,100471.0
0.45,663.0,279725.0,126539.25,872.0,245850.0,111504.5
0.5,671.0,279875.0,140608.5,870.0,245850.0,123795.0
0.55,675.0,279650.0,154482.5,865.0,247975.0,137251.25
0.6,660.0,279800.0,168540.0,832.0,247375.0,149257.0
0.65,667.0,279675.0,182455.75,848.0,246925.0,161349.25
0.7,664.0,279825.0,196541.5,864.0,245550.0,172749.0
0.75,665.0,279575.0,210346.25,871.0,247950.0,186833.5
0.8,672.0,279700.0,224432.0,883.0,244375.0,196383.0
0.85,683.0,279650.0,238385.5,842.0,250750.0,213979.5
0.9,667.0,279900.0,252577.0,859.0,246350.0,222574.0
0.95,658.0,279750.0,266420.5,884.0,248300.0,236769.0
1.0,656.0,279800.0,280456.0,850.0,247475.0,248325.0
10.0,665.0,279500.0,2795665.0,893.0,244100.0,2441893.0
20.0,665.0,279825.0,5597165.0,874.0,246850.0,4937874.0
30.0,670.0,279875.0,8396920.0,900.0,243775.0,7314150.0
40.0,664.0,279800.0,11192664.0,865.0,246300.0,9852865.0
50.0,677.0,279700.0,13985677.0,870.0,247075.0,12354620.0
60.0,683.0,279525.0,16772183.0,898.0,243800.0,14628898.0
70.0,676.0,279550.0,19569176.0,873.0,245200.0,17164873.0
80.0,674.0,279700.0,22376674.0,861.0,244175.0,19534861.0
90.0,663.0,279825.0,25184913.0,882.0,244800.0,22032882.0
100.0,668.0,279850.0,27985668.0,894.0,243450.0,24345894.0
