beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1320.0,247525.0,1320.0,1190.0,221725.0,1190.0
0.005,1311.0,261525.0,2618.625,1161.0,226200.0,2292.0
0.01,1302.0,263275.0,3934.75,1153.0,225875.0,3411.75
0.015,1295.0,263625.0,5249.375,1143.0,223600.0,4497.0
0.02,1295.0,263475.0,6564.5,1155.0,229300.0,5741.0
0.025,1275.0,264525.0,7888.125,1142.0,227575.0,6831.375
0.03,1282.0,264775.0,9225.25,1140.0,226575.0,7937.25
0.035,1258.0,265650.0,10555.75,1139.0,228825.0,9147.875
0.04,1146.0,268525.0,11887.0,1087.0,232750.0,10397.0
0.045,681.0,280775.0,13315.875,900.0,244450.0,11900.25
0.05,685.0,280525.0,14711.25,861.0,248775.0,13299.75
0.055,707.0,279800.0,16096.0,903.0,245075.0,14382.125
0.06,675.0,280925.0,17530.5,901.0,245775.0,15647.5
0.065,673.0,280975.0,18936.375,854.0,247675.0,16952.875
0.07,699.0,280325.0,20321.75,865.0,244650.0,17990.5
0.075,696.0,280500.0,21733.5,883.0,246075.0,19338.625
0.08,680.0,280725.0,23138.0,898.0,245650.0,20550.0
0.085,664.0,280850.0,24536.25,866.0,247450.0,21899.25
0.09,690.0,280625.0,25946.25,891.0,248225.0,23231.25
0.095,690.0,280700.0,27356.5,879.0,247475.0,24389.125
0.1,676.0,281100.0,28786.0,901.0,243750.0,25276.0
0.15,675.0,281150.0,42847.5,892.0,244475.0,37563.25
0.2,674.0,281275.0,56929.0,898.0,247400.0,50378.0
0.25,675.0,281550.0,71062.5,890.0,244500.0,62015.0
0.3,672.0,281425.0,85099.5,905.0,246725.0,74922.5
0.35,670.0,281425.0,99168.75,877.0,250025.0,88385.75
0.4,676.0,281100.0,113116.0,872.0,246675.0,99542.0
0.45,665.0,281275.0,127238.75,847.0,247325.0,112143.25
0.5,674.0,281175.0,141261.5,850.0,249175.0,125437.5
0.55,667.0,281200.0,155327.0,860.0,249100.0,137865.0
0.6,678.0,281250.0,169428.0,894.0,245200.0,148014.0
0.65,664.0,281425.0,183590.25,888.0,248925.0,162689.25
0.7,676.0,281300.0,197586.0,875.0,244825.0,172252.5
0.75,679.0,280875.0,211335.25,895.0,244275.0,184101.25
0.8,663.0,281575.0,225923.0,870.0,247275.0,198690.0
0.85,666.0,281425.0,239877.25,860.0,245450.0,209492.5
0.9,662.0,281375.0,253899.5,858.0,248425.0,224440.5
0.95,678.0,281175.0,267794.25,846.0,248525.0,236944.75
1.0,673.0,281050.0,281723.0,880.0,245825.0,246705.0
10.0,676.0,281100.0,2811676.0,869.0,246950.0,2470369.0
20.0,678.0,281475.0,5630178.0,908.0,246250.0,4925908.0
30.0,661.0,281625.0,8449411.0,870.0,249875.0,7497120.0
40.0,676.0,281475.0,11259676.0,868.0,248275.0,9931868.0
50.0,672.0,281500.0,14075672.0,882.0,244550.0,12228382.0
60.0,654.0,281600.0,16896654.0,842.0,248250.0,14895842.0
70.0,666.0,281550.0,19709166.0,884.0,246475.0,17254134.0
80.0,685.0,280850.0,22468685.0,860.0,246125.0,19690860.0
90.0,667.0,281375.0,25324417.0,881.0,245825.0,22125131.0
100.0,665.0,281250.0,28125665.0,877.0,246925.0,24693377.0
