beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,1316.0,247000.0,1316.0,1183.0,221075.0,1183.0
0.005,1307.0,261575.0,2614.875,1153.0,227275.0,2289.375
0.01,1297.0,262825.0,3925.25,1156.0,231350.0,3469.5
0.015,1298.0,263275.0,5247.125,1155.0,227150.0,4562.25
0.02,1294.0,263225.0,6558.5,1159.0,229600.0,5751.0
0.025,1290.0,263600.0,7880.0,1158.0,227250.0,6839.25
0.03,1281.0,263975.0,9200.25,1138.0,228475.0,7992.25
0.035,1281.0,263875.0,10516.625,1147.0,229475.0,9178.625
0.04,1177.0,266425.0,11834.0,1100.0,228575.0,10243.0
0.045,773.0,276925.0,13234.625,911.0,242900.0,11841.5
0.05,673.0,279825.0,14664.25,877.0,246075.0,13180.75
0.055,673.0,279625.0,16052.375,875.0,247150.0,14468.25
0.06,665.0,280325.0,17484.5,886.0,244675.0,15566.5
0.065,668.0,279800.0,18855.0,875.0,247675.0,16973.875
0.07,710.0,279325.0,20262.75,890.0,246050.0,18113.5
0.075,668.0,280625.0,21714.875,864.0,247525.0,19428.375
0.08,680.0,279875.0,23070.0,882.0,244650.0,20454.0
0.085,670.0,279850.0,24457.25,882.0,245125.0,21717.625
0.09,667.0,280150.0,25880.5,851.0,245500.0,22946.0
0.095,679.0,280200.0,27298.0,906.0,246675.0,24340.125
0.1,686.0,279700.0,28656.0,844.0,249350.0,25779.0
0.15,678.0,280050.0,42685.5,860.0,247450.0,37977.5
0.2,671.0,280175.0,56706.0,843.0,248225.0,50488.0
0.25,670.0,280400.0,70770.0,875.0,249175.0,63168.75
0.3,655.0,280625.0,84842.5,859.0,249775.0,75791.5
0.35,660.0,280275.0,98756.25,877.0,246175.0,87038.25
0.4,672.0,280400.0,112832.0,850.0,248075.0,100080.0
0.45,666.0,280250.0,126778.5,865.0,247750.0,112352.5
0.5,651.0,280450.0,140876.0,856.0,247475.0,124593.5
0.55,669.0,280300.0,154834.0,903.0,246050.0,136230.5
0.6,651.0,280725.0,169086.0,851.0,248750.0,150101.0
0.65,659.0,280250.0,182821.5,878.0,244225.0,159624.25
0.7,667.0,280325.0,196894.5,871.0,245975.0,173053.5
0.75,664.0,280750.0,211226.5,863.0,246225.0,185531.75
0.8,669.0,280350.0,224949.0,871.0,248475.0,199651.0
0.85,647.0,280400.0,238987.0,860.0,246075.0,210023.75
0.9,659.0,280600.0,253199.0,899.0,245800.0,222119.0
0.95,652.0,280475.0,267103.25,840.0,248175.0,236606.25
1.0,655.0,280200.0,280855.0,877.0,247100.0,247977.0
10.0,665.0,280575.0,2806415.0,828.0,250075.0,2501578.0
20.0,656.0,280550.0,5611656.0,861.0,247600.0,4952861.0
30.0,656.0,280600.0,8418656.0,874.0,247700.0,7431874.0
40.0,667.0,280325.0,11213667.0,865.0,246825.0,9873865.0
50.0,659.0,280300.0,14015659.0,847.0,247900.0,12395847.0
60.0,658.0,280525.0,16832158.0,870.0,248575.0,14915370.0
70.0,660.0,280350.0,19625160.0,863.0,248100.0,17367863.0
80.0,668.0,280425.0,22434668.0,897.0,246775.0,19742897.0
90.0,655.0,280500.0,25245655.0,864.0,246600.0,22194864.0
100.0,665.0,280350.0,28035665.0,870.0,245675.0,24568370.0
