arch4_connections_lb,arch4_connections_ub,arch4_throughput_lb,arch4_throughput_ub,arch1_connections,arch1_throughput,arch2_connections_lb,arch2_connections_ub,arch2_throughput_lb,arch2_throughput_ub,arch5_connections_lb,arch5_connections_ub,arch5_throughput_lb,arch5_throughput_ub,total_cnk
333.0,367.0,225275.0,252675.0,149.0,144725.0,615.0,656.0,274375.0,281850.0,248.0,496.0,142275.0,281525.0,2041.0
