arch4_connections_lb,arch4_connections_ub,arch4_throughput_lb,arch4_throughput_ub,arch1_connections,arch1_throughput,arch2_connections_lb,arch2_connections_ub,arch2_throughput_lb,arch2_throughput_ub,arch5_connections_lb,arch5_connections_ub,arch5_throughput_lb,arch5_throughput_ub,total_cnk
319.0,347.0,236175.0,254800.0,148.0,147400.0,615.0,641.0,276850.0,281450.0,228.0,457.0,133925.0,281250.0,2084.0
