arch4_connections_lb,arch4_connections_ub,arch4_throughput_lb,arch4_throughput_ub,arch1_connections,arch1_throughput,arch2_connections_lb,arch2_connections_ub,arch2_throughput_lb,arch2_throughput_ub,arch5_connections_lb,arch5_connections_ub,arch5_throughput_lb,arch5_throughput_ub,total_cnk
336.0,370.0,226375.0,252475.0,149.0,146700.0,634.0,665.0,273875.0,281000.0,242.0,485.0,147725.0,281725.0,1756.0
