beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,231.0,176750.0,231.0,200.0,153750.0,200.0
0.005,159.0,234500.0,1331.5,131.0,194750.0,1104.75
0.01,150.0,236250.0,2512.5,136.0,191000.0,2046.0
0.015,147.0,236500.0,3694.5,132.0,195250.0,3060.75
0.02,130.0,237500.0,4880.0,116.0,207750.0,4271.0
0.025,137.0,237250.0,6068.25,130.0,198750.0,5098.75
0.03,125.0,237750.0,7257.5,108.0,207000.0,6318.0
0.035,124.0,237500.0,8436.5,120.0,194500.0,6927.5
0.04,124.0,236500.0,9584.0,119.0,206750.0,8389.0
0.045,125.0,237750.0,10823.75,117.0,199000.0,9072.0
0.05,125.0,237750.0,12012.5,116.0,198750.0,10053.5
0.055,133.0,237250.0,13181.75,122.0,199250.0,11080.75
0.06,125.0,237750.0,14390.0,116.0,203250.0,12311.0
0.065,125.0,237500.0,15562.5,108.0,201250.0,13189.25
0.07,126.0,237750.0,16768.5,117.0,202750.0,14309.5
0.075,119.0,237750.0,17950.25,105.0,205500.0,15517.5
0.08,125.0,237750.0,19145.0,116.0,198750.0,16016.0
0.085,124.0,237750.0,20332.75,117.0,196250.0,16798.25
0.09,119.0,237750.0,21516.5,105.0,205000.0,18555.0
0.095,126.0,237750.0,22712.25,117.0,202750.0,19378.25
0.1,124.0,237750.0,23899.0,114.0,208500.0,20964.0
0.15,125.0,237500.0,35750.0,110.0,203250.0,30597.5
0.2,124.0,237500.0,47624.0,117.0,199000.0,39917.0
0.25,125.0,237750.0,59562.5,110.0,207500.0,51985.0
0.3,124.0,237500.0,71374.0,118.0,199250.0,59893.0
0.35,124.0,237750.0,83336.5,115.0,197250.0,69152.5
0.4,126.0,237750.0,95226.0,117.0,202750.0,81217.0
0.45,125.0,237750.0,107112.5,117.0,199000.0,89667.0
0.5,110.0,237500.0,118860.0,102.0,208250.0,104227.0
0.55,125.0,237750.0,130887.5,116.0,198750.0,109428.5
0.6,121.0,237500.0,142621.0,110.0,208750.0,125360.0
0.65,125.0,237750.0,154662.5,116.0,203250.0,132228.5
0.7,123.0,237500.0,166373.0,114.0,203250.0,142389.0
0.75,125.0,237500.0,178250.0,103.0,202500.0,151978.0
0.8,125.0,237750.0,190325.0,117.0,199000.0,159317.0
0.85,112.0,237500.0,201987.0,101.0,204750.0,174138.5
0.9,133.0,237500.0,213883.0,116.0,203250.0,183041.0
0.95,130.0,237500.0,225755.0,116.0,207750.0,197478.5
1.0,124.0,237750.0,237874.0,115.0,196500.0,196615.0
10.0,121.0,237500.0,2375121.0,109.0,208500.0,2085109.0
20.0,124.0,237500.0,4750124.0,120.0,194500.0,3890120.0
30.0,123.0,237500.0,7125123.0,114.0,203250.0,6097614.0
40.0,125.0,237500.0,9500125.0,105.0,202500.0,8100105.0
50.0,124.0,237750.0,11887624.0,114.0,196000.0,9800114.0
60.0,123.0,237500.0,14250123.0,120.0,195000.0,11700120.0
70.0,121.0,237500.0,16625121.0,108.0,208250.0,14577608.0
80.0,125.0,237750.0,19020125.0,116.0,198750.0,15900116.0
90.0,125.0,237500.0,21375125.0,108.0,201250.0,18112608.0
100.0,124.0,237500.0,23750124.0,119.0,194250.0,19425119.0
