beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,861.0,221654.0,861.0,0.0,0.0,0.0,794.0,197454.0,794.0
1e-05,861.0,228254.0,863.28254,0.0,0.0,0.0,787.0,202454.0,789.02454
2e-05,862.0,227454.0,866.54908,0.0,0.0,0.0,786.0,201754.0,790.03508
4e-05,861.0,226454.0,870.05816,0.0,0.0,0.0,797.0,204454.0,805.17816
8e-05,862.0,227654.0,880.21232,0.0,0.0,0.0,798.0,205354.0,814.42832
0.0001,862.0,228254.0,884.8254,0.0,0.0,0.0,788.0,202653.0,808.2653
0.0002,861.0,232754.0,907.5508,0.0,0.0,0.0,785.0,207254.0,826.4508
0.0004,859.0,238554.0,954.4216,0.0,0.0,0.0,778.0,213354.0,863.3416
0.0008,859.0,238754.0,1050.0032,0.0,0.0,0.0,780.0,208154.0,946.5232
0.001,857.0,240952.0,1097.952,0.0,0.0,0.0,773.0,210354.0,983.354
0.002,857.0,241454.0,1339.908,0.0,0.0,0.0,782.0,215154.0,1212.308
0.004,851.0,245153.0,1831.612,0.0,0.0,0.0,771.0,214754.0,1630.016
0.008,842.0,247652.0,2823.216,0.0,0.0,0.0,759.0,209154.0,2432.232
0.01,839.0,247652.0,3315.52,0.0,0.0,0.0,765.0,216752.0,2932.52
0.02,802.0,250099.0,5803.98,0.0,0.0,0.0,605.0,227317.0,5151.34
0.04,785.0,250812.0,10817.48,0.0,0.0,0.0,605.0,227317.0,9697.68
0.08,708.0,252864.0,20937.12,0.0,0.0,0.0,605.0,227317.0,18790.36
0.1,696.0,253156.0,26011.6,0.0,0.0,0.0,605.0,227317.0,23336.7
0.2,696.0,253438.0,51383.6,0.0,0.0,0.0,605.0,227317.0,46068.4
0.4,692.0,253741.0,102188.4,0.0,0.0,0.0,566.0,227814.0,91691.6
1.0,697.0,253643.0,254340.0,0.0,0.0,0.0,605.0,227317.0,227922.0
10.0,698.0,253543.0,2536128.0,0.0,0.0,0.0,605.0,227317.0,2273775.0
