beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,723.0,194900.0,723.0,0.0,0.0,0.0,618.0,146500.0,618.0
1e-05,723.0,196550.0,724.9655,0.0,0.0,0.0,624.0,147320.0,625.4732
2e-05,723.0,197250.0,726.945,0.0,0.0,0.0,623.0,150970.0,626.0194
4e-05,722.0,197180.0,729.8872,0.0,0.0,0.0,619.0,147030.0,624.8812
8e-05,722.0,198160.0,737.8528,0.0,0.0,0.0,621.0,149500.0,632.96
0.0001,723.0,197540.0,742.754,0.0,0.0,0.0,624.0,148630.0,638.863
0.0002,723.0,196810.0,762.362,0.0,0.0,0.0,625.0,150790.0,655.158
0.0004,723.0,198360.0,802.344,0.0,0.0,0.0,618.0,148000.0,677.2
0.0008,723.0,199250.0,882.4,0.0,0.0,0.0,626.0,152510.0,748.008
0.001,722.0,199730.0,921.73,0.0,0.0,0.0,606.0,184850.0,790.85
0.002,720.0,202210.0,1124.42,0.0,0.0,0.0,599.0,187920.0,974.84
0.004,714.0,205320.0,1535.28,0.0,0.0,0.0,585.0,188370.0,1338.48
0.008,650.0,215380.0,2373.04,0.0,0.0,0.0,546.0,191970.0,2081.76
0.01,619.0,219030.0,2809.3,0.0,0.0,0.0,527.0,194510.0,2472.1
0.02,582.0,222620.0,5034.4,0.0,0.0,0.0,511.0,195210.0,4415.2
0.04,555.0,223770.0,9505.8,0.0,0.0,0.0,505.0,195890.0,8340.6
0.08,549.0,223830.0,18455.4,0.0,0.0,0.0,443.0,194900.0,16035.0
0.1,555.0,223900.0,22945.0,0.0,0.0,0.0,500.0,198520.0,20352.0
0.2,543.0,224050.0,45353.0,0.0,0.0,0.0,490.0,195550.0,39600.0
0.4,542.0,224170.0,90210.0,0.0,0.0,0.0,495.0,198140.0,79751.0
1.0,546.0,224200.0,224746.0,0.0,0.0,0.0,496.0,195080.0,195576.0
10.0,542.0,224060.0,2241142.0,0.0,0.0,0.0,494.0,195710.0,1957594.0
