beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,764.0,198190.0,764.0,0.0,0.0,0.0,654.0,148780.0,654.0
1e-05,765.0,200590.0,767.0059,0.0,0.0,0.0,656.0,150330.0,657.5033
2e-05,765.0,199410.0,768.9882,0.0,0.0,0.0,659.0,149990.0,661.9998
4e-05,765.0,199690.0,772.9876,0.0,0.0,0.0,649.0,148130.0,654.9252
8e-05,765.0,200080.0,781.0064,0.0,0.0,0.0,654.0,150180.0,666.0144
0.0001,764.0,198140.0,783.814,0.0,0.0,0.0,648.0,145600.0,662.56
0.0002,766.0,201030.0,806.206,0.0,0.0,0.0,654.0,149860.0,683.972
0.0004,765.0,201010.0,845.404,0.0,0.0,0.0,647.0,147530.0,706.012
0.0008,764.0,201080.0,924.864,0.0,0.0,0.0,632.0,183920.0,779.136
0.001,764.0,201760.0,965.76,0.0,0.0,0.0,657.0,152980.0,809.98
0.002,762.0,204440.0,1170.88,0.0,0.0,0.0,619.0,187960.0,994.92
0.004,753.0,207370.0,1582.48,0.0,0.0,0.0,607.0,189770.0,1366.08
0.008,675.0,220270.0,2437.16,0.0,0.0,0.0,566.0,194260.0,2120.08
0.01,639.0,224070.0,2879.7,0.0,0.0,0.0,544.0,196090.0,2504.9
0.02,593.0,227910.0,5151.2,0.0,0.0,0.0,520.0,197070.0,4461.4
0.04,576.0,228400.0,9712.0,0.0,0.0,0.0,503.0,199100.0,8467.0
0.08,568.0,228630.0,18858.4,0.0,0.0,0.0,445.0,198800.0,16349.0
0.1,566.0,228900.0,23456.0,0.0,0.0,0.0,515.0,199650.0,20480.0
0.2,565.0,228790.0,46323.0,0.0,0.0,0.0,503.0,198080.0,40119.0
0.4,565.0,228750.0,92065.0,0.0,0.0,0.0,500.0,197890.0,79656.0
1.0,563.0,228950.0,229513.0,0.0,0.0,0.0,503.0,198430.0,198933.0
10.0,566.0,228720.0,2287766.0,0.0,0.0,0.0,502.0,199730.0,1997802.0
