arch4_connections_lb,arch4_connections_ub,arch4_throughput_lb,arch4_throughput_ub,arch1_connections,arch1_throughput,arch2_connections_lb,arch2_connections_ub,arch2_throughput_lb,arch2_throughput_ub,arch5_connections_lb,arch5_connections_ub,arch5_throughput_lb,arch5_throughput_ub,total_cnk
2334.0,2776.0,191175.0,258625.0,300.0,104375.0,3445.0,3801.0,395775.0,487700.0,1901.0,3803.0,241175.0,488825.0,7746.0
