#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9367.0,391950.0,9367.0,0.0,0.0,0.0,8741.0,327750.0,8741.0
2.0,11144.0,605250.0,11144.0,0.0,0.0,0.0,9944.0,453150.0,9944.0
4.0,12837.0,1008870.0,12837.0,0.0,0.0,0.0,11954.0,853414.0,11954.0
6.0,12855.0,1009149.0,12855.0,0.0,0.0,0.0,12016.0,857841.0,12016.0
8.0,13246.0,1589011.0,13246.0,0.0,0.0,0.0,12961.0,1557199.0,12961.0
10.0,13247.0,1585228.0,13247.0,0.0,0.0,0.0,12982.0,1555564.0,12982.0
12.0,13247.0,1585228.0,13247.0,0.0,0.0,0.0,12982.0,1555564.0,12982.0
14.0,13247.0,1593382.0,13247.0,0.0,0.0,0.0,12977.0,1563700.0,12977.0
16.0,13250.0,2159570.0,13250.0,0.0,0.0,0.0,13116.0,2137279.0,13116.0
18.0,13250.0,2159570.0,13250.0,0.0,0.0,0.0,13116.0,2137279.0,13116.0
20.0,13249.0,2166788.0,13249.0,0.0,0.0,0.0,13110.0,2144497.0,13110.0
