#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9466.0,384171.0,9466.0,0.0,0.0,0.0,8916.0,328371.0,8916.0
2.0,11220.0,590571.0,11220.0,0.0,0.0,0.0,10082.0,449471.0,10082.0
4.0,12885.0,987349.0,12885.0,0.0,0.0,0.0,12117.0,847391.0,12117.0
6.0,12899.0,985321.0,12899.0,0.0,0.0,0.0,12128.0,851791.0,12128.0
8.0,13247.0,1585600.0,13247.0,0.0,0.0,0.0,12992.0,1559762.0,12992.0
10.0,13245.0,1579390.0,13245.0,0.0,0.0,0.0,12995.0,1558144.0,12995.0
12.0,13245.0,1579390.0,13245.0,0.0,0.0,0.0,12995.0,1558144.0,12995.0
14.0,13248.0,1590190.0,13248.0,0.0,0.0,0.0,13007.0,1567246.0,13007.0
16.0,13249.0,2150215.0,13249.0,0.0,0.0,0.0,13109.0,2134140.0,13109.0
18.0,13249.0,2150215.0,13249.0,0.0,0.0,0.0,13109.0,2134140.0,13109.0
20.0,13250.0,2160082.0,13250.0,0.0,0.0,0.0,13111.0,2145029.0,13111.0
