#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9525.0,377023.0,9525.0,0.0,0.0,0.0,9078.0,331723.0,9078.0
2.0,11281.0,578523.0,11281.0,0.0,0.0,0.0,10125.0,438523.0,10125.0
4.0,12953.0,954530.0,12953.0,0.0,0.0,0.0,12175.0,844318.0,12175.0
6.0,12965.0,958113.0,12965.0,0.0,0.0,0.0,12188.0,849518.0,12188.0
8.0,13246.0,1570055.0,13246.0,0.0,0.0,0.0,13024.0,1545803.0,13024.0
10.0,13244.0,1569592.0,13244.0,0.0,0.0,0.0,13002.0,1540924.0,13002.0
12.0,13244.0,1569592.0,13244.0,0.0,0.0,0.0,13002.0,1540924.0,13002.0
14.0,13247.0,1570849.0,13247.0,0.0,0.0,0.0,12994.0,1541442.0,12994.0
16.0,13249.0,2178939.0,13249.0,0.0,0.0,0.0,13065.0,2139216.0,13065.0
18.0,13249.0,2178939.0,13249.0,0.0,0.0,0.0,13065.0,2139216.0,13065.0
20.0,13249.0,2172080.0,13249.0,0.0,0.0,0.0,13127.0,2158292.0,13127.0
