#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9360.0,392653.0,9360.0,0.0,0.0,0.0,8735.0,329553.0,8735.0
2.0,11083.0,610553.0,11083.0,0.0,0.0,0.0,9960.0,457253.0,9960.0
4.0,12779.0,1020346.0,12779.0,0.0,0.0,0.0,11927.0,849948.0,11927.0
6.0,12788.0,1020461.0,12788.0,0.0,0.0,0.0,11932.0,851948.0,11932.0
8.0,13243.0,1607628.0,13243.0,0.0,0.0,0.0,12856.0,1567528.0,12856.0
10.0,13244.0,1603372.0,13244.0,0.0,0.0,0.0,12835.0,1553973.0,12835.0
12.0,13244.0,1603372.0,13244.0,0.0,0.0,0.0,12835.0,1553973.0,12835.0
14.0,13244.0,1605195.0,13244.0,0.0,0.0,0.0,12852.0,1563956.0,12852.0
16.0,13249.0,2178875.0,13249.0,0.0,0.0,0.0,13073.0,2157341.0,13073.0
18.0,13249.0,2178875.0,13249.0,0.0,0.0,0.0,13073.0,2157341.0,13073.0
20.0,13250.0,2192346.0,13250.0,0.0,0.0,0.0,13093.0,2170049.0,13093.0
