#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9467.0,384268.0,9467.0,0.0,0.0,0.0,8837.0,387013.0,8837.0
2.0,11220.0,590968.0,11220.0,0.0,0.0,0.0,10033.0,442768.0,10033.0
4.0,12927.0,976337.0,12927.0,0.0,0.0,0.0,12165.0,841532.0,12165.0
6.0,12933.0,976740.0,12933.0,0.0,0.0,0.0,12175.0,845532.0,12175.0
8.0,13247.0,1583370.0,13247.0,0.0,0.0,0.0,12984.0,1556300.0,12984.0
10.0,13246.0,1576846.0,13246.0,0.0,0.0,0.0,12971.0,1549546.0,12971.0
12.0,13246.0,1576846.0,13246.0,0.0,0.0,0.0,12971.0,1549546.0,12971.0
14.0,13247.0,1568785.0,13247.0,0.0,0.0,0.0,12974.0,1545522.0,12974.0
16.0,13249.0,2188583.0,13249.0,0.0,0.0,0.0,13130.0,2168763.0,13130.0
18.0,13249.0,2188583.0,13249.0,0.0,0.0,0.0,13130.0,2168763.0,13130.0
20.0,13250.0,2180084.0,13250.0,0.0,0.0,0.0,13142.0,2159623.0,13142.0
