#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,9324.0,395457.0,9324.0,0.0,0.0,0.0,8649.0,397824.0,8649.0
2.0,11133.0,610157.0,11133.0,0.0,0.0,0.0,9972.0,461457.0,9972.0
4.0,12845.0,1004112.0,12845.0,0.0,0.0,0.0,12056.0,849772.0,12056.0
6.0,12856.0,1003263.0,12856.0,0.0,0.0,0.0,12071.0,855772.0,12071.0
8.0,13244.0,1581498.0,13244.0,0.0,0.0,0.0,12909.0,1540925.0,12909.0
10.0,13245.0,1579459.0,13245.0,0.0,0.0,0.0,12934.0,1543068.0,12934.0
12.0,13245.0,1579459.0,13245.0,0.0,0.0,0.0,12934.0,1543068.0,12934.0
14.0,13245.0,1587837.0,13245.0,0.0,0.0,0.0,12940.0,1545233.0,12940.0
16.0,13249.0,2152720.0,13249.0,0.0,0.0,0.0,13079.0,2116061.0,13079.0
18.0,13249.0,2152720.0,13249.0,0.0,0.0,0.0,13079.0,2116061.0,13079.0
20.0,13250.0,2157100.0,13250.0,0.0,0.0,0.0,13079.0,2129832.0,13079.0
