#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,11028.0,592008.0,11028.0,0.0,0.0,0.0,10079.0,485308.0,10079.0
2.0,16792.0,1436497.0,16792.0,0.0,0.0,0.0,15337.0,1366021.0,15337.0
4.0,23803.0,3113107.0,23803.0,0.0,0.0,0.0,22159.0,2949278.0,22159.0
6.0,27640.0,4237697.0,27640.0,0.0,0.0,0.0,26429.0,4115007.0,26429.0
8.0,29282.0,4765007.0,29282.0,0.0,0.0,0.0,28728.0,4705708.0,28728.0
10.0,29447.0,4826408.0,29447.0,0.0,0.0,0.0,29447.0,4826408.0,29447.0
12.0,29447.0,4826408.0,29447.0,0.0,0.0,0.0,29447.0,4826408.0,29447.0
14.0,29447.0,4826408.0,29447.0,0.0,0.0,0.0,29447.0,4826408.0,29447.0
16.0,29447.0,4826408.0,29447.0,0.0,0.0,0.0,29447.0,4826408.0,29447.0
18.0,29447.0,4826408.0,29447.0,0.0,0.0,0.0,29447.0,4826408.0,29447.0
20.0,29447.0,4826408.0,29447.0,0.0,0.0,0.0,29447.0,4826408.0,29447.0
