#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,11296.0,577119.0,11296.0,0.0,0.0,0.0,10225.0,456119.0,10225.0
2.0,17378.0,1418882.0,17378.0,0.0,0.0,0.0,15823.0,1122319.0,15823.0
4.0,24822.0,3137617.0,24822.0,0.0,0.0,0.0,23084.0,2966230.0,23084.0
6.0,29202.0,4413719.0,29202.0,0.0,0.0,0.0,27720.0,4263419.0,27720.0
8.0,31331.0,5099619.0,31331.0,0.0,0.0,0.0,30537.0,5018219.0,30537.0
10.0,31758.0,5260119.0,31758.0,0.0,0.0,0.0,31758.0,5260119.0,31758.0
12.0,31758.0,5260119.0,31758.0,0.0,0.0,0.0,31758.0,5260119.0,31758.0
14.0,31758.0,5260119.0,31758.0,0.0,0.0,0.0,31758.0,5260119.0,31758.0
16.0,31758.0,5260119.0,31758.0,0.0,0.0,0.0,31758.0,5260119.0,31758.0
18.0,31758.0,5260119.0,31758.0,0.0,0.0,0.0,31758.0,5260119.0,31758.0
20.0,31758.0,5260119.0,31758.0,0.0,0.0,0.0,31758.0,5260119.0,31758.0
