beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,767.0,196440.0,767.0,0.0,0.0,0.0,669.0,153260.0,669.0
1e-05,767.0,198790.0,768.9879,0.0,0.0,0.0,656.0,148860.0,657.4886
2e-05,767.0,197830.0,770.9566,0.0,0.0,0.0,661.0,151110.0,664.0222
4e-05,767.0,197830.0,774.9132,0.0,0.0,0.0,661.0,151110.0,667.0444
8e-05,766.0,197920.0,781.8336,0.0,0.0,0.0,658.0,148990.0,669.9192
0.0001,767.0,197520.0,786.752,0.0,0.0,0.0,661.0,149350.0,675.935
0.0002,767.0,198880.0,806.776,0.0,0.0,0.0,660.0,150050.0,690.01
0.0004,767.0,200550.0,847.22,0.0,0.0,0.0,654.0,148190.0,713.276
0.0008,766.0,199620.0,925.696,0.0,0.0,0.0,655.0,147870.0,773.296
0.001,766.0,199220.0,965.22,0.0,0.0,0.0,634.0,184400.0,818.4
0.002,763.0,201780.0,1166.56,0.0,0.0,0.0,632.0,186930.0,1005.86
0.004,758.0,204520.0,1576.08,0.0,0.0,0.0,622.0,189680.0,1380.72
0.008,667.0,219780.0,2425.24,0.0,0.0,0.0,569.0,196520.0,2141.16
0.01,639.0,223080.0,2869.8,0.0,0.0,0.0,545.0,195840.0,2503.4
0.02,575.0,228190.0,5138.8,0.0,0.0,0.0,510.0,199090.0,4491.8
0.04,555.0,229330.0,9728.2,0.0,0.0,0.0,515.0,197130.0,8400.2
0.08,561.0,229070.0,18886.6,0.0,0.0,0.0,511.0,199320.0,16456.6
0.1,546.0,229600.0,23506.0,0.0,0.0,0.0,456.0,198340.0,20290.0
0.2,546.0,229740.0,46494.0,0.0,0.0,0.0,456.0,198340.0,40124.0
0.4,548.0,229240.0,92244.0,0.0,0.0,0.0,504.0,199900.0,80464.0
1.0,545.0,229430.0,229975.0,0.0,0.0,0.0,506.0,200200.0,200706.0
10.0,546.0,229710.0,2297646.0,0.0,0.0,0.0,456.0,198340.0,1983856.0
