beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,764.0,194270.0,764.0,0.0,0.0,0.0,661.0,148750.0,661.0
1e-05,764.0,196070.0,765.9607,0.0,0.0,0.0,652.0,146090.0,653.4609
2e-05,764.0,195510.0,767.9102,0.0,0.0,0.0,654.0,146650.0,656.933
4e-05,764.0,195760.0,771.8304,0.0,0.0,0.0,656.0,147940.0,661.9176
8e-05,765.0,195340.0,780.6272,0.0,0.0,0.0,654.0,147050.0,665.764
0.0001,765.0,196100.0,784.61,0.0,0.0,0.0,657.0,148570.0,671.857
0.0002,764.0,196960.0,803.392,0.0,0.0,0.0,655.0,146860.0,684.372
0.0004,766.0,197320.0,844.928,0.0,0.0,0.0,656.0,148180.0,715.272
0.0008,763.0,197920.0,921.336,0.0,0.0,0.0,642.0,180510.0,786.408
0.001,763.0,198800.0,961.8,0.0,0.0,0.0,626.0,183430.0,809.43
0.002,760.0,201420.0,1162.84,0.0,0.0,0.0,627.0,183960.0,994.92
0.004,752.0,204510.0,1570.04,0.0,0.0,0.0,608.0,186770.0,1355.08
0.008,678.0,216950.0,2413.6,0.0,0.0,0.0,560.0,191380.0,2091.04
0.01,655.0,219210.0,2847.1,0.0,0.0,0.0,546.0,194240.0,2488.4
0.02,603.0,223500.0,5073.0,0.0,0.0,0.0,527.0,194600.0,4419.0
0.04,584.0,224290.0,9555.6,0.0,0.0,0.0,528.0,198740.0,8477.6
0.08,577.0,224790.0,18560.2,0.0,0.0,0.0,509.0,196690.0,16244.2
0.1,570.0,224600.0,23030.0,0.0,0.0,0.0,514.0,196420.0,20156.0
0.2,578.0,224620.0,45502.0,0.0,0.0,0.0,467.0,196550.0,39777.0
0.4,579.0,224540.0,90395.0,0.0,0.0,0.0,516.0,196940.0,79292.0
1.0,562.0,224950.0,225512.0,0.0,0.0,0.0,467.0,196550.0,197017.0
10.0,563.0,224980.0,2250363.0,0.0,0.0,0.0,467.0,196550.0,1965967.0
