beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,777.0,199570.0,777.0,0.0,0.0,0.0,668.0,152660.0,668.0
1e-05,778.0,201790.0,780.0179,0.0,0.0,0.0,666.0,151800.0,667.518
2e-05,778.0,201940.0,782.0388,0.0,0.0,0.0,661.0,149210.0,663.9842
4e-05,779.0,200640.0,787.0256,0.0,0.0,0.0,665.0,150660.0,671.0264
8e-05,779.0,200800.0,795.064,0.0,0.0,0.0,660.0,139870.0,671.1896
0.0001,779.0,202040.0,799.204,0.0,0.0,0.0,660.0,139870.0,673.987
0.0002,778.0,202000.0,818.4,0.0,0.0,0.0,660.0,139870.0,687.974
0.0004,779.0,202480.0,859.992,0.0,0.0,0.0,660.0,149740.0,719.896
0.0008,779.0,202960.0,941.368,0.0,0.0,0.0,635.0,186270.0,784.016
0.001,779.0,201950.0,980.95,0.0,0.0,0.0,638.0,185660.0,823.66
0.002,775.0,206070.0,1187.14,0.0,0.0,0.0,623.0,187720.0,998.44
0.004,766.0,209540.0,1604.16,0.0,0.0,0.0,624.0,192910.0,1395.64
0.008,677.0,224460.0,2472.68,0.0,0.0,0.0,570.0,197100.0,2146.8
0.01,637.0,228960.0,2926.6,0.0,0.0,0.0,547.0,201410.0,2561.1
0.02,579.0,233850.0,5256.0,0.0,0.0,0.0,525.0,201930.0,4563.6
0.04,574.0,233810.0,9926.4,0.0,0.0,0.0,479.0,203270.0,8609.8
0.08,556.0,234610.0,19324.8,0.0,0.0,0.0,479.0,203270.0,16740.6
0.1,563.0,234350.0,23998.0,0.0,0.0,0.0,479.0,203270.0,20806.0
0.2,558.0,234190.0,47396.0,0.0,0.0,0.0,479.0,203270.0,41133.0
0.4,552.0,234420.0,94320.0,0.0,0.0,0.0,479.0,203270.0,81787.0
1.0,558.0,234790.0,235348.0,0.0,0.0,0.0,479.0,203270.0,203749.0
10.0,557.0,234300.0,2343557.0,0.0,0.0,0.0,479.0,203270.0,2033179.0
