beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,926.0,233132.0,926.0,0.0,0.0,0.0,846.0,0.0,846.0
1e-05,927.0,239532.0,929.39532,0.0,0.0,0.0,846.0,1.81932,847.81932
2e-05,927.0,238332.0,931.76664,0.0,0.0,0.0,846.0,3.63864,849.63864
4e-05,926.0,235532.0,935.42128,0.0,0.0,0.0,846.0,7.27728,853.27728
8e-05,927.0,237132.0,945.97056,0.0,0.0,0.0,846.0,14.55456,860.55456
0.0001,927.0,240132.0,951.0132,0.0,0.0,0.0,846.0,18.1932,864.1932
0.0002,926.0,243732.0,974.7464,0.0,0.0,0.0,846.0,36.3864,882.3864
0.0004,925.0,245832.0,1023.3328,0.0,0.0,0.0,846.0,72.7728,918.7728
0.0008,924.0,247132.0,1121.7056,0.0,0.0,0.0,846.0,145.5456,991.5456
0.001,924.0,247931.0,1171.931,0.0,0.0,0.0,846.0,181.932,1027.932
0.002,923.0,248931.0,1420.862,0.0,0.0,0.0,846.0,363.864,1209.864
0.004,918.0,250331.0,1919.324,0.0,0.0,0.0,704.0,217543.0,1574.172
0.008,908.0,252531.0,2928.248,0.0,0.0,0.0,568.0,1946.352,2514.352
0.01,907.0,252832.0,3435.32,0.0,0.0,0.0,568.0,2432.94,3000.94
0.02,880.0,255497.0,5989.94,0.0,0.0,0.0,568.0,4865.88,5433.88
0.04,790.0,260975.0,11229.0,0.0,0.0,0.0,568.0,9731.76,10299.76
0.08,623.0,266064.0,21908.12,0.0,0.0,0.0,568.0,19463.52,20031.52
0.1,611.0,266579.0,27268.9,0.0,0.0,0.0,568.0,24329.4,24897.4
0.2,609.0,266660.0,53941.0,0.0,0.0,0.0,568.0,48658.8,49226.8
0.4,613.0,266177.0,107083.8,0.0,0.0,0.0,568.0,97317.6,97885.6
1.0,602.0,266461.0,267063.0,0.0,0.0,0.0,568.0,243294.0,243862.0
10.0,597.0,266757.0,2668167.0,0.0,0.0,0.0,568.0,2432940.0,2433508.0
