beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,860.0,217812.0,860.0,0.0,0.0,0.0,790.0,0.0,790.0
1e-05,860.0,220312.0,862.20312,0.0,0.0,0.0,790.0,1.69812,791.69812
2e-05,860.0,222212.0,864.44424,0.0,0.0,0.0,790.0,3.39624,793.39624
4e-05,860.0,219612.0,868.78448,0.0,0.0,0.0,790.0,6.79248,796.79248
8e-05,859.0,222812.0,876.82496,0.0,0.0,0.0,790.0,13.58496,803.58496
0.0001,859.0,221012.0,881.1012,0.0,0.0,0.0,790.0,16.9812,806.9812
0.0002,860.0,222912.0,904.5824,0.0,0.0,0.0,790.0,33.9624,823.9624
0.0004,859.0,225012.0,949.0048,0.0,0.0,0.0,790.0,67.9248,857.9248
0.0008,856.0,230412.0,1040.3296,0.0,0.0,0.0,790.0,135.8496,925.8496
0.001,855.0,232612.0,1087.612,0.0,0.0,0.0,790.0,169.812,959.812
0.002,853.0,235012.0,1323.024,0.0,0.0,0.0,790.0,339.624,1129.624
0.004,848.0,238009.0,1800.036,0.0,0.0,0.0,654.0,208712.0,1488.848
0.008,833.0,241106.0,2761.848,0.0,0.0,0.0,637.0,209612.0,2313.896
0.01,834.0,241495.0,3248.95,0.0,0.0,0.0,524.0,2224.0,2748.0
0.02,795.0,244689.0,5688.78,0.0,0.0,0.0,524.0,4448.0,4972.0
0.04,737.0,247082.0,10620.28,0.0,0.0,0.0,524.0,8896.0,9420.0
0.08,674.0,249337.0,20620.96,0.0,0.0,0.0,524.0,17792.0,18316.0
0.1,671.0,249356.0,25606.6,0.0,0.0,0.0,524.0,22240.0,22764.0
0.2,671.0,249058.0,50482.6,0.0,0.0,0.0,524.0,44480.0,45004.0
0.4,671.0,249150.0,100331.0,0.0,0.0,0.0,524.0,88960.0,89484.0
1.0,669.0,249357.0,250026.0,0.0,0.0,0.0,524.0,222400.0,222924.0
10.0,658.0,249332.0,2493978.0,0.0,0.0,0.0,524.0,2224000.0,2224524.0
