beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,839.0,236390.0,839.0,0.0,0.0,0.0,732.0,0.0,732.0
1e-05,839.0,237950.0,841.3795,0.0,0.0,0.0,732.0,1.7533,733.7533
2e-05,839.0,237940.0,843.7588,0.0,0.0,0.0,732.0,3.5066,735.5066
4e-05,839.0,238200.0,848.528,0.0,0.0,0.0,732.0,7.0132,739.0132
8e-05,839.0,238520.0,858.0816,0.0,0.0,0.0,732.0,14.0264,746.0264
0.0001,840.0,238780.0,863.878,0.0,0.0,0.0,732.0,17.533,749.533
0.0002,839.0,238330.0,886.666,0.0,0.0,0.0,732.0,35.066,767.066
0.0004,840.0,239010.0,935.604,0.0,0.0,0.0,732.0,70.132,802.132
0.0008,839.0,240700.0,1031.56,0.0,0.0,0.0,732.0,140.264,872.264
0.001,841.0,239750.0,1080.75,0.0,0.0,0.0,732.0,175.33,907.33
0.002,838.0,241610.0,1321.22,0.0,0.0,0.0,732.0,350.66,1082.66
0.004,836.0,242360.0,1805.44,0.0,0.0,0.0,589.0,902.28,1491.28
0.008,835.0,242660.0,2776.28,0.0,0.0,0.0,589.0,1804.56,2393.56
0.01,831.0,242910.0,3260.1,0.0,0.0,0.0,589.0,2255.7,2844.7
0.02,808.0,244850.0,5705.0,0.0,0.0,0.0,589.0,4511.4,5100.4
0.04,714.0,248760.0,10664.4,0.0,0.0,0.0,589.0,9022.8,9611.8
0.08,689.0,249520.0,20650.6,0.0,0.0,0.0,589.0,18045.6,18634.6
0.1,672.0,249840.0,25656.0,0.0,0.0,0.0,589.0,22557.0,23146.0
0.2,670.0,249960.0,50662.0,0.0,0.0,0.0,589.0,45114.0,45703.0
0.4,664.0,250020.0,100672.0,0.0,0.0,0.0,589.0,90228.0,90817.0
1.0,670.0,249940.0,250610.0,0.0,0.0,0.0,589.0,225570.0,226159.0
10.0,660.0,250150.0,2502160.0,0.0,0.0,0.0,589.0,2255700.0,2256289.0
