beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,823.0,229190.0,823.0,0.0,0.0,0.0,713.0,0.0,713.0
1e-05,823.0,231250.0,825.3125,0.0,0.0,0.0,713.0,1.7053,714.7053
2e-05,823.0,231080.0,827.6216,0.0,0.0,0.0,713.0,3.4106,716.4106
4e-05,823.0,230390.0,832.2156,0.0,0.0,0.0,713.0,6.8212,719.8212
8e-05,823.0,229520.0,841.3616,0.0,0.0,0.0,713.0,13.6424,726.6424
0.0001,823.0,232130.0,846.213,0.0,0.0,0.0,713.0,17.053,730.053
0.0002,823.0,231930.0,869.386,0.0,0.0,0.0,713.0,34.106,747.106
0.0004,822.0,232540.0,915.016,0.0,0.0,0.0,713.0,68.212,781.212
0.0008,822.0,234060.0,1009.248,0.0,0.0,0.0,713.0,136.424,849.424
0.001,822.0,234770.0,1056.77,0.0,0.0,0.0,713.0,170.53,883.53
0.002,819.0,237080.0,1293.16,0.0,0.0,0.0,713.0,341.06,1054.06
0.004,815.0,238870.0,1770.48,0.0,0.0,0.0,589.0,876.96,1465.96
0.008,806.0,240470.0,2729.76,0.0,0.0,0.0,589.0,1753.92,2342.92
0.01,809.0,240150.0,3210.5,0.0,0.0,0.0,589.0,2192.4,2781.4
0.02,790.0,241780.0,5625.6,0.0,0.0,0.0,589.0,4384.8,4973.8
0.04,735.0,244030.0,10496.2,0.0,0.0,0.0,589.0,8769.6,9358.6
0.08,694.0,244890.0,20285.2,0.0,0.0,0.0,589.0,17539.2,18128.2
0.1,707.0,244810.0,25188.0,0.0,0.0,0.0,589.0,21924.0,22513.0
0.2,681.0,245060.0,49693.0,0.0,0.0,0.0,589.0,43848.0,44437.0
0.4,686.0,245040.0,98702.0,0.0,0.0,0.0,589.0,87696.0,88285.0
1.0,694.0,245090.0,245784.0,0.0,0.0,0.0,589.0,219240.0,219829.0
10.0,678.0,245100.0,2451678.0,0.0,0.0,0.0,589.0,2192400.0,2192989.0
