beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,883.0,246750.0,883.0,0.0,0.0,0.0,756.0,0.0,756.0
1e-05,883.0,248480.0,885.4848,0.0,0.0,0.0,756.0,1.7957,757.7957
2e-05,884.0,249260.0,888.9852,0.0,0.0,0.0,756.0,3.5914,759.5914
4e-05,883.0,249410.0,892.9764,0.0,0.0,0.0,756.0,7.1828,763.1828
8e-05,884.0,249580.0,903.9664,0.0,0.0,0.0,756.0,14.3656,770.3656
0.0001,884.0,247230.0,908.723,0.0,0.0,0.0,756.0,17.957,773.957
0.0002,882.0,250070.0,932.014,0.0,0.0,0.0,756.0,35.914,791.914
0.0004,882.0,250780.0,982.312,0.0,0.0,0.0,756.0,71.828,827.828
0.0008,882.0,251190.0,1082.952,0.0,0.0,0.0,756.0,143.656,899.656
0.001,883.0,250440.0,1133.44,0.0,0.0,0.0,756.0,179.57,935.57
0.002,879.0,253740.0,1386.48,0.0,0.0,0.0,756.0,359.14,1115.14
0.004,879.0,253470.0,1892.88,0.0,0.0,0.0,616.0,942.12,1558.12
0.008,876.0,253910.0,2907.28,0.0,0.0,0.0,616.0,1884.24,2500.24
0.01,872.0,254080.0,3412.8,0.0,0.0,0.0,616.0,2355.3,2971.3
0.02,844.0,256870.0,5981.4,0.0,0.0,0.0,616.0,4710.6,5326.6
0.04,733.0,261390.0,11188.6,0.0,0.0,0.0,616.0,9421.2,10037.2
0.08,701.0,262200.0,21677.0,0.0,0.0,0.0,616.0,18842.4,19458.4
0.1,709.0,261630.0,26872.0,0.0,0.0,0.0,616.0,23553.0,24169.0
0.2,686.0,262460.0,53178.0,0.0,0.0,0.0,616.0,47106.0,47722.0
0.4,689.0,262320.0,105617.0,0.0,0.0,0.0,616.0,94212.0,94828.0
1.0,692.0,262040.0,262732.0,0.0,0.0,0.0,616.0,235530.0,236146.0
10.0,679.0,262480.0,2625479.0,0.0,0.0,0.0,616.0,2355300.0,2355916.0
