beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,878.0,240660.0,878.0,0.0,0.0,0.0,753.0,0.0,753.0
1e-05,878.0,243780.0,880.4378,0.0,0.0,0.0,753.0,1.7499,754.7499
2e-05,878.0,241650.0,882.833,0.0,0.0,0.0,753.0,3.4998,756.4998
4e-05,878.0,242840.0,887.7136,0.0,0.0,0.0,753.0,6.9996,759.9996
8e-05,878.0,242860.0,897.4288,0.0,0.0,0.0,753.0,13.9992,766.9992
0.0001,877.0,242720.0,901.272,0.0,0.0,0.0,753.0,17.499,770.499
0.0002,877.0,242880.0,925.576,0.0,0.0,0.0,753.0,34.998,787.998
0.0004,877.0,243590.0,974.436,0.0,0.0,0.0,753.0,69.996,822.996
0.0008,877.0,243230.0,1071.584,0.0,0.0,0.0,753.0,139.992,892.992
0.001,877.0,243550.0,1120.55,0.0,0.0,0.0,753.0,174.99,927.99
0.002,876.0,244800.0,1365.6,0.0,0.0,0.0,753.0,349.98,1102.98
0.004,874.0,245530.0,1856.12,0.0,0.0,0.0,589.0,904.16,1493.16
0.008,870.0,245790.0,2836.32,0.0,0.0,0.0,589.0,1808.32,2397.32
0.01,869.0,246140.0,3330.4,0.0,0.0,0.0,589.0,2260.4,2849.4
0.02,841.0,248250.0,5806.0,0.0,0.0,0.0,589.0,4520.8,5109.8
0.04,733.0,252650.0,10839.0,0.0,0.0,0.0,589.0,9041.6,9630.6
0.08,701.0,253240.0,20960.2,0.0,0.0,0.0,589.0,18083.2,18672.2
0.1,694.0,253570.0,26051.0,0.0,0.0,0.0,589.0,22604.0,23193.0
0.2,684.0,253720.0,51428.0,0.0,0.0,0.0,589.0,45208.0,45797.0
0.4,685.0,253700.0,102165.0,0.0,0.0,0.0,589.0,90416.0,91005.0
1.0,684.0,253880.0,254564.0,0.0,0.0,0.0,589.0,226040.0,226629.0
10.0,671.0,253830.0,2538971.0,0.0,0.0,0.0,589.0,2260400.0,2260989.0
