beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,880.0,245380.0,880.0,0.0,0.0,0.0,760.0,0.0,760.0
1e-05,880.0,247520.0,882.4752,0.0,0.0,0.0,760.0,1.8089,761.8089
2e-05,881.0,247820.0,885.9564,0.0,0.0,0.0,760.0,3.6178,763.6178
4e-05,881.0,248260.0,890.9304,0.0,0.0,0.0,760.0,7.2356,767.2356
8e-05,880.0,247920.0,899.8336,0.0,0.0,0.0,760.0,14.4712,774.4712
0.0001,880.0,248380.0,904.838,0.0,0.0,0.0,760.0,18.089,778.089
0.0002,880.0,248430.0,929.686,0.0,0.0,0.0,760.0,36.178,796.178
0.0004,880.0,248330.0,979.332,0.0,0.0,0.0,760.0,72.356,832.356
0.0008,880.0,250350.0,1080.28,0.0,0.0,0.0,760.0,144.712,904.712
0.001,880.0,250440.0,1130.44,0.0,0.0,0.0,760.0,180.89,940.89
0.002,880.0,250820.0,1381.64,0.0,0.0,0.0,760.0,361.78,1121.78
0.004,878.0,251200.0,1882.8,0.0,0.0,0.0,601.0,945.04,1546.04
0.008,872.0,252170.0,2889.36,0.0,0.0,0.0,601.0,1890.08,2491.08
0.01,870.0,252990.0,3399.9,0.0,0.0,0.0,601.0,2362.6,2963.6
0.02,856.0,254460.0,5945.2,0.0,0.0,0.0,601.0,4725.2,5326.2
0.04,722.0,259880.0,11117.2,0.0,0.0,0.0,601.0,9450.4,10051.4
0.08,682.0,260930.0,21556.4,0.0,0.0,0.0,601.0,18900.8,19501.8
0.1,675.0,261090.0,26784.0,0.0,0.0,0.0,601.0,23626.0,24227.0
0.2,676.0,260500.0,52776.0,0.0,0.0,0.0,601.0,47252.0,47853.0
0.4,669.0,261080.0,105101.0,0.0,0.0,0.0,601.0,94504.0,95105.0
1.0,672.0,260610.0,261282.0,0.0,0.0,0.0,601.0,236260.0,236861.0
10.0,670.0,260640.0,2607070.0,0.0,0.0,0.0,601.0,2362600.0,2363201.0
