beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,862.0,235780.0,862.0,0.0,0.0,0.0,747.0,0.0,747.0
1e-05,862.0,237860.0,864.3786,0.0,0.0,0.0,747.0,1.737,748.737
2e-05,861.0,239040.0,865.7808,0.0,0.0,0.0,747.0,3.474,750.474
4e-05,861.0,241030.0,870.6412,0.0,0.0,0.0,747.0,6.948,753.948
8e-05,862.0,237660.0,881.0128,0.0,0.0,0.0,747.0,13.896,760.896
0.0001,862.0,238690.0,885.869,0.0,0.0,0.0,747.0,17.37,764.37
0.0002,862.0,239110.0,909.822,0.0,0.0,0.0,747.0,34.74,781.74
0.0004,861.0,240440.0,957.176,0.0,0.0,0.0,747.0,69.48,816.48
0.0008,861.0,240810.0,1053.648,0.0,0.0,0.0,747.0,138.96,885.96
0.001,862.0,239950.0,1101.95,0.0,0.0,0.0,747.0,173.7,920.7
0.002,861.0,241690.0,1344.38,0.0,0.0,0.0,747.0,347.4,1094.4
0.004,854.0,245290.0,1835.16,0.0,0.0,0.0,596.0,899.36,1495.36
0.008,852.0,245720.0,2817.76,0.0,0.0,0.0,596.0,1798.72,2394.72
0.01,849.0,246010.0,3309.1,0.0,0.0,0.0,596.0,2248.4,2844.4
0.02,838.0,247250.0,5783.0,0.0,0.0,0.0,596.0,4496.8,5092.8
0.04,747.0,250850.0,10781.0,0.0,0.0,0.0,596.0,8993.6,9589.6
0.08,719.0,251480.0,20837.4,0.0,0.0,0.0,596.0,17987.2,18583.2
0.1,725.0,251530.0,25878.0,0.0,0.0,0.0,596.0,22484.0,23080.0
0.2,705.0,251780.0,51061.0,0.0,0.0,0.0,596.0,44968.0,45564.0
0.4,698.0,251850.0,101438.0,0.0,0.0,0.0,596.0,89936.0,90532.0
1.0,699.0,251870.0,252569.0,0.0,0.0,0.0,596.0,224840.0,225436.0
10.0,702.0,251870.0,2519402.0,0.0,0.0,0.0,596.0,2248400.0,2248996.0
