beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,831.0,237300.0,831.0,0.0,0.0,0.0,713.0,0.0,713.0
1e-05,831.0,237730.0,833.3773,0.0,0.0,0.0,713.0,1.7069,714.7069
2e-05,831.0,239340.0,835.7868,0.0,0.0,0.0,713.0,3.4138,716.4138
4e-05,831.0,238470.0,840.5388,0.0,0.0,0.0,713.0,6.8276,719.8276
8e-05,831.0,239360.0,850.1488,0.0,0.0,0.0,713.0,13.6552,726.6552
0.0001,831.0,239070.0,854.907,0.0,0.0,0.0,713.0,17.069,730.069
0.0002,831.0,238970.0,878.794,0.0,0.0,0.0,713.0,34.138,747.138
0.0004,830.0,240820.0,926.328,0.0,0.0,0.0,713.0,68.276,781.276
0.0008,830.0,240980.0,1022.784,0.0,0.0,0.0,713.0,136.552,849.552
0.001,831.0,240680.0,1071.68,0.0,0.0,0.0,713.0,170.69,883.69
0.002,829.0,243080.0,1315.16,0.0,0.0,0.0,616.0,453.92,1069.92
0.004,827.0,244380.0,1804.52,0.0,0.0,0.0,616.0,907.84,1523.84
0.008,822.0,245570.0,2786.56,0.0,0.0,0.0,616.0,1815.68,2431.68
0.01,822.0,245440.0,3276.4,0.0,0.0,0.0,616.0,2269.6,2885.6
0.02,805.0,247070.0,5746.4,0.0,0.0,0.0,616.0,4539.2,5155.2
0.04,747.0,249510.0,10727.4,0.0,0.0,0.0,616.0,9078.4,9694.4
0.08,714.0,250400.0,20746.0,0.0,0.0,0.0,616.0,18156.8,18772.8
0.1,704.0,250660.0,25770.0,0.0,0.0,0.0,616.0,22696.0,23312.0
0.2,693.0,250800.0,50853.0,0.0,0.0,0.0,616.0,45392.0,46008.0
0.4,684.0,250890.0,101040.0,0.0,0.0,0.0,616.0,90784.0,91400.0
1.0,681.0,250910.0,251591.0,0.0,0.0,0.0,616.0,226960.0,227576.0
10.0,691.0,251070.0,2511391.0,0.0,0.0,0.0,616.0,2269600.0,2270216.0
