src,dst,spec,used_slot,tfk_slot
49,95,7.0,7,6.0
50,5,65.0,15,14.0
50,19,0.0,15,14.0
50,20,43.0,15,14.0
50,26,34.0,2,1.0
50,28,24.0,7,6.0
50,39,36.0,7,6.0
50,94,17.0,4,3.0
51,22,48.0,7,6.0
51,33,62.0,7,6.0
52,13,65.0,15,14.0
52,29,32.0,7,6.0
52,56,43.0,7,6.0
52,75,17.0,15,14.0
52,95,39.0,4,3.0
53,9,43.0,7,6.0
53,22,33.0,7,6.0
53,24,26.0,7,6.0
53,60,50.0,15,14.0
53,82,14.0,7,6.0
54,1,65.0,15,14.0
54,9,9.0,4,3.0
54,86,28.0,15,14.0
55,48,50.0,15,14.0
55,62,24.0,15,14.0
56,37,7.0,7,6.0
57,42,20.0,15,14.0
57,54,43.0,15,14.0
57,55,39.0,4,3.0
57,81,58.0,7,6.0
57,88,18.0,2,1.0
58,6,33.0,2,1.0
58,12,58.0,7,6.0
58,21,65.0,7,6.0
58,54,13.0,15,14.0
58,90,73.0,7,6.0
58,93,28.0,4,3.0
59,4,28.0,15,14.0
59,24,73.0,7,6.0
59,30,43.0,15,14.0
59,44,58.0,15,14.0
59,92,0.0,7,6.0
59,93,9.0,15,14.0
60,11,5.0,15,14.0
60,14,2.0,3,2.0
60,19,20.0,15,14.0
60,80,65.0,15,14.0
60,96,0.0,2,1.0
62,4,9.0,15,14.0
62,20,58.0,15,14.0
62,24,41.0,15,14.0
62,67,0.0,4,3.0
63,6,50.0,15,14.0
63,35,41.0,4,3.0
63,38,0.0,15,14.0
63,40,65.0,15,14.0
63,51,25.0,15,14.0
64,23,11.0,7,6.0
64,29,73.0,7,6.0
64,34,20.0,15,14.0
64,77,50.0,15,14.0
64,82,35.0,15,14.0
65,14,43.0,7,6.0
65,28,0.0,7,6.0
65,57,65.0,15,14.0
65,74,50.0,15,14.0
65,77,37.0,4,3.0
65,83,30.0,4,3.0
65,91,14.0,7,6.0
65,95,21.0,7,6.0
66,17,65.0,15,14.0
66,22,44.0,3,2.0
66,33,14.0,15,14.0
66,35,50.0,15,14.0
66,41,7.0,7,6.0
66,74,47.0,3,2.0
66,93,0.0,7,6.0
67,86,43.0,7,6.0
67,91,29.0,7,6.0
68,17,36.0,7,6.0
68,22,65.0,15,14.0
68,33,43.0,7,6.0
68,67,14.0,15,14.0
68,81,0.0,7,6.0
69,20,0.0,4,3.0
69,45,35.0,15,14.0
69,70,4.0,15,14.0
69,80,50.0,15,14.0
70,1,36.0,4,3.0
70,18,40.0,15,14.0
70,31,65.0,15,14.0
70,80,19.0,15,14.0
71,6,65.0,15,14.0
71,10,58.0,7,6.0
71,21,10.0,2,1.0
71,22,14.0,4,3.0
71,84,27.0,15,14.0
73,11,29.0,7,6.0
73,17,22.0,7,6.0
73,19,65.0,15,14.0
73,61,0.0,15,14.0
73,84,58.0,7,6.0
73,95,43.0,15,14.0
74,21,3.0,7,6.0
74,84,65.0,15,14.0
75,19,50.0,15,14.0
75,29,39.0,4,3.0
75,72,65.0,15,14.0
75,81,10.0,7,6.0
75,95,32.0,7,6.0
76,3,21.0,7,6.0
76,77,14.0,7,6.0
76,78,50.0,15,14.0
77,97,0.0,7,6.0
78,16,43.0,7,6.0
78,72,0.0,15,14.0
78,77,65.0,15,14.0
79,9,58.0,7,6.0
79,12,2.0,15,14.0
79,42,35.0,15,14.0
79,83,0.0,2,1.0
79,90,20.0,15,14.0
79,94,54.0,4,3.0
80,0,7.0,7,6.0
80,13,35.0,15,14.0
80,16,14.0,4,3.0
80,56,0.0,7,6.0
81,85,19.0,15,14.0
82,49,28.0,7,6.0
83,20,4.0,15,14.0
83,61,65.0,15,14.0
83,81,34.0,15,14.0
83,82,21.0,7,6.0
83,84,51.0,7,6.0
84,71,18.0,7,6.0
85,11,50.0,15,14.0
85,91,36.0,7,6.0
86,13,12.0,4,3.0
86,79,65.0,15,14.0
86,96,24.0,4,3.0
87,0,50.0,15,14.0
87,22,22.0,7,6.0
87,42,65.0,15,14.0
87,51,3.0,4,3.0
87,82,0.0,2,1.0
87,89,35.0,15,14.0
88,0,0.0,7,6.0
88,32,35.0,15,14.0
88,69,20.0,15,14.0
89,5,14.0,15,14.0
89,14,30.0,4,3.0
89,56,65.0,15,14.0
89,86,50.0,15,14.0
90,35,66.0,7,6.0
90,92,10.0,7,6.0
90,95,0.0,7,6.0
92,58,51.0,7,6.0
92,95,58.0,7,6.0
92,99,17.0,15,14.0
93,8,66.0,7,6.0
93,59,24.0,4,3.0
93,90,36.0,7,6.0
94,25,43.0,7,6.0
94,31,21.0,7,6.0
94,51,7.0,7,6.0
94,68,29.0,7,6.0
94,97,36.0,7,6.0
95,76,65.0,15,14.0
96,33,54.0,4,3.0
96,43,58.0,15,14.0
96,61,32.0,15,14.0
96,87,7.0,15,14.0
97,77,21.0,15,14.0
97,84,11.0,7,6.0
97,91,43.0,7,6.0
98,36,11.0,15,14.0
98,71,42.0,15,14.0
98,78,27.0,15,14.0
98,91,57.0,15,14.0
99,6,2.0,15,14.0
99,23,40.0,7,6.0
99,24,56.0,15,14.0
99,81,49.0,7,6.0
99,84,47.0,2,1.0
99,93,32.0,4,3.0
