beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,749.0,198380.0,749.0,0.0,0.0,0.0,643.0,152550.0,643.0
1e-05,748.0,199470.0,749.9947,0.0,0.0,0.0,641.0,151720.0,642.5172
2e-05,748.0,199470.0,751.9894,0.0,0.0,0.0,641.0,151720.0,644.0344
4e-05,748.0,199350.0,755.974,0.0,0.0,0.0,641.0,151660.0,647.0664
8e-05,748.0,198620.0,763.8896,0.0,0.0,0.0,645.0,151680.0,657.1344
0.0001,748.0,198620.0,767.862,0.0,0.0,0.0,645.0,151680.0,660.168
0.0002,748.0,199300.0,787.86,0.0,0.0,0.0,645.0,151890.0,675.378
0.0004,747.0,198960.0,826.584,0.0,0.0,0.0,640.0,150340.0,700.136
0.0008,748.0,200590.0,908.472,0.0,0.0,0.0,618.0,184620.0,765.696
0.001,747.0,199810.0,946.81,0.0,0.0,0.0,620.0,183410.0,803.41
0.002,747.0,202840.0,1152.68,0.0,0.0,0.0,615.0,183070.0,981.14
0.004,736.0,206630.0,1562.52,0.0,0.0,0.0,598.0,186430.0,1343.72
0.008,661.0,219210.0,2414.68,0.0,0.0,0.0,556.0,192740.0,2097.92
0.01,627.0,222930.0,2856.3,0.0,0.0,0.0,533.0,197100.0,2504.0
0.02,576.0,227190.0,5119.8,0.0,0.0,0.0,514.0,198480.0,4483.6
0.04,565.0,227710.0,9673.4,0.0,0.0,0.0,494.0,198630.0,8439.2
0.08,553.0,227740.0,18772.2,0.0,0.0,0.0,458.0,197770.0,16279.6
0.1,550.0,228210.0,23371.0,0.0,0.0,0.0,504.0,198300.0,20334.0
0.2,549.0,227850.0,46119.0,0.0,0.0,0.0,499.0,198960.0,40291.0
0.4,546.0,228140.0,91802.0,0.0,0.0,0.0,458.0,197770.0,79566.0
1.0,546.0,227960.0,228506.0,0.0,0.0,0.0,511.0,198530.0,199041.0
10.0,550.0,227960.0,2280150.0,0.0,0.0,0.0,509.0,198290.0,1983409.0
