beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,776.0,195490.0,776.0,0.0,0.0,0.0,665.0,147410.0,665.0
1e-05,776.0,196790.0,777.9679,0.0,0.0,0.0,666.0,147910.0,667.4791
2e-05,776.0,196590.0,779.9318,0.0,0.0,0.0,664.0,139970.0,666.7994
4e-05,774.0,196380.0,781.8552,0.0,0.0,0.0,664.0,139970.0,669.5988
8e-05,775.0,196170.0,790.6936,0.0,0.0,0.0,665.0,142600.0,676.408
0.0001,776.0,197410.0,795.741,0.0,0.0,0.0,671.0,151000.0,686.1
0.0002,777.0,197140.0,816.428,0.0,0.0,0.0,665.0,147230.0,694.446
0.0004,773.0,197350.0,851.94,0.0,0.0,0.0,664.0,139970.0,719.988
0.0008,775.0,197890.0,933.312,0.0,0.0,0.0,663.0,147660.0,781.128
0.001,776.0,197730.0,973.73,0.0,0.0,0.0,646.0,182320.0,828.32
0.002,775.0,198720.0,1172.44,0.0,0.0,0.0,642.0,182070.0,1006.14
0.004,766.0,202650.0,1576.6,0.0,0.0,0.0,627.0,184350.0,1364.4
0.008,681.0,216330.0,2411.64,0.0,0.0,0.0,575.0,191420.0,2106.36
0.01,644.0,220250.0,2846.5,0.0,0.0,0.0,551.0,196210.0,2513.1
0.02,587.0,224730.0,5081.6,0.0,0.0,0.0,474.0,198500.0,4444.0
0.04,566.0,225870.0,9600.8,0.0,0.0,0.0,474.0,198500.0,8414.0
0.08,555.0,226750.0,18695.0,0.0,0.0,0.0,474.0,198500.0,16354.0
0.1,554.0,226580.0,23212.0,0.0,0.0,0.0,474.0,198500.0,20324.0
0.2,553.0,226230.0,45799.0,0.0,0.0,0.0,474.0,198500.0,40174.0
0.4,550.0,226710.0,91234.0,0.0,0.0,0.0,474.0,198500.0,79874.0
1.0,546.0,226270.0,226816.0,0.0,0.0,0.0,474.0,198500.0,198974.0
10.0,549.0,226340.0,2263949.0,0.0,0.0,0.0,474.0,198500.0,1985474.0
