#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,11464.0,566490.0,11464.0,0.0,0.0,0.0,10429.0,450890.0,10429.0
2.0,17586.0,1406380.0,17586.0,0.0,0.0,0.0,15991.0,1345196.0,15991.0
4.0,25148.0,3134289.0,25148.0,0.0,0.0,0.0,23418.0,2969533.0,23418.0
6.0,29633.0,4403590.0,29633.0,0.0,0.0,0.0,28178.0,4251189.0,28178.0
8.0,31816.0,5143489.0,31816.0,0.0,0.0,0.0,31166.0,5073689.0,31166.0
10.0,32275.0,5313690.0,32275.0,0.0,0.0,0.0,32270.0,5313190.0,32270.0
12.0,32275.0,5313690.0,32275.0,0.0,0.0,0.0,32275.0,5313690.0,32275.0
14.0,32275.0,5313690.0,32275.0,0.0,0.0,0.0,32275.0,5313690.0,32275.0
16.0,32275.0,5313690.0,32275.0,0.0,0.0,0.0,32275.0,5313690.0,32275.0
18.0,32275.0,5313690.0,32275.0,0.0,0.0,0.0,32275.0,5313690.0,32275.0
20.0,32275.0,5313690.0,32275.0,0.0,0.0,0.0,32275.0,5313690.0,32275.0
