#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,11481.0,567034.0,11481.0,0.0,0.0,0.0,10432.0,457434.0,10432.0
2.0,17735.0,1405416.0,17735.0,0.0,0.0,0.0,16097.0,1338897.0,16097.0
4.0,25342.0,3124522.0,25342.0,0.0,0.0,0.0,23547.0,2946367.0,23547.0
6.0,29956.0,4477334.0,29956.0,0.0,0.0,0.0,28337.0,4309834.0,28337.0
8.0,32104.0,5199233.0,32104.0,0.0,0.0,0.0,31359.0,5116934.0,31359.0
10.0,32462.0,5327234.0,32462.0,0.0,0.0,0.0,32462.0,5327234.0,32462.0
12.0,32462.0,5327234.0,32462.0,0.0,0.0,0.0,32462.0,5327234.0,32462.0
14.0,32462.0,5327234.0,32462.0,0.0,0.0,0.0,32462.0,5327234.0,32462.0
16.0,32462.0,5327234.0,32462.0,0.0,0.0,0.0,32462.0,5327234.0,32462.0
18.0,32462.0,5327234.0,32462.0,0.0,0.0,0.0,32462.0,5327234.0,32462.0
20.0,32462.0,5327234.0,32462.0,0.0,0.0,0.0,32462.0,5327234.0,32462.0
