#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,11366.0,574804.0,11366.0,0.0,0.0,0.0,10433.0,472804.0,10433.0
2.0,17503.0,1414676.0,17503.0,0.0,0.0,0.0,15965.0,1135504.0,15965.0
4.0,24927.0,3153004.0,24927.0,0.0,0.0,0.0,23176.0,2983178.0,23176.0
6.0,29114.0,4428303.0,29114.0,0.0,0.0,0.0,27798.0,4289591.0,27798.0
8.0,31133.0,5059504.0,31133.0,0.0,0.0,0.0,30416.0,4984404.0,30416.0
10.0,31435.0,5171004.0,31435.0,0.0,0.0,0.0,31435.0,5171004.0,31435.0
12.0,31435.0,5171004.0,31435.0,0.0,0.0,0.0,31435.0,5171004.0,31435.0
14.0,31435.0,5171004.0,31435.0,0.0,0.0,0.0,31435.0,5171004.0,31435.0
16.0,31435.0,5171004.0,31435.0,0.0,0.0,0.0,31435.0,5171004.0,31435.0
18.0,31435.0,5171004.0,31435.0,0.0,0.0,0.0,31435.0,5171004.0,31435.0
20.0,31435.0,5171004.0,31435.0,0.0,0.0,0.0,31435.0,5171004.0,31435.0
