src,dst,spec,core_src,core_dst,used_slot,tfk_slot
7,69,39,1,1,41,40.0
27,55,22,1,0,41,40.0
32,58,39,2,0,41,40.0
71,51,22,2,0,41,40.0
73,95,22,1,1,41,40.0
83,81,22,2,0,41,40.0
0,65,3,0,0,1,1.0
3,99,1,1,1,1,1.0
4,91,1,1,1,1,1.0
9,29,40,0,1,1,1.0
10,75,28,0,2,1,1.0
12,81,80,1,2,1,1.0
16,36,0,0,1,1,1.0
20,67,19,0,1,1,1.0
21,85,38,1,1,1,1.0
30,52,38,2,1,1,1.0
31,51,0,0,2,1,1.0
32,66,1,0,1,1,1.0
34,98,21,0,1,1,1.0
37,19,17,0,2,1,1.0
41,48,2,0,0,1,1.0
42,95,17,2,0,1,1.0
44,93,20,2,0,1,1.0
47,36,57,0,2,1,1.0
50,63,62,0,2,1,1.0
53,28,12,0,2,1,1.0
54,4,23,2,0,1,1.0
58,23,10,1,2,1,1.0
61,23,0,1,0,1,1.0
68,29,2,2,0,1,1.0
71,65,0,1,1,1,1.0
87,88,11,1,2,1,1.0
89,39,11,0,2,1,1.0
97,80,18,0,0,1,1.0
1,85,0,0,2,5,4.0
2,82,0,0,1,5,4.0
10,76,17,2,2,5,4.0
13,46,0,2,0,5,4.0
18,51,17,1,0,5,4.0
19,67,0,1,0,5,4.0
20,44,0,2,0,5,4.0
25,92,0,2,2,5,4.0
30,28,17,0,1,5,4.0
32,34,12,2,2,5,4.0
33,57,0,0,1,5,4.0
37,71,0,2,2,5,4.0
40,48,0,1,1,5,4.0
43,46,17,2,2,5,4.0
45,50,0,2,2,5,4.0
49,84,17,1,0,5,4.0
58,4,0,0,2,5,4.0
61,60,0,0,1,5,4.0
63,17,0,0,1,5,4.0
63,74,12,1,0,5,4.0
66,74,0,2,1,5,4.0
69,56,0,1,2,5,4.0
70,92,0,1,1,5,4.0
72,8,0,0,1,5,4.0
73,81,17,0,0,5,4.0
75,80,17,0,2,5,4.0
78,62,0,2,1,5,4.0
83,38,0,1,0,5,4.0
88,8,75,1,2,5,4.0
93,13,58,1,1,5,4.0
99,22,17,2,0,5,4.0
10,43,1,1,0,9,8.0
13,82,791,0,2,9,8.0
35,98,0,2,2,9,8.0
38,17,0,2,2,9,8.0
47,24,791,1,1,9,8.0
71,22,10,0,2,9,8.0
0,62,63,1,0,17,16.0
5,28,22,1,0,17,16.0
5,68,63,2,0,17,16.0
7,92,22,0,0,17,16.0
9,15,5,1,0,17,16.0
11,31,22,2,2,17,16.0
11,67,46,0,2,17,16.0
14,2,5,2,2,17,16.0
14,54,0,0,1,17,16.0
18,85,5,2,0,17,16.0
21,6,22,0,1,17,16.0
26,55,5,1,2,17,16.0
26,94,22,2,1,17,16.0
27,41,63,1,1,17,16.0
29,25,0,2,0,17,16.0
31,95,63,1,1,17,16.0
32,81,17,1,1,17,16.0
34,93,63,1,2,17,16.0
36,22,22,0,1,17,16.0
40,3,17,0,0,17,16.0
41,51,5,2,1,17,16.0
42,24,63,0,0,17,16.0
44,56,5,1,1,17,16.0
46,35,22,1,1,17,16.0
48,45,63,2,1,17,16.0
49,24,0,0,2,17,16.0
49,55,63,2,0,17,16.0
52,1,46,2,2,17,16.0
54,76,0,0,0,17,16.0
59,66,0,1,0,17,16.0
60,50,63,0,1,17,16.0
61,12,5,2,2,17,16.0
62,87,63,2,2,17,16.0
64,20,4,2,1,17,16.0
64,38,22,0,1,17,16.0
65,91,63,2,0,17,16.0
70,59,0,2,0,17,16.0
70,86,0,0,2,17,16.0
72,43,0,1,1,17,16.0
73,15,63,1,1,17,16.0
73,84,63,2,2,17,16.0
76,77,783,1,2,17,16.0
78,57,22,1,2,17,16.0
79,6,63,2,0,17,16.0
83,6,5,2,2,17,16.0
88,0,22,0,2,17,16.0
96,18,1,1,0,17,16.0
96,89,63,2,1,17,16.0
2,69,22,1,0,41,40.0
14,7,22,1,2,41,40.0
19,56,22,0,0,41,40.0
23,74,22,1,2,41,40.0
26,16,39,0,1,41,40.0
27,82,22,2,0,41,40.0
60,11,39,2,1,41,40.0
78,77,39,0,0,41,40.0
89,86,17,2,0,41,40.0
97,77,22,1,1,41,40.0
3,64,2,1,2,1,1.0
4,96,0,1,1,1,1.0
9,35,20,0,0,1,1.0
10,29,16,2,1,1,1.0
13,24,2,0,1,1,1.0
21,51,19,1,2,1,1.0
31,48,1,0,0,1,1.0
32,68,0,0,2,1,1.0
36,33,2,1,1,1,1.0
39,20,5,2,0,1,1.0
47,0,3,1,2,1,1.0
50,74,0,0,0,1,1.0
53,72,3,0,2,1,1.0
58,38,7,1,0,1,1.0
63,18,29,0,0,1,1.0
71,61,1,1,1,1,1.0
77,36,2,2,2,1,1.0
87,47,10,1,0,1,1.0
94,0,0,1,0,1,1.0
98,44,18,2,2,1,1.0
2,35,15,0,2,5,4.0
10,46,17,0,1,5,4.0
12,97,0,2,0,5,4.0
18,57,0,1,2,5,4.0
25,27,17,1,2,5,4.0
28,2,0,2,2,5,4.0
36,30,0,0,1,5,4.0
39,34,17,1,2,5,4.0
41,20,795,1,1,5,4.0
50,34,0,1,0,5,4.0
52,54,0,2,2,5,4.0
60,6,0,2,1,5,4.0
63,32,34,2,1,5,4.0
68,55,17,1,1,5,4.0
71,81,0,0,2,5,4.0
76,97,0,1,2,5,4.0
83,37,75,0,0,5,4.0
88,91,0,0,0,5,4.0
95,82,17,1,0,5,4.0
12,34,2,1,1,9,8.0
16,88,80,0,2,9,8.0
22,80,19,2,0,9,8.0
23,93,0,2,0,9,8.0
28,78,8,1,1,9,8.0
38,43,13,1,0,9,8.0
46,89,12,0,0,9,8.0
52,95,20,1,0,9,8.0
75,29,37,2,0,9,8.0
85,29,80,1,2,9,8.0
93,59,85,1,1,9,8.0
1,17,63,2,1,17,16.0
1,91,5,1,1,17,16.0
6,12,63,2,0,17,16.0
9,2,63,2,1,17,16.0
11,85,63,0,0,17,16.0
13,99,5,2,1,17,16.0
19,17,46,2,0,17,16.0
19,75,63,1,1,17,16.0
20,8,63,2,1,17,16.0
21,65,5,0,1,17,16.0
23,51,22,0,1,17,16.0
30,7,0,0,2,17,16.0
30,93,5,2,2,17,16.0
32,16,22,2,1,17,16.0
35,74,5,1,2,17,16.0
39,25,63,0,0,17,16.0
40,7,0,2,1,17,16.0
41,28,46,0,0,17,16.0
42,54,63,1,1,17,16.0
45,87,5,2,2,17,16.0
46,67,0,2,1,17,16.0
48,19,5,1,0,17,16.0
49,33,63,1,0,17,16.0
53,22,63,1,0,17,16.0
53,82,0,2,2,17,16.0
56,37,0,0,1,17,16.0
57,81,63,0,0,17,16.0
58,42,0,2,2,17,16.0
59,57,5,2,1,17,16.0
60,51,0,0,0,17,16.0
62,90,0,2,2,17,16.0
63,55,783,1,2,17,16.0
64,61,5,0,0,17,16.0
65,1,46,0,0,17,16.0
66,24,5,2,0,17,16.0
67,72,63,0,1,17,16.0
67,91,5,2,2,17,16.0
68,60,5,0,1,17,16.0
69,8,5,1,0,17,16.0
69,85,5,2,2,17,16.0
70,79,63,0,0,17,16.0
71,24,63,2,2,17,16.0
73,11,5,2,2,17,16.0
73,69,0,1,0,17,16.0
75,81,0,0,1,17,16.0
76,3,0,2,0,17,16.0
80,56,5,1,2,17,16.0
83,82,5,1,1,17,16.0
86,37,63,0,2,17,16.0
87,22,0,0,1,17,16.0
89,62,63,2,1,17,16.0
92,58,5,2,0,17,16.0
95,78,63,2,2,17,16.0
96,66,63,0,1,17,16.0
98,72,22,1,0,17,16.0
99,80,63,0,2,17,16.0
25,94,22,2,0,41,40.0
40,21,39,0,2,41,40.0
45,5,17,1,0,41,40.0
62,3,22,0,2,41,40.0
66,33,39,0,2,41,40.0
74,84,39,1,1,41,40.0
79,90,22,2,1,41,40.0
90,14,39,0,2,41,40.0
4,59,21,0,1,1,1.0
9,52,18,0,1,1,1.0
12,65,0,1,0,1,1.0
23,2,5,1,0,1,1.0
32,77,3,0,2,1,1.0
34,21,17,0,1,1,1.0
37,96,19,0,1,1,1.0
44,35,17,2,0,1,1.0
50,99,2,0,1,1,1.0
58,18,11,1,1,1,1.0
61,20,3,1,0,1,1.0
66,64,3,1,2,1,1.0
74,17,11,0,2,1,1.0
98,67,21,2,1,1,1.0
5,47,80,1,0,5,4.0
16,7,0,2,0,5,4.0
26,11,17,2,1,5,4.0
39,28,0,2,1,5,4.0
45,29,58,1,1,5,4.0
48,3,17,0,2,5,4.0
50,55,5,2,0,5,4.0
53,91,5,0,0,5,4.0
62,56,17,0,0,5,4.0
65,86,58,2,0,5,4.0
73,33,17,1,0,5,4.0
83,34,0,2,2,5,4.0
96,8,795,0,2,5,4.0
3,9,29,1,2,9,8.0
10,18,30,2,0,9,8.0
28,36,13,2,1,9,8.0
30,10,29,2,0,9,8.0
47,34,11,1,1,9,8.0
63,20,13,0,2,9,8.0
63,94,53,2,1,9,8.0
85,19,18,1,2,9,8.0
87,38,1,1,1,9,8.0
97,93,9,0,0,9,8.0
0,41,783,2,0,17,16.0
2,91,63,2,1,17,16.0
4,6,2,1,0,17,16.0
5,50,5,2,1,17,16.0
12,75,0,0,2,17,16.0
13,60,22,0,2,17,16.0
16,65,37,0,1,17,16.0
19,25,63,0,2,17,16.0
21,29,783,2,2,17,16.0
23,69,22,2,1,17,16.0
27,5,0,2,0,17,16.0
29,92,46,0,1,17,16.0
30,44,63,0,1,17,16.0
31,24,22,0,1,17,16.0
36,0,5,0,0,17,16.0
36,77,5,2,0,17,16.0
38,7,22,0,1,17,16.0
39,27,0,0,1,17,16.0
41,88,46,1,1,17,16.0
43,38,22,0,2,17,16.0
46,80,783,0,0,17,16.0
47,93,63,2,1,17,16.0
49,58,22,0,0,17,16.0
51,22,40,2,0,17,16.0
57,6,5,0,1,17,16.0
59,42,63,0,2,17,16.0
63,37,22,1,1,17,16.0
66,41,22,2,2,17,16.0
67,86,63,2,2,17,16.0
68,33,46,2,1,17,16.0
68,81,778,1,2,17,16.0
70,2,5,1,1,17,16.0
71,14,22,0,0,17,16.0
72,61,63,2,2,17,16.0
74,14,22,1,2,17,16.0
77,40,0,1,0,17,16.0
79,84,783,0,0,17,16.0
82,49,0,0,1,17,16.0
85,91,22,2,2,17,16.0
90,35,22,0,2,17,16.0
92,95,0,0,2,17,16.0
95,54,63,0,0,17,16.0
97,84,5,1,1,17,16.0
98,55,63,1,1,17,16.0
99,81,0,2,0,17,16.0
11,15,5,0,2,41,40.0
26,13,22,1,2,41,40.0
39,96,22,1,2,41,40.0
45,3,39,0,0,41,40.0
46,56,39,1,1,41,40.0
52,13,5,2,1,41,40.0
54,86,39,2,1,41,40.0
59,44,22,2,0,41,40.0
64,22,39,0,2,41,40.0
64,82,39,1,2,41,40.0
69,80,22,2,2,41,40.0
71,84,3,1,2,41,40.0
76,30,22,2,1,41,40.0
83,1,0,0,2,41,40.0
87,89,22,0,1,41,40.0
98,78,39,0,1,41,40.0
9,33,21,0,1,1,1.0
19,84,27,2,0,1,1.0
32,78,2,0,1,1,1.0
42,71,21,2,0,1,1.0
58,24,1,1,1,1,1.0
80,68,44,0,2,1,1.0
95,34,18,0,0,1,1.0
98,35,19,2,0,1,1.0
99,36,3,1,1,1,1.0
4,21,5,0,2,5,4.0
30,47,0,2,0,5,4.0
37,11,0,0,2,5,4.0
39,98,6,2,0,5,4.0
48,17,12,0,2,5,4.0
54,26,34,2,0,5,4.0
70,7,17,2,1,5,4.0
87,94,17,0,0,5,4.0
97,79,795,0,2,5,4.0
3,22,3,1,0,9,8.0
8,44,21,2,2,9,8.0
16,33,23,0,2,9,8.0
20,0,71,0,2,9,8.0
22,74,1,2,0,9,8.0
29,31,89,2,0,9,8.0
50,91,12,2,0,9,8.0
53,89,30,0,0,9,8.0
63,35,44,2,1,9,8.0
65,77,28,1,2,9,8.0
87,23,80,1,0,9,8.0
93,18,20,1,0,9,8.0
0,67,63,0,1,17,16.0
1,34,63,1,2,17,16.0
3,21,0,2,1,17,16.0
4,93,63,2,0,17,16.0
11,81,22,1,2,17,16.0
13,17,63,0,0,17,16.0
14,28,783,1,2,17,16.0
18,79,63,1,1,17,16.0
36,62,89,2,0,17,16.0
40,42,5,1,1,17,16.0
43,15,22,1,0,17,16.0
45,41,5,0,1,17,16.0
52,29,3,0,0,17,16.0
57,94,22,1,2,17,16.0
64,85,1,1,1,17,16.0
66,50,4,1,0,17,16.0
71,48,5,2,2,17,16.0
77,65,22,0,0,17,16.0
78,67,22,0,2,17,16.0
88,72,5,0,2,17,16.0
94,31,783,1,1,17,16.0
96,40,63,1,2,17,16.0
98,90,80,1,2,17,16.0
21,7,39,0,0,41,40.0
25,88,22,0,2,41,40.0
45,18,39,2,2,41,40.0
59,93,22,0,2,41,40.0
63,51,39,0,1,41,40.0
73,61,22,2,0,41,40.0
92,99,5,1,0,41,40.0
96,43,22,0,2,41,40.0
10,3,38,0,1,1,1.0
35,4,23,0,1,1,1.0
52,9,17,1,0,1,1.0
65,58,4,1,1,1,1.0
98,64,0,1,2,1,1.0
12,10,17,0,1,5,4.0
20,34,7,2,0,5,4.0
32,52,75,0,0,5,4.0
47,28,52,0,2,5,4.0
53,27,17,0,1,5,4.0
74,5,58,0,0,5,4.0
2,84,6,0,0,9,8.0
9,51,20,2,2,9,8.0
21,34,791,1,2,9,8.0
31,91,98,0,1,9,8.0
37,38,8,0,0,9,8.0
48,35,71,0,1,9,8.0
65,61,71,0,1,9,8.0
68,20,791,2,0,9,8.0
98,38,9,2,2,9,8.0
15,50,63,2,0,17,16.0
19,76,63,2,0,17,16.0
27,29,63,0,0,17,16.0
33,97,22,1,0,17,16.0
39,8,0,1,2,17,16.0
47,22,22,1,0,17,16.0
49,95,0,2,1,17,16.0
53,80,46,1,0,17,16.0
71,10,63,1,2,17,16.0
75,95,46,2,0,17,16.0
99,23,63,1,1,17,16.0
17,85,22,2,0,41,40.0
54,1,22,0,1,41,40.0
68,22,39,1,1,41,40.0
75,72,22,1,1,41,40.0
31,63,5,0,0,1,1.0
65,13,4,0,0,1,1.0
88,58,21,2,1,1,1.0
99,87,0,1,1,1,1.0
30,35,24,2,0,5,4.0
47,89,58,0,2,5,4.0
90,12,17,0,1,5,4.0
32,9,791,0,0,9,8.0
44,84,30,2,0,9,8.0
96,33,37,1,0,9,8.0
4,51,783,0,2,17,16.0
25,41,63,1,0,17,16.0
34,15,46,2,1,17,16.0
34,56,63,0,0,17,16.0
39,23,63,2,0,17,16.0
46,16,63,2,0,17,16.0
50,28,63,2,1,17,16.0
59,24,46,1,1,17,16.0
64,23,80,2,2,17,16.0
73,17,63,0,2,17,16.0
77,97,5,2,2,17,16.0
80,0,0,0,1,17,16.0
15,52,39,0,1,41,40.0
62,20,22,2,2,41,40.0
65,74,17,2,0,41,40.0
47,94,21,1,1,1,1.0
97,9,19,0,0,1,1.0
39,42,17,2,0,5,4.0
4,20,10,0,0,9,8.0
36,91,791,1,0,9,8.0
58,93,791,1,0,9,8.0
4,33,766,1,0,17,16.0
19,13,5,1,0,17,16.0
47,23,46,2,2,17,16.0
63,80,63,2,1,17,16.0
94,51,2,2,2,17,16.0
95,19,29,0,2,17,16.0
98,58,22,2,2,17,16.0
71,4,20,0,1,1,1.0
52,89,1,1,0,9,8.0
53,9,22,2,0,17,16.0
83,29,41,0,1,17,16.0
97,91,22,2,0,17,16.0
12,58,12,1,1,5,4.0
10,91,29,1,1,17,16.0
23,41,13,1,0,9,8.0
16,9,63,2,0,17,16.0
94,68,63,0,2,17,16.0
89,21,21,0,1,9,8.0
1,15,-1,-1,-1,1,1.0
1,72,-1,-1,-1,1,1.0
1,82,-1,-1,-1,1,1.0
2,1,-1,-1,-1,1,1.0
2,90,-1,-1,-1,1,1.0
2,92,-1,-1,-1,1,1.0
3,32,-1,-1,-1,1,1.0
3,33,-1,-1,-1,1,1.0
4,40,-1,-1,-1,1,1.0
5,85,-1,-1,-1,1,1.0
7,27,-1,-1,-1,1,1.0
11,0,-1,-1,-1,1,1.0
11,14,-1,-1,-1,1,1.0
12,74,-1,-1,-1,1,1.0
13,11,-1,-1,-1,1,1.0
13,26,-1,-1,-1,1,1.0
14,41,-1,-1,-1,1,1.0
14,70,-1,-1,-1,1,1.0
14,78,-1,-1,-1,1,1.0
14,86,-1,-1,-1,1,1.0
15,21,-1,-1,-1,1,1.0
15,71,-1,-1,-1,1,1.0
15,93,-1,-1,-1,1,1.0
17,48,-1,-1,-1,1,1.0
18,14,-1,-1,-1,1,1.0
18,74,-1,-1,-1,1,1.0
19,62,-1,-1,-1,1,1.0
21,95,-1,-1,-1,1,1.0
25,10,-1,-1,-1,1,1.0
25,23,-1,-1,-1,1,1.0
25,24,-1,-1,-1,1,1.0
25,45,-1,-1,-1,1,1.0
25,49,-1,-1,-1,1,1.0
25,51,-1,-1,-1,1,1.0
25,98,-1,-1,-1,1,1.0
26,15,-1,-1,-1,1,1.0
27,11,-1,-1,-1,1,1.0
29,1,-1,-1,-1,1,1.0
30,27,-1,-1,-1,1,1.0
30,49,-1,-1,-1,1,1.0
31,45,-1,-1,-1,1,1.0
31,88,-1,-1,-1,1,1.0
32,1,-1,-1,-1,1,1.0
34,40,-1,-1,-1,1,1.0
34,92,-1,-1,-1,1,1.0
36,57,-1,-1,-1,1,1.0
38,45,-1,-1,-1,1,1.0
39,14,-1,-1,-1,1,1.0
39,21,-1,-1,-1,1,1.0
39,44,-1,-1,-1,1,1.0
39,60,-1,-1,-1,1,1.0
40,27,-1,-1,-1,1,1.0
40,70,-1,-1,-1,1,1.0
40,85,-1,-1,-1,1,1.0
41,14,-1,-1,-1,1,1.0
41,26,-1,-1,-1,1,1.0
44,11,-1,-1,-1,1,1.0
45,0,-1,-1,-1,1,1.0
45,11,-1,-1,-1,1,1.0
45,95,-1,-1,-1,1,1.0
46,73,-1,-1,-1,1,1.0
48,62,-1,-1,-1,1,1.0
49,13,-1,-1,-1,1,1.0
49,23,-1,-1,-1,1,1.0
49,27,-1,-1,-1,1,1.0
49,53,-1,-1,-1,1,1.0
49,54,-1,-1,-1,1,1.0
49,63,-1,-1,-1,1,1.0
49,87,-1,-1,-1,1,1.0
49,89,-1,-1,-1,1,1.0
50,26,-1,-1,-1,1,1.0
50,56,-1,-1,-1,1,1.0
50,62,-1,-1,-1,1,1.0
50,76,-1,-1,-1,1,1.0
52,14,-1,-1,-1,1,1.0
55,31,-1,-1,-1,1,1.0
57,62,-1,-1,-1,1,1.0
57,88,-1,-1,-1,1,1.0
60,20,-1,-1,-1,1,1.0
60,66,-1,-1,-1,1,1.0
60,96,-1,-1,-1,1,1.0
62,14,-1,-1,-1,1,1.0
62,51,-1,-1,-1,1,1.0
62,53,-1,-1,-1,1,1.0
62,61,-1,-1,-1,1,1.0
62,82,-1,-1,-1,1,1.0
62,88,-1,-1,-1,1,1.0
62,94,-1,-1,-1,1,1.0
62,95,-1,-1,-1,1,1.0
63,56,-1,-1,-1,1,1.0
63,83,-1,-1,-1,1,1.0
64,26,-1,-1,-1,1,1.0
64,49,-1,-1,-1,1,1.0
64,70,-1,-1,-1,1,1.0
66,70,-1,-1,-1,1,1.0
67,76,-1,-1,-1,1,1.0
68,5,-1,-1,-1,1,1.0
68,27,-1,-1,-1,1,1.0
68,31,-1,-1,-1,1,1.0
68,63,-1,-1,-1,1,1.0
68,87,-1,-1,-1,1,1.0
69,40,-1,-1,-1,1,1.0
69,41,-1,-1,-1,1,1.0
69,83,-1,-1,-1,1,1.0
70,33,-1,-1,-1,1,1.0
70,35,-1,-1,-1,1,1.0
70,45,-1,-1,-1,1,1.0
70,51,-1,-1,-1,1,1.0
70,58,-1,-1,-1,1,1.0
70,74,-1,-1,-1,1,1.0
70,81,-1,-1,-1,1,1.0
71,21,-1,-1,-1,1,1.0
72,11,-1,-1,-1,1,1.0
73,23,-1,-1,-1,1,1.0
73,32,-1,-1,-1,1,1.0
73,42,-1,-1,-1,1,1.0
73,57,-1,-1,-1,1,1.0
73,62,-1,-1,-1,1,1.0
73,72,-1,-1,-1,1,1.0
74,22,-1,-1,-1,1,1.0
74,30,-1,-1,-1,1,1.0
74,55,-1,-1,-1,1,1.0
74,68,-1,-1,-1,1,1.0
79,2,-1,-1,-1,1,1.0
79,4,-1,-1,-1,1,1.0
79,83,-1,-1,-1,1,1.0
83,28,-1,-1,-1,1,1.0
83,41,-1,-1,-1,1,1.0
83,52,-1,-1,-1,1,1.0
83,57,-1,-1,-1,1,1.0
83,71,-1,-1,-1,1,1.0
87,92,-1,-1,-1,1,1.0
87,97,-1,-1,-1,1,1.0
88,40,-1,-1,-1,1,1.0
88,45,-1,-1,-1,1,1.0
90,36,-1,-1,-1,1,1.0
90,89,-1,-1,-1,1,1.0
92,65,-1,-1,-1,1,1.0
92,77,-1,-1,-1,1,1.0
93,74,-1,-1,-1,1,1.0
95,69,-1,-1,-1,1,1.0
96,74,-1,-1,-1,1,1.0
96,93,-1,-1,-1,1,1.0
98,60,-1,-1,-1,1,1.0
99,7,-1,-1,-1,1,1.0
99,20,-1,-1,-1,1,1.0
99,98,-1,-1,-1,1,1.0
0,50,-1,-1,-1,5,4.0
2,43,-1,-1,-1,5,4.0
4,60,-1,-1,-1,5,4.0
12,57,-1,-1,-1,5,4.0
12,76,-1,-1,-1,5,4.0
12,88,-1,-1,-1,5,4.0
13,54,-1,-1,-1,5,4.0
21,83,-1,-1,-1,5,4.0
26,0,-1,-1,-1,5,4.0
26,1,-1,-1,-1,5,4.0
27,1,-1,-1,-1,5,4.0
27,93,-1,-1,-1,5,4.0
30,70,-1,-1,-1,5,4.0
30,99,-1,-1,-1,5,4.0
31,12,-1,-1,-1,5,4.0
31,64,-1,-1,-1,5,4.0
31,99,-1,-1,-1,5,4.0
32,45,-1,-1,-1,5,4.0
32,83,-1,-1,-1,5,4.0
39,38,-1,-1,-1,5,4.0
40,1,-1,-1,-1,5,4.0
41,47,-1,-1,-1,5,4.0
41,58,-1,-1,-1,5,4.0
41,90,-1,-1,-1,5,4.0
41,91,-1,-1,-1,5,4.0
43,62,-1,-1,-1,5,4.0
43,75,-1,-1,-1,5,4.0
43,76,-1,-1,-1,5,4.0
44,55,-1,-1,-1,5,4.0
44,64,-1,-1,-1,5,4.0
44,91,-1,-1,-1,5,4.0
45,27,-1,-1,-1,5,4.0
45,46,-1,-1,-1,5,4.0
45,57,-1,-1,-1,5,4.0
45,88,-1,-1,-1,5,4.0
47,19,-1,-1,-1,5,4.0
47,26,-1,-1,-1,5,4.0
47,52,-1,-1,-1,5,4.0
47,90,-1,-1,-1,5,4.0
48,30,-1,-1,-1,5,4.0
48,39,-1,-1,-1,5,4.0
49,47,-1,-1,-1,5,4.0
49,99,-1,-1,-1,5,4.0
50,1,-1,-1,-1,5,4.0
53,3,-1,-1,-1,5,4.0
54,46,-1,-1,-1,5,4.0
57,1,-1,-1,-1,5,4.0
57,21,-1,-1,-1,5,4.0
57,53,-1,-1,-1,5,4.0
58,19,-1,-1,-1,5,4.0
58,51,-1,-1,-1,5,4.0
60,0,-1,-1,-1,5,4.0
62,92,-1,-1,-1,5,4.0
63,0,-1,-1,-1,5,4.0
63,2,-1,-1,-1,5,4.0
63,23,7,0,1,5,4.0
63,96,-1,-1,-1,5,4.0
64,41,-1,-1,-1,5,4.0
64,52,-1,-1,-1,5,4.0
64,89,-1,-1,-1,5,4.0
65,48,-1,-1,-1,5,4.0
65,92,-1,-1,-1,5,4.0
66,2,-1,-1,-1,5,4.0
66,63,-1,-1,-1,5,4.0
66,80,-1,-1,-1,5,4.0
71,30,-1,-1,-1,5,4.0
73,2,-1,-1,-1,5,4.0
74,2,-1,-1,-1,5,4.0
76,66,-1,-1,-1,5,4.0
78,1,-1,-1,-1,5,4.0
78,50,-1,-1,-1,5,4.0
79,51,-1,-1,-1,5,4.0
79,64,-1,-1,-1,5,4.0
79,89,-1,-1,-1,5,4.0
80,41,-1,-1,-1,5,4.0
80,75,-1,-1,-1,5,4.0
80,76,-1,-1,-1,5,4.0
83,0,-1,-1,-1,5,4.0
