beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,932.0,230289.0,932.0,0.0,0.0,0.0,862.0,207289.0,862.0
1e-05,932.0,232089.0,934.32089,0.0,0.0,0.0,852.0,205589.0,854.05589
2e-05,932.0,232289.0,936.64578,0.0,0.0,0.0,852.0,204088.0,856.08176
4e-05,932.0,230489.0,941.21956,0.0,0.0,0.0,847.0,202589.0,855.10356
8e-05,932.0,230289.0,950.42312,0.0,0.0,0.0,856.0,204689.0,872.37512
0.0001,932.0,233489.0,955.3489,0.0,0.0,0.0,852.0,207189.0,872.7189
0.0002,932.0,233889.0,978.7778,0.0,0.0,0.0,854.0,208089.0,895.6178
0.0004,930.0,240489.0,1026.1956,0.0,0.0,0.0,843.0,209989.0,926.9956
0.0008,930.0,243489.0,1124.7912,0.0,0.0,0.0,844.0,211688.0,1013.3504
0.001,929.0,244689.0,1173.689,0.0,0.0,0.0,838.0,211589.0,1049.589
0.002,926.0,248089.0,1422.178,0.0,0.0,0.0,827.0,214788.0,1256.576
0.004,923.0,250387.0,1924.548,0.0,0.0,0.0,824.0,214088.0,1680.352
0.008,912.0,252087.0,2928.696,0.0,0.0,0.0,648.0,236633.0,2541.064
0.01,905.0,253383.0,3438.83,0.0,0.0,0.0,648.0,236633.0,3014.33
0.02,877.0,255153.0,5980.06,0.0,0.0,0.0,648.0,236633.0,5380.66
0.04,812.0,258205.0,11140.2,0.0,0.0,0.0,648.0,236633.0,10113.32
0.08,724.0,260758.0,21584.64,0.0,0.0,0.0,648.0,236633.0,19578.64
0.1,722.0,260932.0,26815.2,0.0,0.0,0.0,648.0,236633.0,24311.3
0.2,714.0,261246.0,52963.2,0.0,0.0,0.0,648.0,236633.0,47974.6
0.4,711.0,261347.0,105249.8,0.0,0.0,0.0,648.0,236633.0,95301.2
1.0,709.0,261618.0,262327.0,0.0,0.0,0.0,648.0,236633.0,237281.0
10.0,717.0,261546.0,2616177.0,0.0,0.0,0.0,648.0,236633.0,2366978.0
