beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,926.0,229712.0,926.0,0.0,0.0,0.0,852.0,204212.0,852.0
1e-05,926.0,231712.0,928.31712,0.0,0.0,0.0,855.0,205812.0,857.05812
2e-05,926.0,232412.0,930.64824,0.0,0.0,0.0,847.0,206412.0,851.12824
4e-05,928.0,233912.0,937.35648,0.0,0.0,0.0,838.0,203512.0,846.14048
8e-05,926.0,232512.0,944.60096,0.0,0.0,0.0,843.0,205709.0,859.45672
0.0001,927.0,233312.0,950.3312,0.0,0.0,0.0,833.0,204310.0,853.431
0.0002,927.0,233512.0,973.7024,0.0,0.0,0.0,843.0,204812.0,883.9624
0.0004,928.0,235312.0,1022.1248,0.0,0.0,0.0,841.0,205612.0,923.2448
0.0008,926.0,238312.0,1116.6496,0.0,0.0,0.0,840.0,209512.0,1007.6096
0.001,926.0,239012.0,1165.012,0.0,0.0,0.0,826.0,208412.0,1034.412
0.002,922.0,242512.0,1407.024,0.0,0.0,0.0,833.0,210710.0,1254.42
0.004,915.0,245312.0,1896.248,0.0,0.0,0.0,810.0,209012.0,1646.048
0.008,908.0,247210.0,2885.68,0.0,0.0,0.0,809.0,210112.0,2489.896
0.01,904.0,247511.0,3379.11,0.0,0.0,0.0,631.0,230126.0,2932.26
0.02,881.0,248987.0,5860.74,0.0,0.0,0.0,631.0,230126.0,5233.52
0.04,808.0,252208.0,10896.32,0.0,0.0,0.0,631.0,230126.0,9836.04
0.08,714.0,254893.0,21105.44,0.0,0.0,0.0,631.0,230126.0,19041.08
0.1,706.0,255072.0,26213.2,0.0,0.0,0.0,631.0,230126.0,23643.6
0.2,706.0,255368.0,51779.6,0.0,0.0,0.0,631.0,230126.0,46656.2
0.4,692.0,255771.0,103000.4,0.0,0.0,0.0,631.0,230126.0,92681.4
1.0,699.0,255690.0,256389.0,0.0,0.0,0.0,631.0,230126.0,230757.0
10.0,693.0,255667.0,2557363.0,0.0,0.0,0.0,631.0,230126.0,2301891.0
