beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,844.0,222976.0,844.0,0.0,0.0,0.0,776.0,200676.0,776.0
1e-05,844.0,224976.0,846.24976,0.0,0.0,0.0,774.0,199476.0,775.99476
2e-05,845.0,227575.0,849.5515,0.0,0.0,0.0,773.0,201376.0,777.02752
4e-05,844.0,226575.0,853.063,0.0,0.0,0.0,776.0,202676.0,784.10704
8e-05,845.0,225175.0,863.014,0.0,0.0,0.0,774.0,196476.0,789.71808
0.0001,845.0,223576.0,867.3576,0.0,0.0,0.0,771.0,197976.0,790.7976
0.0002,845.0,227976.0,890.5952,0.0,0.0,0.0,767.0,199076.0,806.8152
0.0004,845.0,231376.0,937.5504,0.0,0.0,0.0,771.0,202776.0,852.1104
0.0008,842.0,234576.0,1029.6608,0.0,0.0,0.0,767.0,208076.0,933.4608
0.001,842.0,235776.0,1077.776,0.0,0.0,0.0,765.0,208573.0,973.573
0.002,835.0,241475.0,1317.95,0.0,0.0,0.0,749.0,204476.0,1157.952
0.004,831.0,243873.0,1806.492,0.0,0.0,0.0,756.0,215174.0,1616.696
0.008,820.0,246072.0,2788.576,0.0,0.0,0.0,747.0,213976.0,2458.808
0.01,824.0,245469.0,3278.69,0.0,0.0,0.0,583.0,227458.0,2857.58
0.02,788.0,248242.0,5752.84,0.0,0.0,0.0,583.0,227458.0,5132.16
0.04,769.0,249332.0,10742.28,0.0,0.0,0.0,583.0,227458.0,9681.32
0.08,697.0,251598.0,20824.84,0.0,0.0,0.0,583.0,227458.0,18779.64
0.1,675.0,252183.0,25893.3,0.0,0.0,0.0,583.0,227458.0,23328.8
0.2,691.0,252089.0,51108.8,0.0,0.0,0.0,583.0,227458.0,46074.6
0.4,685.0,252275.0,101595.0,0.0,0.0,0.0,583.0,227458.0,91566.2
1.0,679.0,252082.0,252761.0,0.0,0.0,0.0,583.0,227458.0,228041.0
10.0,681.0,252385.0,2524531.0,0.0,0.0,0.0,583.0,227458.0,2275163.0
