beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,873.0,224056.0,873.0,0.0,0.0,0.0,803.0,200656.0,803.0
1e-05,874.0,229456.0,876.29456,0.0,0.0,0.0,795.0,171256.0,796.71256
2e-05,874.0,228256.0,878.56512,0.0,0.0,0.0,795.0,171256.0,798.42512
4e-05,873.0,230055.0,882.2022,0.0,0.0,0.0,796.0,200056.0,804.00224
8e-05,874.0,228256.0,892.26048,0.0,0.0,0.0,805.0,203654.0,821.29232
0.0001,874.0,229256.0,896.9256,0.0,0.0,0.0,795.0,200256.0,815.0256
0.0002,873.0,229456.0,918.8912,0.0,0.0,0.0,801.0,204556.0,841.9112
0.0004,873.0,232056.0,965.8224,0.0,0.0,0.0,797.0,206056.0,879.4224
0.0008,873.0,233656.0,1059.9248,0.0,0.0,0.0,794.0,203756.0,957.0048
0.001,872.0,236656.0,1108.656,0.0,0.0,0.0,789.0,207856.0,996.856
0.002,871.0,237656.0,1346.312,0.0,0.0,0.0,786.0,206656.0,1199.312
0.004,864.0,241454.0,1829.816,0.0,0.0,0.0,789.0,207756.0,1620.024
0.008,859.0,242055.0,2795.44,0.0,0.0,0.0,774.0,208856.0,2444.848
0.01,852.0,243753.0,3289.53,0.0,0.0,0.0,773.0,209855.0,2871.55
0.02,828.0,245022.0,5728.44,0.0,0.0,0.0,598.0,226803.0,5134.06
0.04,783.0,247389.0,10678.56,0.0,0.0,0.0,598.0,226803.0,9670.12
0.08,699.0,249736.0,20677.88,0.0,0.0,0.0,598.0,226803.0,18742.24
0.1,703.0,249847.0,25687.7,0.0,0.0,0.0,598.0,226803.0,23278.3
0.2,691.0,250142.0,50719.4,0.0,0.0,0.0,598.0,226803.0,45958.6
0.4,690.0,250326.0,100820.4,0.0,0.0,0.0,598.0,226803.0,91319.2
1.0,694.0,250536.0,251230.0,0.0,0.0,0.0,598.0,226803.0,227401.0
10.0,688.0,250431.0,2504998.0,0.0,0.0,0.0,598.0,226803.0,2268628.0
