beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.08,0.1
646,632
258424.0,258328.0
21319.92,26464.8
595,0,574,0
243618.0,0,240825.0,0
20084.44,0,24656.5,0
524,524
228402.0,228402.0
18796.16,23364.2
