src,dst,spec,core_src,core_dst,#core,used_slot,tfk_slot
9,20,61.0,0,0,1,5,4.0
9,25,67.0,1,0,1,9,8.0
9,26,56.0,2,2,1,24,23.0
9,36,0.0,1,0,1,13,12.0
9,44,20.0,1,0,1,3,2.0
9,51,24.0,2,2,1,11,10.0
9,52,76.0,1,0,1,2,1.0
9,71,38.0,2,2,1,18,17.0
9,72,52.0,1,1,1,15,14.0
9,75,18.0,1,1,1,2,1.0
9,78,15.0,1,0,1,2,1.0
9,80,0.0,2,1,1,10,9.0
9,87,18.0,0,0,1,12,11.0
9,91,52.0,0,0,1,9,8.0
10,1,53.0,2,0,1,20,19.0
10,3,77.0,2,2,1,3,2.0
10,19,75.0,0,0,1,5,4.0
10,20,0.0,1,2,1,3,2.0
10,26,17.0,0,0,1,2,1.0
10,32,19.0,1,1,1,15,14.0
10,33,78.0,1,0,1,2,1.0
10,34,62.0,0,1,1,2,1.0
10,39,69.0,0,1,1,2,1.0
10,46,27.0,0,1,1,7,6.0
10,58,37.0,1,1,1,10,9.0
10,60,70.0,1,0,1,8,7.0
10,61,1.0,0,2,1,14,13.0
10,62,10.0,2,0,1,9,8.0
10,79,55.0,0,1,1,6,5.0
10,82,58.0,1,2,1,12,11.0
10,84,6.0,1,0,1,13,12.0
10,92,53.0,0,2,1,2,1.0
11,7,9.0,2,2,1,7,6.0
11,25,51.0,0,0,1,2,1.0
11,39,16.0,1,1,2,3,3.0
12,2,41.0,1,2,1,10,9.0
12,3,45.0,2,1,1,3,2.0
12,8,6.0,0,0,1,15,14.0
12,15,78.0,2,1,1,2,1.0
12,17,72.0,1,0,1,2,1.0
12,20,74.0,1,1,1,2,1.0
12,31,26.0,0,1,1,9,8.0
12,38,55.0,1,0,1,17,16.0
12,39,21.0,0,1,1,2,1.0
12,45,19.0,1,0,1,22,21.0
12,52,0.0,1,0,1,8,7.0
12,67,48.0,2,0,1,25,24.0
12,70,4.0,0,1,1,2,1.0
12,90,57.0,0,0,1,18,17.0
12,95,36.0,0,0,1,21,20.0
12,96,53.0,1,0,1,2,1.0
12,97,9.0,1,0,1,10,9.0
13,5,0.0,2,1,1,18,17.0
13,8,78.0,1,0,1,2,1.0
13,10,47.0,1,1,1,11,10.0
13,25,78.0,2,1,1,2,1.0
13,26,52.0,0,1,1,2,1.0
13,27,41.0,1,0,1,6,5.0
13,51,31.0,0,0,1,3,2.0
13,55,51.0,2,0,1,5,4.0
13,57,0.0,0,0,1,3,2.0
13,67,8.0,1,0,1,3,2.0
13,70,69.0,0,1,1,9,8.0
13,80,56.0,2,0,1,20,19.0
13,85,56.0,0,0,1,13,12.0
13,90,18.0,2,0,1,16,15.0
13,95,34.0,2,1,1,17,16.0
14,5,0.0,0,2,1,13,12.0
14,17,39.0,1,1,2,2,1.0
14,18,49.0,2,2,1,2,1.0
14,24,24.0,2,0,1,7,6.0
14,62,49.0,0,2,1,27,26.0
14,92,78.0,0,0,1,2,1.0
14,93,36.0,0,1,1,13,12.0
14,99,67.0,1,1,1,13,12.0
15,9,30.0,1,0,1,7,6.0
15,14,46.0,0,2,1,2,1.0
15,18,75.0,0,2,1,2,1.0
15,26,29.0,0,2,1,8,7.0
15,30,0.0,0,2,1,23,22.0
15,61,63.0,2,2,1,13,12.0
15,80,59.0,2,2,1,2,1.0
15,86,37.0,0,1,1,9,8.0
16,82,74.0,0,2,1,2,1.0
17,98,49.0,2,0,1,12,11.0
18,3,2.0,2,2,1,2,1.0
18,11,68.0,0,2,1,5,4.0
18,13,34.0,0,0,1,15,14.0
18,17,64.0,1,1,2,5,7.0
18,37,73.0,0,2,1,2,1.0
18,78,2.0,0,1,1,7,6.0
18,79,17.0,2,2,1,32,31.0
18,81,0.0,2,0,1,2,1.0
18,84,69.0,1,1,2,6,9.0
19,10,3.0,1,1,1,3,2.0
19,15,33.0,0,2,1,7,6.0
19,43,45.0,1,2,1,23,22.0
19,44,69.0,1,1,2,9,15.0
19,63,29.0,1,1,1,14,13.0
19,65,40.0,0,2,1,19,18.0
19,81,37.0,2,2,1,17,16.0
20,1,7.0,0,1,1,15,14.0
20,16,44.0,0,0,1,2,1.0
20,19,78.0,1,1,1,2,1.0
20,22,39.0,0,1,1,5,4.0
20,51,1.0,1,0,1,2,1.0
20,56,0.0,0,1,1,7,6.0
20,67,14.0,1,2,1,13,12.0
20,72,13.0,2,2,1,8,7.0
20,74,42.0,2,0,1,14,13.0
20,79,78.0,0,1,1,2,1.0
20,80,46.0,0,1,1,15,14.0
20,82,76.0,0,2,1,2,1.0
21,16,52.0,1,0,2,8,13.0
21,28,61.0,1,0,1,11,10.0
21,53,30.0,0,2,1,3,2.0
21,57,37.0,2,2,1,15,14.0
21,64,37.0,1,1,1,13,12.0
21,72,21.0,1,2,1,13,12.0
21,77,52.0,0,0,1,14,13.0
21,86,16.0,0,0,1,13,12.0
21,87,28.0,2,1,1,6,5.0
22,20,22.0,0,0,1,17,16.0
22,30,23.0,2,2,1,26,25.0
22,56,62.0,1,0,2,9,15.0
23,15,61.0,2,2,1,2,1.0
23,42,49.0,1,2,1,17,16.0
23,98,0.0,0,0,1,12,11.0
24,0,24.0,2,2,1,2,1.0
24,14,3.0,2,2,1,21,20.0
24,16,0.0,1,1,2,3,3.0
24,20,66.0,1,0,1,9,8.0
24,22,44.0,2,1,1,13,12.0
24,27,39.0,1,1,2,5,8.0
24,31,9.0,0,1,1,15,14.0
24,44,49.0,1,2,1,17,16.0
24,51,16.0,1,1,1,23,22.0
24,55,36.0,2,2,1,3,2.0
24,56,65.0,0,2,1,11,10.0
24,58,46.0,1,2,1,2,1.0
24,61,31.0,0,2,1,23,22.0
24,81,44.0,1,1,1,2,1.0
24,90,75.0,1,0,2,5,8.0
25,3,34.0,2,0,1,15,14.0
25,9,69.0,2,0,1,11,10.0
25,28,72.0,1,0,1,6,5.0
25,52,9.0,2,0,1,25,24.0
25,61,46.0,1,0,1,13,12.0
25,66,5.0,2,2,1,4,3.0
25,67,0.0,0,0,1,7,6.0
25,81,20.0,0,0,1,13,12.0
25,86,57.0,0,1,1,8,7.0
25,97,53.0,2,0,1,2,1.0
26,27,20.0,1,2,1,8,7.0
26,38,4.0,1,2,1,2,1.0
26,55,40.0,1,1,2,9,16.0
26,59,36.0,0,0,1,14,13.0
26,71,4.0,2,2,1,17,16.0
26,73,28.0,1,1,1,7,6.0
26,96,0.0,0,2,1,17,16.0
27,12,78.0,0,1,1,2,1.0
27,48,68.0,0,0,1,7,6.0
27,68,44.0,2,1,1,12,11.0
27,73,0.0,1,1,2,8,14.0
27,89,11.0,2,1,1,5,4.0
27,92,62.0,0,1,1,6,5.0
28,6,36.0,0,0,1,10,9.0
28,29,0.0,1,1,2,3,4.0
28,75,62.0,2,1,1,13,12.0
30,21,0.0,0,2,1,3,2.0
30,42,66.0,1,1,2,4,5.0
30,68,3.0,0,1,1,13,12.0
30,71,70.0,2,2,1,8,7.0
30,82,37.0,0,1,1,11,10.0
31,7,0.0,1,1,1,6,5.0
31,11,16.0,0,0,1,8,7.0
31,16,60.0,0,0,1,13,12.0
31,17,63.0,1,0,1,2,1.0
31,30,24.0,1,0,1,2,1.0
31,32,35.0,1,1,1,15,14.0
31,39,26.0,2,0,1,17,16.0
31,41,44.0,2,0,1,17,16.0
31,44,47.0,0,0,1,13,12.0
31,46,9.0,0,1,1,6,5.0
31,60,73.0,0,1,1,7,6.0
31,82,6.0,1,2,1,2,1.0
31,84,0.0,0,1,1,9,8.0
32,6,10.0,1,1,1,9,8.0
32,7,28.0,2,0,1,20,19.0
32,16,67.0,1,1,1,12,11.0
32,19,59.0,2,0,1,16,15.0
32,24,61.0,0,0,1,4,3.0
32,34,0.0,1,0,1,8,7.0
32,40,56.0,0,0,1,5,4.0
32,41,0.0,0,1,1,9,8.0
32,45,43.0,0,0,1,2,1.0
32,63,26.0,0,2,1,16,15.0
32,73,2.0,2,0,1,21,20.0
32,74,9.0,0,0,1,6,5.0
32,76,69.0,0,2,1,8,7.0
32,84,65.0,0,0,1,4,3.0
32,85,45.0,0,0,1,9,8.0
32,91,77.0,0,2,1,2,1.0
32,94,15.0,0,0,1,11,10.0
33,2,4.0,1,1,2,2,1.0
33,3,51.0,1,1,2,5,7.0
33,16,23.0,1,2,1,25,24.0
33,27,56.0,0,1,2,7,12.0
33,54,63.0,1,0,2,4,6.0
33,79,12.0,0,0,3,5,12.0
34,1,8.0,0,2,1,7,6.0
34,3,61.0,0,1,1,2,1.0
34,5,59.0,2,0,1,21,20.0
34,6,69.0,1,1,1,11,10.0
34,25,36.0,0,1,1,10,9.0
34,39,45.0,2,1,1,14,13.0
34,44,25.0,0,0,1,9,8.0
34,49,59.0,0,0,1,2,1.0
34,61,0.0,2,1,1,24,23.0
34,63,65.0,0,1,1,2,1.0
34,67,32.0,1,0,1,11,10.0
34,69,15.0,0,1,1,10,9.0
34,73,46.0,0,0,1,7,6.0
34,75,43.0,1,1,1,19,18.0
35,6,65.0,0,2,1,15,14.0
35,15,57.0,2,1,1,21,20.0
36,5,37.0,1,0,1,7,6.0
36,11,47.0,2,0,1,2,1.0
36,40,54.0,1,2,1,9,8.0
36,41,0.0,2,2,1,2,1.0
36,42,67.0,0,0,1,13,12.0
36,52,31.0,0,1,1,19,18.0
36,55,13.0,0,0,1,10,9.0
36,59,6.0,2,1,1,2,1.0
36,67,49.0,2,1,1,15,14.0
36,70,71.0,2,0,1,6,5.0
36,73,8.0,2,1,1,3,2.0
36,76,0.0,1,2,1,18,17.0
36,81,63.0,1,1,1,11,10.0
36,94,50.0,0,2,1,16,15.0
36,96,25.0,2,2,1,19,18.0
37,31,0.0,0,2,1,11,10.0
37,43,17.0,1,0,1,2,1.0
37,48,73.0,0,1,1,7,6.0
37,91,3.0,2,2,1,13,12.0
38,15,12.0,1,1,2,7,12.0
38,18,51.0,1,0,2,13,23.0
38,39,64.0,1,1,2,5,7.0
38,40,0.0,1,2,1,11,10.0
38,53,19.0,0,2,1,2,1.0
38,90,24.0,1,2,1,9,8.0
39,31,50.0,0,1,1,13,12.0
40,0,68.0,0,1,1,10,9.0
40,13,9.0,1,0,1,2,1.0
40,15,61.0,1,0,1,13,12.0
40,19,20.0,1,2,1,17,16.0
40,24,0.0,1,0,1,9,8.0
40,30,78.0,0,2,1,2,1.0
40,50,11.0,1,1,1,9,8.0
40,57,55.0,1,0,1,6,5.0
40,61,32.0,2,0,1,8,7.0
40,67,11.0,2,0,1,21,20.0
40,68,0.0,0,0,1,7,6.0
40,76,63.0,0,1,1,5,4.0
40,79,37.0,1,0,1,16,15.0
40,84,9.0,0,1,1,6,5.0
40,85,40.0,2,0,1,2,1.0
40,90,39.0,0,0,1,2,1.0
40,98,74.0,1,0,1,6,5.0
41,3,25.0,1,2,1,12,11.0
41,8,33.0,0,2,1,4,3.0
41,18,24.0,2,1,1,25,24.0
41,85,9.0,1,1,2,11,19.0
41,86,48.0,1,2,1,26,25.0
42,1,40.0,2,2,1,9,8.0
42,25,7.0,0,0,1,13,12.0
42,70,78.0,2,2,1,2,1.0
42,95,4.0,2,0,1,15,14.0
43,3,32.0,2,1,1,13,12.0
43,4,50.0,0,2,1,4,3.0
43,10,19.0,0,2,1,7,6.0
43,14,0.0,1,1,1,17,16.0
43,23,68.0,2,0,1,12,11.0
43,29,21.0,1,0,1,12,11.0
43,31,65.0,0,1,1,2,1.0
43,32,54.0,0,1,1,11,10.0
43,41,62.0,1,0,1,16,15.0
43,42,44.0,1,0,1,18,17.0
43,58,2.0,2,0,1,7,6.0
43,66,9.0,0,2,1,8,7.0
43,70,17.0,1,1,1,4,3.0
43,82,48.0,0,1,1,2,1.0
43,97,0.0,0,0,1,9,8.0
43,99,78.0,0,0,1,2,1.0
44,15,2.0,1,1,1,10,9.0
44,54,0.0,1,2,1,2,1.0
45,1,28.0,1,1,2,10,17.0
45,14,64.0,0,1,2,3,3.0
45,19,0.0,0,2,1,3,2.0
45,33,67.0,1,1,2,6,9.0
45,54,67.0,0,0,1,13,12.0
45,57,74.0,1,1,2,6,10.0
45,58,21.0,1,2,1,3,2.0
45,61,48.0,0,1,1,12,11.0
45,63,42.0,1,2,1,22,21.0
45,64,39.0,2,0,1,11,10.0
45,66,0.0,2,2,1,3,2.0
46,33,0.0,2,2,1,4,3.0
46,82,52.0,0,1,1,18,17.0
47,5,62.0,1,1,2,2,1.0
47,7,6.0,0,1,1,7,6.0
47,8,0.0,1,0,2,2,1.0
47,15,19.0,0,2,1,3,2.0
47,17,21.0,2,2,1,17,16.0
47,25,38.0,2,0,1,13,12.0
47,28,75.0,0,2,1,5,4.0
47,36,46.0,0,1,1,7,6.0
47,98,61.0,0,0,1,9,8.0
48,1,28.0,2,0,1,21,20.0
48,3,75.0,0,1,1,5,4.0
48,9,44.0,1,1,1,8,7.0
48,22,78.0,2,1,1,2,1.0
48,34,53.0,1,0,1,2,1.0
48,39,0.0,0,0,1,22,21.0
48,41,0.0,2,0,1,9,8.0
48,44,65.0,0,0,1,3,2.0
48,60,7.0,1,0,1,21,20.0
48,68,42.0,0,2,1,23,22.0
48,74,22.0,0,0,1,20,19.0
48,80,0.0,1,0,1,7,6.0
48,81,31.0,1,1,1,3,2.0
49,21,0.0,2,1,1,8,7.0
49,90,0.0,0,2,1,21,20.0
50,6,0.0,1,2,1,10,9.0
50,14,51.0,1,2,1,3,2.0
50,16,27.0,0,0,1,7,6.0
50,17,43.0,1,0,1,7,6.0
50,23,63.0,0,2,1,17,16.0
50,26,54.0,2,1,1,15,14.0
50,29,34.0,0,0,1,18,17.0
50,30,52.0,0,0,1,11,10.0
50,31,69.0,2,1,1,9,8.0
50,61,31.0,2,1,1,8,7.0
50,71,0.0,2,0,1,9,8.0
50,76,40.0,2,2,1,14,13.0
50,78,9.0,2,1,1,22,21.0
50,97,29.0,1,0,1,14,13.0
51,1,56.0,2,2,1,11,10.0
51,5,22.0,0,2,1,2,1.0
51,9,13.0,1,1,1,2,1.0
51,22,0.0,1,2,1,13,12.0
51,27,12.0,0,0,1,10,9.0
51,35,6.0,2,0,1,18,17.0
51,38,34.0,0,2,1,9,8.0
51,40,43.0,0,0,1,13,12.0
51,41,78.0,0,0,1,2,1.0
51,43,67.0,0,0,1,11,10.0
51,53,67.0,2,0,1,2,1.0
51,67,64.0,1,1,1,13,12.0
51,69,0.0,2,2,1,6,5.0
51,84,39.0,1,0,1,25,24.0
51,93,4.0,0,2,1,7,6.0
51,97,39.0,2,2,1,17,16.0
52,28,35.0,0,2,1,2,1.0
52,57,58.0,2,2,1,16,15.0
53,0,30.0,0,1,2,2,1.0
53,13,11.0,1,1,1,13,12.0
53,35,33.0,2,2,1,19,18.0
53,56,78.0,0,2,1,2,1.0
53,57,52.0,1,1,2,3,3.0
53,61,24.0,1,1,2,6,10.0
53,63,4.0,0,1,1,19,18.0
53,73,9.0,2,2,1,8,7.0
53,80,38.0,0,2,1,21,20.0
53,83,0.0,1,1,2,9,15.0
53,88,66.0,1,1,1,3,2.0
53,92,75.0,0,1,1,3,2.0
53,98,35.0,1,2,1,15,14.0
54,20,46.0,0,1,1,17,16.0
54,55,3.0,0,1,2,6,10.0
54,60,9.0,0,1,2,10,18.0
54,69,59.0,2,1,1,21,20.0
54,83,41.0,2,2,1,3,2.0
54,98,43.0,1,1,1,13,12.0
55,95,78.0,1,1,2,2,1.0
56,9,0.0,2,0,1,18,17.0
56,16,71.0,1,2,1,8,7.0
56,18,76.0,2,0,1,2,1.0
56,25,21.0,2,1,1,10,9.0
56,36,74.0,0,1,1,6,5.0
56,69,46.0,2,0,1,13,12.0
56,73,31.0,2,0,1,15,14.0
56,96,15.0,1,1,1,15,14.0
57,21,72.0,0,1,1,6,5.0
57,22,15.0,2,1,1,22,21.0
57,26,0.0,1,1,2,4,5.0
57,28,26.0,1,1,1,26,25.0
57,52,4.0,1,1,2,6,10.0
57,58,24.0,0,2,1,7,6.0
57,68,65.0,0,2,1,4,3.0
57,72,31.0,0,1,1,15,14.0
57,74,12.0,0,2,1,9,8.0
57,81,6.0,0,1,1,6,5.0
57,88,21.0,0,1,1,3,2.0
58,4,0.0,2,0,1,2,1.0
58,8,49.0,1,2,1,23,22.0
58,14,78.0,2,2,1,2,1.0
58,35,9.0,0,1,1,2,1.0
58,40,63.0,0,2,1,17,16.0
58,45,4.0,2,2,1,17,16.0
58,50,17.0,1,0,1,10,9.0
58,68,76.0,1,1,1,2,1.0
58,69,2.0,2,1,1,2,1.0
58,80,27.0,1,0,1,9,8.0
58,92,49.0,0,0,1,11,10.0
59,24,3.0,0,1,1,13,12.0
59,39,71.0,1,1,1,9,8.0
59,47,69.0,2,2,1,11,10.0
59,56,39.0,1,0,1,23,22.0
59,61,59.0,2,0,1,9,8.0
59,66,65.0,0,1,1,11,10.0
59,68,29.0,2,1,1,13,12.0
59,69,0.0,1,1,1,2,1.0
59,79,42.0,2,1,1,13,12.0
59,85,0.0,2,0,1,16,15.0
59,92,17.0,2,1,1,11,10.0
60,8,78.0,0,2,1,2,1.0
60,14,19.0,2,1,1,9,8.0
60,35,28.0,1,1,2,5,8.0
60,40,28.0,0,0,1,2,1.0
60,46,4.0,0,0,3,3,6.0
60,50,20.0,1,1,1,8,7.0
60,68,57.0,2,1,1,19,18.0
60,69,44.0,1,2,1,22,21.0
60,72,0.0,0,2,1,3,2.0
60,82,33.0,1,2,1,8,7.0
60,83,58.0,0,1,1,12,11.0
61,2,15.0,2,2,1,9,8.0
61,22,78.0,2,2,1,2,1.0
61,88,0.0,0,1,1,2,1.0
62,36,44.0,0,2,1,2,1.0
62,55,76.0,2,2,1,2,1.0
62,78,59.0,0,2,1,2,1.0
63,4,58.0,0,0,1,15,14.0
63,11,65.0,2,0,1,15,14.0
63,19,3.0,0,2,1,13,12.0
63,47,2.0,1,0,1,2,1.0
63,48,34.0,0,1,1,7,6.0
63,59,13.0,2,1,1,13,12.0
63,66,68.0,1,0,1,12,11.0
63,67,73.0,0,0,1,7,6.0
63,69,0.0,2,0,1,13,12.0
63,80,43.0,1,1,1,3,2.0
63,83,27.0,0,1,1,7,6.0
63,89,0.0,1,1,1,2,1.0
63,93,41.0,0,0,1,17,16.0
63,97,49.0,1,0,1,2,1.0
64,4,57.0,0,1,2,6,9.0
64,5,20.0,2,2,1,2,1.0
64,15,50.0,0,1,2,7,12.0
64,19,13.0,1,0,2,4,6.0
64,27,17.0,1,1,2,3,3.0
64,28,23.0,0,2,1,12,11.0
64,29,74.0,1,1,2,4,5.0
64,36,20.0,1,1,1,17,16.0
64,39,7.0,1,1,2,6,9.0
64,48,51.0,2,2,1,23,22.0
64,58,36.0,2,0,1,11,10.0
64,61,78.0,1,1,1,2,1.0
64,77,0.0,0,0,1,19,18.0
64,85,20.0,0,2,1,3,2.0
64,89,78.0,0,2,1,2,1.0
64,93,63.0,0,1,1,8,7.0
65,3,0.0,0,1,2,2,1.0
65,12,76.0,1,1,1,2,1.0
66,7,28.0,1,1,1,14,13.0
66,8,46.0,1,0,1,19,18.0
66,18,0.0,1,1,1,6,5.0
66,27,28.0,2,0,1,12,11.0
66,41,12.0,1,0,1,16,15.0
66,47,64.0,2,1,1,16,15.0
66,50,78.0,1,2,1,2,1.0
66,52,42.0,1,2,1,2,1.0
66,56,44.0,0,1,1,13,12.0
66,65,11.0,0,0,1,21,20.0
66,67,0.0,0,1,1,8,7.0
66,70,57.0,0,1,1,10,9.0
66,97,51.0,2,0,1,2,1.0
67,10,34.0,2,0,1,19,18.0
67,33,56.0,2,2,1,7,6.0
67,77,44.0,0,1,1,4,3.0
68,35,78.0,1,1,2,2,1.0
68,54,20.0,2,1,1,22,21.0
68,70,16.0,1,0,1,13,12.0
69,4,38.0,0,0,1,5,4.0
69,22,66.0,2,0,1,7,6.0
69,26,38.0,1,2,1,2,1.0
69,29,59.0,0,0,1,3,2.0
69,33,17.0,2,0,1,27,26.0
69,45,4.0,1,0,1,10,9.0
69,54,75.0,0,1,1,3,2.0
69,61,16.0,0,0,1,2,1.0
69,67,18.0,0,1,1,19,18.0
69,70,43.0,0,1,1,3,2.0
69,83,8.0,2,0,1,9,8.0
69,86,62.0,0,0,1,2,1.0
69,96,73.0,2,1,1,7,6.0
70,15,1.0,2,2,1,3,2.0
70,21,9.0,1,2,1,8,7.0
70,29,67.0,0,0,3,2,1.0
70,31,24.0,2,0,1,23,22.0
70,43,33.0,0,1,1,5,4.0
70,49,24.0,1,2,1,17,16.0
70,54,38.0,0,0,1,8,7.0
70,59,16.0,2,0,1,5,4.0
70,66,6.0,0,1,1,6,5.0
70,68,6.0,1,2,1,2,1.0
70,82,55.0,1,2,1,2,1.0
70,99,47.0,1,1,2,8,13.0
71,13,58.0,0,1,1,7,6.0
71,54,24.0,2,2,1,14,13.0
71,62,21.0,1,1,2,3,4.0
71,81,19.0,0,2,1,18,17.0
72,0,3.0,2,2,1,8,7.0
72,20,58.0,0,2,1,3,2.0
72,37,11.0,2,0,1,2,1.0
72,53,69.0,2,1,1,11,10.0
72,55,67.0,1,0,1,11,10.0
72,57,78.0,1,0,1,2,1.0
72,58,0.0,0,1,1,15,14.0
72,60,30.0,0,0,1,28,27.0
72,80,63.0,0,1,1,17,16.0
72,83,52.0,2,0,1,17,16.0
72,97,19.0,1,0,1,10,9.0
73,12,17.0,2,2,1,27,26.0
73,19,78.0,1,2,1,2,1.0
73,29,37.0,1,2,1,7,6.0
73,30,48.0,2,1,1,18,17.0
73,31,61.0,1,2,1,17,16.0
73,36,23.0,0,0,1,8,7.0
73,87,68.0,2,2,1,9,8.0
73,93,11.0,1,2,1,9,8.0
74,9,78.0,0,1,1,2,1.0
74,58,56.0,0,2,1,22,21.0
74,61,68.0,1,0,2,10,17.0
74,78,62.0,1,1,2,6,10.0
74,88,5.0,0,1,1,4,3.0
75,0,11.0,2,1,1,2,1.0
75,11,78.0,1,1,2,2,1.0
75,23,2.38742359215e-12,0,2,1,21,20.0
75,27,9.0,1,1,2,2,1.0
75,33,18.0,2,2,1,19,18.0
75,38,21.0,0,2,1,13,12.0
75,41,37.0,1,0,2,6,10.0
75,54,44.0,2,2,1,13,12.0
75,82,27.0,1,2,1,6,5.0
75,88,71.0,2,1,1,2,1.0
75,96,13.0,1,1,1,2,1.0
76,9,37.0,1,0,1,15,14.0
76,13,24.0,2,1,1,16,15.0
76,22,60.0,1,1,1,2,1.0
76,38,46.0,0,1,1,5,4.0
76,44,68.0,1,0,1,12,11.0
76,47,0.0,0,0,1,2,1.0
76,48,59.0,0,1,1,14,13.0
76,65,13.0,0,1,1,18,17.0
76,74,55.0,1,2,1,2,1.0
76,81,0.0,1,1,1,4,3.0
76,82,52.0,0,2,1,2,1.0
76,86,11.0,1,2,1,15,14.0
76,94,31.0,0,2,1,15,14.0
77,14,41.0,2,1,1,14,13.0
77,15,38.0,1,1,1,6,5.0
77,22,4.0,2,0,1,17,16.0
77,23,19.0,0,1,1,15,14.0
77,29,34.0,0,1,1,6,5.0
77,30,35.0,1,1,1,3,2.0
77,38,48.0,1,0,1,2,1.0
77,41,62.0,2,2,1,9,8.0
77,44,30.0,1,2,1,4,3.0
77,62,78.0,1,0,1,2,1.0
77,63,51.0,1,1,1,14,13.0
77,69,65.0,1,0,1,10,9.0
77,73,21.0,1,1,1,7,6.0
77,79,21.0,2,0,1,16,15.0
77,86,40.0,0,2,1,8,7.0
77,97,55.0,2,0,1,7,6.0
78,5,14.0,2,2,1,2,1.0
78,43,26.0,0,0,1,22,21.0
78,53,75.0,2,2,1,2,1.0
78,54,0.0,2,1,1,3,2.0
78,67,77.0,1,1,2,3,4.0
78,68,16.0,2,0,1,27,26.0
78,84,2.0,0,2,1,13,12.0
78,93,43.0,2,2,1,16,15.0
78,96,39.0,1,0,1,10,9.0
79,11,0.0,2,2,1,3,2.0
79,17,1.0,1,2,1,3,2.0
79,20,21.0,1,2,1,21,20.0
79,37,67.0,1,2,1,4,3.0
79,42,71.0,0,1,2,7,12.0
79,61,61.0,1,1,1,6,5.0
79,84,52.0,2,2,1,17,16.0
79,88,55.0,0,0,1,14,13.0
79,99,8.0,1,0,2,4,6.0
80,2,24.0,1,1,2,8,13.0
80,8,11.0,1,2,1,13,12.0
80,34,7.0,0,1,1,19,18.0
80,42,32.0,1,1,2,6,9.0
80,89,76.0,0,2,1,2,1.0
80,92,46.0,0,0,1,3,2.0
81,8,54.0,2,1,1,19,18.0
81,16,0.0,2,0,1,16,15.0
81,37,46.0,1,0,1,17,16.0
