#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,13517.0,858050.0,13517.0,0.0,0.0,0.0,12468.0,711450.0,12468.0
2.0,18723.0,1712950.0,18723.0,0.0,0.0,0.0,17781.0,1710193.0,17781.0
4.0,24751.0,3077850.0,24751.0,0.0,0.0,0.0,24334.0,3059621.0,24334.0
6.0,25198.0,3409650.0,25198.0,0.0,0.0,0.0,24694.0,3383896.0,24694.0
8.0,28748.0,4288746.0,28748.0,0.0,0.0,0.0,28568.0,4216347.0,28568.0
10.0,28751.0,4293431.0,28751.0,0.0,0.0,0.0,28569.0,4217144.0,28569.0
12.0,28751.0,4293431.0,28751.0,0.0,0.0,0.0,28569.0,4217144.0,28569.0
14.0,28755.0,4294435.0,28755.0,0.0,0.0,0.0,28573.0,4220344.0,28573.0
16.0,29905.0,4892163.0,29905.0,0.0,0.0,0.0,29755.0,4871870.0,29755.0
18.0,29905.0,4892163.0,29905.0,0.0,0.0,0.0,29755.0,4871870.0,29755.0
20.0,29792.0,4890804.0,29792.0,0.0,0.0,0.0,29710.0,4875892.0,29710.0
