#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,13729.0,857645.0,13729.0,0.0,0.0,0.0,12862.0,738045.0,12862.0
2.0,19107.0,1711245.0,19107.0,0.0,0.0,0.0,18245.0,1550045.0,18245.0
4.0,25422.0,3165745.0,25422.0,0.0,0.0,0.0,24908.0,3143264.0,24908.0
6.0,25834.0,3456145.0,25834.0,0.0,0.0,0.0,25217.0,3425454.0,25217.0
8.0,29480.0,4401406.0,29480.0,0.0,0.0,0.0,29296.0,4327527.0,29296.0
10.0,29477.0,4386213.0,29477.0,0.0,0.0,0.0,29309.0,4320413.0,29309.0
12.0,29477.0,4386213.0,29477.0,0.0,0.0,0.0,29309.0,4320413.0,29309.0
14.0,29481.0,4390413.0,29481.0,0.0,0.0,0.0,29304.0,4318736.0,29304.0
16.0,30674.0,5049858.0,30674.0,0.0,0.0,0.0,30534.0,5027510.0,30534.0
18.0,30674.0,5049858.0,30674.0,0.0,0.0,0.0,30534.0,5027510.0,30534.0
20.0,30590.0,5052319.0,30590.0,0.0,0.0,0.0,30487.0,5031964.0,30487.0
