#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,13694.0,855643.0,13694.0,0.0,0.0,0.0,13053.0,780443.0,13053.0
2.0,19034.0,1706443.0,19034.0,0.0,0.0,0.0,17959.0,1462843.0,17959.0
4.0,25298.0,3145343.0,25298.0,0.0,0.0,0.0,24718.0,3120173.0,24718.0
6.0,25762.0,3467943.0,25762.0,0.0,0.0,0.0,25083.0,3433611.0,25083.0
8.0,29541.0,4394920.0,29541.0,0.0,0.0,0.0,29338.0,4320907.0,29338.0
10.0,29544.0,4394526.0,29544.0,0.0,0.0,0.0,29343.0,4324280.0,29343.0
12.0,29544.0,4394526.0,29544.0,0.0,0.0,0.0,29343.0,4324280.0,29343.0
14.0,29546.0,4397724.0,29546.0,0.0,0.0,0.0,29347.0,4326207.0,29347.0
16.0,30626.0,5048917.0,30626.0,0.0,0.0,0.0,30498.0,5027177.0,30498.0
18.0,30626.0,5048917.0,30626.0,0.0,0.0,0.0,30498.0,5027177.0,30498.0
20.0,30625.0,5046800.0,30625.0,0.0,0.0,0.0,30507.0,5030338.0,30507.0
