beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb
0.0,3930.0,486475.0,3930.0,3544.0,440275.0,3544.0
0.005,3934.0,492675.0,6397.375,3544.0,444350.0,5765.75
0.01,3930.0,494000.0,8870.0,3527.0,444400.0,7971.0
0.015,3925.0,494150.0,11337.25,3524.0,445600.0,10208.0
0.02,3923.0,494525.0,13813.5,3510.0,441575.0,12341.5
0.025,3910.0,496225.0,16315.625,3511.0,444750.0,14629.75
0.03,3894.0,497025.0,18804.75,3502.0,444725.0,16843.75
0.035,3899.0,496725.0,21284.375,3503.0,443525.0,19026.375
0.04,3162.0,515150.0,23768.0,3018.0,458875.0,21373.0
0.045,1286.0,565100.0,26715.5,2017.0,504400.0,24715.0
0.05,1209.0,569550.0,29686.5,2085.0,507725.0,27471.25
0.055,1221.0,569075.0,32520.125,2078.0,507050.0,29965.75
0.06,1291.0,564625.0,35168.5,2104.0,502400.0,32248.0
0.065,1279.0,566050.0,38072.25,2084.0,502650.0,34756.25
0.07,1254.0,567000.0,40944.0,2017.0,506400.0,37465.0
0.075,1426.0,561725.0,43555.375,2213.0,496975.0,39486.125
0.08,1201.0,569650.0,46773.0,2096.0,504000.0,42416.0
0.085,1245.0,567375.0,49471.875,2046.0,507125.0,45151.625
0.09,1279.0,565450.0,52169.5,1995.0,509825.0,47879.25
0.095,1306.0,565000.0,54981.0,2179.0,499375.0,49619.625
0.1,1260.0,566975.0,57957.5,2035.0,504600.0,52495.0
0.15,1239.0,567475.0,86360.25,2025.0,509500.0,78450.0
0.2,1226.0,568050.0,114836.0,2023.0,510025.0,104028.0
0.25,1274.0,565975.0,142767.75,2100.0,504625.0,128256.25
0.3,1279.0,564875.0,170741.5,2127.0,501125.0,152464.5
0.35,1237.0,567425.0,199835.75,2041.0,508000.0,179841.0
0.4,1248.0,567150.0,228108.0,2128.0,505475.0,204318.0
0.45,1224.0,567400.0,256554.0,2007.0,510000.0,231507.0
0.5,1279.0,565325.0,283941.5,2093.0,502825.0,253505.5
0.55,1266.0,566100.0,312621.0,2088.0,503100.0,278793.0
0.6,1261.0,566525.0,341176.0,2002.0,510250.0,308152.0
0.65,1272.0,565975.0,369155.75,2101.0,505850.0,330903.5
0.7,1259.0,566275.0,397651.5,2038.0,504575.0,355240.5
0.75,1215.0,568650.0,427702.5,2045.0,505200.0,380945.0
0.8,1228.0,567850.0,455508.0,2145.0,500475.0,402525.0
0.85,1226.0,567875.0,483919.75,2058.0,505325.0,431584.25
0.9,1246.0,567325.0,511838.5,2046.0,506425.0,457828.5
0.95,1229.0,567725.0,540567.75,2032.0,510525.0,487030.75
1.0,1232.0,567575.0,568807.0,2134.0,503475.0,505609.0
10.0,1237.0,567550.0,5676737.0,2061.0,507025.0,5072311.0
20.0,1241.0,567150.0,11344241.0,2128.0,502650.0,10055128.0
30.0,1233.0,567625.0,17029983.0,2034.0,506825.0,15206784.0
40.0,1235.0,567275.0,22692235.0,2039.0,506300.0,20254039.0
50.0,1289.0,565250.0,28263789.0,2072.0,506175.0,25310822.0
60.0,1222.0,568225.0,34094722.0,2060.0,505000.0,30302060.0
70.0,1234.0,567650.0,39736734.0,2006.0,507600.0,35534006.0
80.0,1227.0,567725.0,45419227.0,2042.0,507700.0,40618042.0
90.0,1230.0,567925.0,51114480.0,2014.0,507975.0,45719764.0
100.0,1250.0,566975.0,56698750.0,2127.0,504725.0,50474627.0
