beta,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
0.0,916.0,244370.0,916.0,0.0,0.0,0.0,798.0,209360.0,798.0
1e-05,916.0,247080.0,918.4708,0.0,0.0,0.0,792.0,209420.0,794.0942
2e-05,916.0,247380.0,920.9476,0.0,0.0,0.0,786.0,209920.0,790.1984
4e-05,916.0,246470.0,925.8588,0.0,0.0,0.0,788.0,209090.0,796.3636
8e-05,917.0,246990.0,936.7592,0.0,0.0,0.0,796.0,211540.0,812.9232
0.0001,916.0,246690.0,940.669,0.0,0.0,0.0,803.0,214030.0,824.403
0.0002,916.0,247790.0,965.558,0.0,0.0,0.0,784.0,210970.0,826.194
0.0004,916.0,247540.0,1015.016,0.0,0.0,0.0,792.0,211690.0,876.676
0.0008,916.0,249030.0,1115.224,0.0,0.0,0.0,784.0,210900.0,952.72
0.001,916.0,248110.0,1164.11,0.0,0.0,0.0,785.0,210720.0,995.72
0.002,915.0,249800.0,1414.6,0.0,0.0,0.0,796.0,211900.0,1219.8
0.004,911.0,251160.0,1915.64,0.0,0.0,0.0,779.0,211400.0,1624.6
0.008,908.0,252220.0,2925.76,0.0,0.0,0.0,634.0,232710.0,2495.68
0.01,894.0,253430.0,3428.3,0.0,0.0,0.0,634.0,232710.0,2961.1
0.02,862.0,255040.0,5962.8,0.0,0.0,0.0,634.0,232710.0,5288.2
0.04,745.0,259640.0,11130.6,0.0,0.0,0.0,634.0,232710.0,9942.4
0.08,712.0,260740.0,21571.2,0.0,0.0,0.0,634.0,232710.0,19250.8
0.1,726.0,260450.0,26771.0,0.0,0.0,0.0,634.0,232710.0,23905.0
0.2,702.0,261180.0,52938.0,0.0,0.0,0.0,634.0,232710.0,47176.0
0.4,697.0,261230.0,105189.0,0.0,0.0,0.0,634.0,232710.0,93718.0
1.0,695.0,261340.0,262035.0,0.0,0.0,0.0,634.0,232710.0,233344.0
10.0,698.0,261360.0,2614298.0,0.0,0.0,0.0,634.0,232710.0,2327734.0
