src,dst,spec,core_src,core_dst,used_slot,tfk_slot
64,85,0,1,1,3,2.0
70,15,2,2,2,3,2.0
79,11,25,1,0,3,2.0
87,39,4,1,0,3,2.0
99,11,57,0,2,3,2.0
11,39,26,1,2,4,3.0
32,84,36,0,0,4,3.0
74,88,18,1,2,4,3.0
93,1,0,0,2,4,3.0
98,19,41,1,0,4,3.0
6,68,75,0,0,5,4.0
28,29,36,1,2,5,4.0
48,3,2,1,0,5,4.0
78,67,0,2,2,5,4.0
88,57,0,0,0,5,4.0
9,16,22,0,1,6,5.0
30,42,4,1,1,6,5.0
31,46,30,1,0,6,5.0
40,84,15,1,2,6,5.0
56,36,13,2,2,6,5.0
57,26,37,2,0,6,5.0
77,29,9,0,0,6,5.0
87,72,32,2,0,6,5.0
99,86,12,1,1,6,5.0
2,10,791,0,1,7,6.0
25,67,0,1,0,7,6.0
33,54,36,0,1,7,6.0
47,7,7,0,2,7,6.0
63,83,43,0,2,7,6.0
69,96,73,2,1,7,6.0
77,97,31,1,1,7,6.0
81,65,48,1,2,7,6.0
92,62,12,0,2,7,6.0
12,52,29,1,1,8,7.0
20,72,2,2,2,8,7.0
26,27,72,2,0,8,7.0
32,34,80,2,2,8,7.0
49,21,55,0,0,8,7.0
60,50,15,2,2,8,7.0
66,67,80,0,1,8,7.0
87,6,11,0,2,8,7.0
0,80,50,0,0,9,8.0
9,25,0,2,0,9,8.0
48,41,11,2,0,9,8.0
69,83,29,0,1,9,8.0
73,93,48,0,2,9,8.0
80,42,57,2,2,10,9.0
98,42,70,0,0,10,9.0
1,98,48,0,2,11,10.0
13,10,0,0,0,11,10.0
30,82,2,2,1,11,10.0
50,30,56,1,0,11,10.0
74,78,27,0,1,11,10.0
32,16,9,1,2,12,11.0
13,85,67,2,0,13,12.0
14,99,60,0,2,13,12.0
24,22,0,1,0,13,12.0
25,81,23,2,0,13,12.0
51,40,40,1,0,13,12.0
59,79,6,2,0,13,12.0
80,8,67,1,1,13,12.0
90,8,54,0,0,13,12.0
71,54,66,0,0,14,13.0
76,94,16,0,2,15,14.0
91,18,41,2,0,15,14.0
22,56,5,2,0,16,15.0
36,94,20,0,1,16,15.0
43,41,31,1,1,16,15.0
66,41,31,2,2,16,15.0
85,34,2,2,1,16,15.0
81,37,63,2,2,17,16.0
3,21,50,1,1,18,17.0
36,76,62,1,2,18,17.0
51,35,25,0,0,18,17.0
74,61,35,2,1,18,17.0
53,35,39,0,1,19,18.0
12,95,19,2,1,21,20.0
45,63,5,0,1,22,21.0
60,69,51,1,1,22,21.0
59,56,14,0,1,23,22.0
92,65,19,1,1,23,22.0
75,43,55,0,2,25,24.0
94,95,0,0,0,25,24.0
1,34,26,0,0,2,1.0
4,94,25,2,0,2,1.0
7,71,0,1,2,2,1.0
11,25,9,2,0,2,1.0
15,14,3,1,2,2,1.0
18,37,15,1,0,2,1.0
24,81,2,0,1,2,1.0
32,91,0,1,2,2,1.0
40,30,0,0,2,2,1.0
47,8,0,2,2,2,1.0
53,0,14,0,1,2,1.0
58,35,2,1,2,2,1.0
62,55,11,1,2,2,1.0
65,12,55,2,1,2,1.0
70,68,7,1,1,2,1.0
75,27,0,1,2,2,1.0
77,38,12,2,0,2,1.0
80,89,28,0,1,2,1.0
82,99,0,0,0,2,1.0
88,53,60,1,2,2,1.0
96,52,0,2,0,2,1.0
9,44,48,2,1,3,2.0
10,20,8,2,1,3,2.0
36,73,24,2,0,3,2.0
57,88,2,1,2,3,2.0
69,70,33,1,0,3,2.0
78,54,0,1,2,3,2.0
86,18,0,0,0,3,2.0
93,89,28,1,0,3,2.0
99,70,29,1,2,3,2.0
31,3,13,0,2,4,3.0
41,8,0,1,1,4,3.0
46,33,47,0,1,4,3.0
79,37,5,1,1,4,3.0
87,82,31,1,2,4,3.0
10,19,0,1,0,5,4.0
20,22,73,0,0,5,4.0
82,94,71,1,2,5,4.0
94,1,64,1,2,5,4.0
96,51,53,1,2,5,4.0
32,74,53,0,2,6,5.0
64,29,5,2,1,6,5.0
79,61,0,0,1,6,5.0
92,6,63,2,0,6,5.0
0,41,53,2,2,7,6.0
14,24,73,0,2,7,6.0
27,48,71,1,0,7,6.0
40,68,2,1,0,7,6.0
57,58,57,0,2,7,6.0
63,67,60,2,0,7,6.0
67,33,5,2,2,7,6.0
85,38,18,2,1,7,6.0
99,62,73,2,2,7,6.0
7,91,33,2,0,8,7.0
15,26,27,2,1,8,7.0
25,86,47,1,2,8,7.0
64,93,4,0,0,8,7.0
72,0,42,0,0,8,7.0
89,38,59,2,2,8,7.0
98,95,72,1,0,8,7.0
12,31,80,0,1,9,8.0
47,98,30,0,2,9,8.0
73,87,64,1,2,9,8.0
92,11,71,1,0,9,8.0
44,15,4,2,0,10,9.0
72,97,80,2,1,10,9.0
4,2,11,1,2,11,10.0
21,28,25,0,1,11,10.0
45,57,26,2,2,11,10.0
59,66,43,2,0,11,10.0
78,35,14,0,0,11,10.0
85,84,23,1,0,11,10.0
3,17,28,1,1,12,11.0
9,87,80,1,0,12,11.0
41,22,56,0,2,12,11.0
43,29,66,0,2,12,11.0
60,83,0,1,1,12,11.0
9,8,67,0,0,13,12.0
14,5,43,1,1,13,12.0
23,40,37,1,2,13,12.0
28,75,67,2,2,13,12.0
36,42,52,0,0,13,12.0
39,31,0,2,2,13,12.0
45,54,22,1,0,13,12.0
51,22,11,0,1,13,12.0
54,98,17,1,0,13,12.0
63,19,67,1,1,13,12.0
63,69,50,0,0,13,12.0
66,56,0,2,2,13,12.0
72,39,23,1,1,13,12.0
96,90,67,0,0,13,12.0
2,56,45,0,1,14,13.0
6,78,66,1,2,14,13.0
10,61,66,0,2,14,13.0
21,16,32,1,1,14,13.0
26,59,0,2,0,14,13.0
50,76,2,1,0,14,13.0
4,56,40,0,0,15,14.0
25,1,785,2,1,15,14.0
35,6,19,1,2,15,14.0
77,23,65,1,0,15,14.0
92,23,53,0,2,15,14.0
13,90,11,0,1,16,15.0
53,83,23,1,2,16,15.0
76,13,80,1,2,16,15.0
24,44,50,1,0,17,16.0
79,55,47,2,1,17,16.0
12,90,40,2,2,18,17.0
50,29,31,0,0,18,17.0
71,81,0,0,2,18,17.0
76,65,44,2,0,18,17.0
60,68,30,2,2,19,18.0
13,80,13,1,1,20,19.0
48,74,7,1,0,20,19.0
34,5,44,1,0,21,20.0
64,18,42,1,2,21,20.0
36,20,10,1,2,23,22.0
65,33,56,1,0,24,23.0
51,84,55,1,1,25,24.0
81,19,38,0,2,25,24.0
3,59,53,0,1,27,26.0
30,43,49,1,1,31,30.0
4,7,0,2,2,2,1.0
10,26,17,1,2,2,1.0
15,80,10,2,0,2,1.0
23,15,5,0,1,2,1.0
34,3,0,0,0,2,1.0
51,53,2,1,2,2,1.0
60,8,2,2,0,2,1.0
68,35,0,1,2,2,1.0
75,88,3,1,1,2,1.0
76,47,2,2,2,2,1.0
82,44,38,2,0,2,1.0
87,8,56,1,1,2,1.0
93,24,24,1,0,2,1.0
0,39,16,1,2,3,2.0
45,66,2,0,1,3,2.0
72,20,2,1,1,3,2.0
98,96,0,0,0,3,2.0
32,24,40,0,2,4,3.0
64,27,76,2,2,4,3.0
82,75,15,0,0,4,3.0
99,85,28,0,2,4,3.0
18,11,20,2,0,5,4.0
67,73,75,2,0,5,4.0
91,87,6,2,2,5,4.0
97,57,36,2,1,5,4.0
40,57,9,1,0,6,5.0
92,12,9,2,0,6,5.0
10,46,36,2,0,7,6.0
18,78,73,0,0,7,6.0
34,1,19,2,0,7,6.0
73,29,25,2,2,7,6.0
88,45,35,2,1,7,6.0
1,13,33,2,1,8,7.0
6,0,19,0,2,8,7.0
18,17,20,1,1,8,7.0
33,3,7,1,1,8,7.0
40,61,53,0,2,8,7.0
60,82,13,1,1,8,7.0
70,54,9,1,1,8,7.0
89,15,30,1,0,8,7.0
3,20,791,2,0,9,8.0
9,91,53,2,1,9,8.0
31,84,0,1,0,9,8.0
38,90,0,2,2,9,8.0
50,71,49,0,0,9,8.0
51,38,35,2,0,9,8.0
58,80,33,1,2,9,8.0
61,2,59,1,0,9,8.0
86,85,80,2,1,9,8.0
98,5,71,2,0,9,8.0
0,42,790,0,2,10,9.0
12,2,70,1,2,10,9.0
45,33,4,2,0,10,9.0
56,25,23,2,0,10,9.0
66,70,47,2,0,10,9.0
77,69,38,1,0,10,9.0
9,51,0,0,0,11,10.0
32,94,53,2,1,11,10.0
54,55,69,2,0,11,10.0
72,55,69,0,1,11,10.0
95,26,16,2,1,11,10.0
98,65,0,1,1,11,10.0
43,23,0,0,1,12,11.0
63,66,31,0,0,12,11.0
76,44,31,0,1,12,11.0
86,78,42,0,2,12,11.0
96,79,35,2,2,12,11.0
4,19,67,1,0,13,12.0
14,93,18,2,0,13,12.0
20,67,67,2,0,13,12.0
30,68,67,0,2,13,12.0
42,25,10,0,2,13,12.0
59,24,67,2,1,13,12.0
63,59,37,2,0,13,12.0
78,84,80,1,2,13,12.0
86,8,29,1,2,13,12.0
99,56,80,2,0,13,12.0
7,77,66,1,0,14,13.0
87,60,57,0,0,14,13.0
69,6,80,2,2,15,14.0
4,49,2,0,0,16,15.0
36,54,36,0,0,16,15.0
69,13,80,1,0,16,15.0
81,16,64,1,2,16,15.0
31,39,25,0,0,17,16.0
43,14,0,1,1,17,16.0
64,36,63,1,2,17,16.0
73,31,38,1,2,17,16.0
81,62,63,0,1,17,16.0
13,5,49,2,2,18,17.0
70,1,32,2,1,18,17.0
19,65,22,1,0,19,18.0
53,63,48,1,1,19,18.0
6,37,23,1,2,20,19.0
48,39,49,0,1,22,21.0
48,68,20,2,0,23,22.0
76,25,7,1,1,23,22.0
77,89,36,2,2,23,22.0
92,37,30,0,1,23,22.0
58,9,55,0,1,25,24.0
57,28,45,2,1,26,25.0
6,24,0,1,2,2,1.0
20,51,33,2,2,2,1.0
43,82,78,0,1,2,1.0
63,97,64,0,2,2,1.0
75,96,7,1,0,2,1.0
82,58,4,0,1,2,1.0
99,63,56,2,2,2,1.0
21,53,54,2,2,3,2.0
60,72,49,2,1,3,2.0
87,0,8,0,1,3,2.0
88,87,0,1,1,3,2.0
24,16,26,0,2,4,3.0
77,44,60,2,1,4,3.0
47,28,75,1,1,5,4.0
96,38,30,2,0,5,4.0
10,79,57,1,1,6,5.0
31,7,19,0,2,6,5.0
57,21,19,1,0,6,5.0
82,37,50,2,2,6,5.0
11,7,59,0,1,7,6.0
20,56,31,1,0,7,6.0
36,5,27,2,0,7,6.0
60,46,73,1,0,7,6.0
87,79,57,2,0,7,6.0
89,99,21,1,0,7,6.0
3,66,72,2,0,8,7.0
30,71,22,0,0,8,7.0
53,73,40,1,0,8,7.0
1,19,14,2,0,9,8.0
4,83,38,2,1,9,8.0
6,40,0,0,2,9,8.0
13,70,71,1,1,9,8.0
32,41,2,0,0,9,8.0
38,3,9,2,0,9,8.0
42,1,10,1,0,9,8.0
57,74,71,2,2,9,8.0
92,67,0,2,1,9,8.0
98,17,39,2,0,9,8.0
9,80,17,1,0,10,9.0
12,97,46,0,1,10,9.0
34,25,70,2,0,10,9.0
58,50,31,2,2,10,9.0
64,39,30,0,2,10,9.0
86,52,55,2,0,10,9.0
34,67,35,0,2,11,10.0
45,64,47,2,2,11,10.0
59,47,32,2,2,11,10.0
75,15,56,2,1,11,10.0
86,44,18,1,0,11,10.0
93,78,31,1,2,11,10.0
27,68,42,0,1,12,11.0
94,98,47,2,1,12,11.0
3,30,15,1,2,13,12.0
12,92,57,1,1,13,12.0
20,70,5,0,2,13,12.0
21,86,3,1,0,13,12.0
33,27,43,0,1,13,12.0
47,25,41,0,2,13,12.0
56,69,66,2,0,13,12.0
88,2,22,2,2,13,12.0
93,22,60,0,0,13,12.0
98,35,57,0,0,13,12.0
76,48,66,0,2,14,13.0
9,72,28,0,2,15,14.0
12,8,4,2,1,15,14.0
84,11,65,2,2,15,14.0
0,28,37,2,2,16,15.0
6,52,38,2,1,16,15.0
52,57,64,2,0,16,15.0
13,95,42,0,0,17,16.0
26,55,20,0,1,17,16.0
26,96,21,2,1,17,16.0
40,19,3,0,2,17,16.0
77,22,48,1,1,17,16.0
94,89,2,1,2,18,17.0
4,29,48,1,1,19,18.0
54,60,31,2,0,19,18.0
66,8,12,1,0,19,18.0
69,67,8,2,0,19,18.0
41,85,60,2,1,20,19.0
35,15,59,1,2,21,20.0
49,90,25,0,0,21,20.0
89,54,59,0,1,21,20.0
27,81,41,2,2,22,21.0
14,77,37,0,0,23,22.0
24,61,27,1,2,23,22.0
29,31,41,2,1,25,24.0
33,16,51,1,1,25,24.0
40,44,21,1,2,25,24.0
78,68,46,0,0,27,26.0
18,79,3,0,2,32,31.0
12,96,3,0,0,2,1.0
56,18,39,1,1,2,1.0
78,5,25,1,1,2,1.0
10,3,4,2,1,3,2.0
53,88,45,2,2,3,2.0
88,82,35,1,1,3,2.0
45,14,17,1,1,4,3.0
93,71,4,1,2,4,3.0
70,59,0,1,2,5,4.0
99,29,3,0,2,5,4.0
51,69,27,2,2,6,5.0
75,82,37,0,0,6,5.0
19,15,7,0,1,7,6.0
48,80,3,2,0,7,6.0
77,73,29,2,1,7,6.0
89,22,2,0,1,7,6.0
8,17,4,0,1,8,7.0
38,39,70,0,2,8,7.0
82,50,23,2,2,8,7.0
4,24,103,1,2,9,8.0
10,62,8,1,0,9,8.0
24,27,30,0,0,9,8.0
32,85,11,0,0,9,8.0
60,14,6,2,0,9,8.0
96,15,21,2,0,9,8.0
28,6,9,1,0,10,9.0
69,45,37,1,2,10,9.0
0,47,8,2,1,11,10.0
25,34,46,0,0,11,10.0
57,52,15,2,1,11,10.0
64,58,65,2,2,11,10.0
89,65,69,1,0,11,10.0
0,66,80,1,2,12,11.0
23,98,18,2,2,12,11.0
86,72,0,1,0,12,11.0
99,13,44,2,1,12,11.0
7,84,9,1,0,13,12.0
15,61,44,2,0,13,12.0
21,72,36,0,1,13,12.0
31,16,0,0,1,13,12.0
37,91,17,1,2,13,12.0
51,67,43,0,1,13,12.0
75,54,53,1,0,13,12.0
87,29,35,1,1,13,12.0
98,1,59,1,1,13,12.0
3,48,35,0,0,14,13.0
20,74,38,1,0,14,13.0
34,39,56,2,0,14,13.0
66,7,54,0,0,14,13.0
77,63,15,0,0,14,13.0
87,11,16,2,2,14,13.0
98,44,3,0,1,14,13.0
7,75,41,2,2,15,14.0
27,73,0,1,0,15,14.0
42,95,56,1,2,15,14.0
56,96,38,2,1,15,14.0
63,4,19,2,0,15,14.0
76,9,29,2,1,15,14.0
40,79,9,2,1,16,15.0
12,38,37,1,2,17,16.0
31,41,13,2,2,17,16.0
63,93,31,1,0,17,16.0
79,84,21,0,2,17,16.0
94,8,38,0,1,18,17.0
36,52,0,0,2,19,18.0
67,10,12,2,0,19,18.0
85,49,40,1,2,20,19.0
20,59,50,0,0,21,20.0
48,60,29,1,1,21,20.0
57,22,34,0,2,22,21.0
74,58,7,2,1,22,21.0
53,50,16,0,1,23,22.0
41,45,32,0,0,24,23.0
34,2,19,1,0,25,24.0
36,92,33,1,2,29,28.0
27,12,56,0,0,2,1.0
88,80,5,1,2,2,1.0
79,17,2,1,2,3,2.0
53,57,6,2,2,4,3.0
86,0,2,2,1,5,4.0
70,66,38,0,1,6,5.0
31,60,23,1,2,7,6.0
93,39,42,1,1,7,6.0
70,21,18,2,1,8,7.0
96,57,11,0,1,8,7.0
32,6,44,2,0,9,8.0
40,24,31,0,2,9,8.0
99,46,2,2,0,9,8.0
10,58,11,2,0,10,9.0
40,0,27,2,2,10,9.0
64,4,23,2,1,10,9.0
51,1,69,2,2,11,10.0
82,83,12,2,1,11,10.0
98,23,11,1,0,11,10.0
10,82,43,0,0,12,11.0
7,72,787,2,0,13,12.0
25,61,57,0,0,13,12.0
38,15,17,0,1,13,12.0
79,42,44,0,2,13,12.0
88,69,5,2,0,13,12.0
99,49,8,0,2,13,12.0
21,77,0,0,1,14,13.0
83,89,7,2,1,14,13.0
87,24,7,1,0,14,13.0
6,60,4,1,0,15,14.0
25,3,32,1,2,15,14.0
34,82,38,2,1,15,14.0
53,98,0,1,2,15,14.0
63,11,0,0,0,15,14.0
7,54,43,1,1,16,15.0
58,45,42,1,1,17,16.0
56,9,62,0,2,18,17.0
96,97,3,2,0,18,17.0
68,54,3,2,2,22,21.0
78,43,9,2,2,22,21.0
41,18,80,1,1,25,24.0
14,62,37,2,0,27,26.0
73,19,36,1,2,2,1.0
7,73,0,0,2,4,3.0
21,87,49,0,1,6,5.0
64,19,58,2,0,7,6.0
34,44,71,0,1,9,8.0
3,82,40,1,2,10,9.0
18,84,5,1,2,10,9.0
72,53,69,1,2,11,10.0
4,14,6,2,2,12,11.0
10,84,40,1,0,13,12.0
51,61,27,1,0,13,12.0
50,97,41,2,2,14,13.0
86,67,42,1,0,14,13.0
96,28,53,0,0,14,13.0
20,1,80,1,0,15,14.0
56,73,785,1,0,15,14.0
72,58,12,0,2,15,14.0
88,5,9,1,0,15,14.0
26,71,56,1,2,17,16.0
43,42,23,0,2,18,17.0
99,83,60,0,0,20,19.0
50,78,58,0,1,22,21.0
69,33,39,2,2,27,26.0
50,14,69,2,2,3,2.0
6,15,37,0,2,7,6.0
73,36,55,1,2,8,7.0
51,32,44,2,0,9,8.0
79,88,66,1,2,14,13.0
96,20,58,1,1,15,14.0
19,81,24,0,1,17,16.0
45,1,59,1,0,18,17.0
0,64,37,1,1,5,4.0
15,86,38,0,2,9,8.0
38,40,20,2,0,11,10.0
24,31,42,0,0,15,14.0
87,58,41,0,2,15,14.0
50,23,39,1,0,17,16.0
79,99,49,1,0,7,6.0
51,27,59,2,1,10,9.0
96,75,19,0,0,15,14.0
89,77,20,2,2,9,8.0
50,26,0,2,1,15,14.0
88,7,24,1,0,11,10.0
82,36,787,2,2,13,12.0
6,34,-1,-1,-1,2,1.0
9,78,-1,-1,-1,2,1.0
10,92,-1,-1,-1,2,1.0
12,17,-1,-1,-1,2,1.0
12,20,-1,-1,-1,2,1.0
12,39,-1,-1,-1,2,1.0
13,8,-1,-1,-1,2,1.0
13,25,-1,-1,-1,2,1.0
13,26,-1,-1,-1,2,1.0
14,92,-1,-1,-1,2,1.0
31,30,-1,-1,-1,2,1.0
31,82,-1,-1,-1,2,1.0
31,99,-1,-1,-1,2,1.0
34,63,-1,-1,-1,2,1.0
36,11,-1,-1,-1,2,1.0
36,41,-1,-1,-1,2,1.0
36,59,-1,-1,-1,2,1.0
40,13,-1,-1,-1,2,1.0
43,31,-1,-1,-1,2,1.0
48,34,-1,-1,-1,2,1.0
51,9,-1,-1,-1,2,1.0
58,69,-1,-1,-1,2,1.0
59,69,-1,-1,-1,2,1.0
62,36,-1,-1,-1,2,1.0
64,89,-1,-1,-1,2,1.0
66,52,-1,-1,-1,2,1.0
66,97,-1,-1,-1,2,1.0
69,26,-1,-1,-1,2,1.0
69,61,-1,-1,-1,2,1.0
69,86,-1,-1,-1,2,1.0
74,9,-1,-1,-1,2,1.0
81,47,-1,-1,-1,2,1.0
81,92,-1,-1,-1,2,1.0
81,95,-1,-1,-1,2,1.0
82,66,-1,-1,-1,2,1.0
82,81,-1,-1,-1,2,1.0
84,66,-1,-1,-1,2,1.0
86,9,-1,-1,-1,2,1.0
86,69,-1,-1,-1,2,1.0
86,71,-1,-1,-1,2,1.0
86,79,-1,-1,-1,2,1.0
86,97,-1,-1,-1,2,1.0
88,40,-1,-1,-1,2,1.0
88,81,-1,-1,-1,2,1.0
89,32,-1,-1,-1,2,1.0
92,5,-1,-1,-1,2,1.0
92,33,-1,-1,-1,2,1.0
92,58,-1,-1,-1,2,1.0
92,84,-1,-1,-1,2,1.0
92,93,-1,-1,-1,2,1.0
98,21,-1,-1,-1,2,1.0
13,51,-1,-1,-1,3,2.0
13,67,-1,-1,-1,3,2.0
48,81,-1,-1,-1,3,2.0
53,92,-1,-1,-1,3,2.0
69,54,-1,-1,-1,3,2.0
80,92,-1,-1,-1,3,2.0
25,66,-1,-1,-1,4,3.0
43,4,-1,-1,-1,4,3.0
43,70,-1,-1,-1,4,3.0
76,81,-1,-1,-1,4,3.0
9,20,-1,-1,-1,5,4.0
40,76,-1,-1,-1,5,4.0
70,43,-1,-1,-1,5,4.0
76,38,-1,-1,-1,5,4.0
13,27,-1,-1,-1,6,5.0
25,28,-1,-1,-1,6,5.0
40,98,-1,-1,-1,6,5.0
57,81,-1,-1,-1,6,5.0
66,18,-1,-1,-1,6,5.0
15,9,-1,-1,-1,7,6.0
37,48,-1,-1,-1,7,6.0
43,10,-1,-1,-1,7,6.0
43,58,-1,-1,-1,7,6.0
50,16,-1,-1,-1,7,6.0
50,17,-1,-1,-1,7,6.0
63,48,-1,-1,-1,7,6.0
10,60,21,2,1,8,7.0
32,76,-1,-1,-1,8,7.0
48,9,-1,-1,-1,8,7.0
77,86,-1,-1,-1,8,7.0
6,2,54,0,2,9,8.0
59,61,-1,-1,-1,9,8.0
77,41,3,2,2,9,8.0
80,81,-1,-1,-1,9,8.0
82,45,6,0,1,9,8.0
6,62,27,0,0,10,9.0
34,69,-1,-1,-1,10,9.0
48,13,-1,-1,-1,10,9.0
82,12,58,2,0,10,9.0
88,77,-1,-1,-1,10,9.0
1,78,35,0,0,11,10.0
34,6,-1,-1,-1,11,10.0
43,32,-1,-1,-1,11,10.0
53,61,11,2,1,11,10.0
17,98,59,1,2,12,11.0
45,61,14,2,2,12,11.0
64,28,11,2,2,12,11.0
89,75,9,0,1,12,11.0
92,38,0,0,0,12,11.0
21,64,33,2,2,13,12.0
59,68,54,2,1,13,12.0
64,15,12,0,2,13,12.0
68,70,50,2,2,13,12.0
75,38,67,1,2,13,12.0
88,83,48,2,1,13,12.0
70,99,32,1,0,14,13.0
10,32,65,2,2,15,14.0
20,80,35,2,0,15,14.0
86,27,27,0,1,15,14.0
94,11,38,1,2,15,14.0
0,55,51,1,2,16,15.0
16,89,39,2,1,16,15.0
32,19,20,0,2,16,15.0
66,47,14,2,0,16,15.0
78,93,8,1,1,16,15.0
3,55,18,0,2,17,16.0
51,97,56,0,1,17,16.0
70,49,63,2,0,17,16.0
72,80,10,2,2,17,16.0
73,30,57,0,2,18,17.0
84,26,38,2,1,18,17.0
92,2,0,1,0,19,18.0
88,39,40,1,2,20,19.0
75,23,32,1,2,21,20.0
99,91,11,2,0,22,21.0
22,30,30,0,0,26,25.0
