#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2613.0,931484.0,93151013.0,0.0,0.0,0.0,2900.0,901464.0,90149300.0
2.0,5519.0,1851273.0,185132819.0,0.0,0.0,0.0,6204.0,1771885.0,177194704.0
4.0,14798.0,3550222.0,355036998.0,0.0,0.0,0.0,14661.0,3254311.0,325445761.0
6.0,23814.0,4629381.0,462961914.0,0.0,0.0,0.0,23116.0,4371134.0,437136516.0
8.0,29653.0,5119806.0,512010253.0,0.0,0.0,0.0,29723.0,5035682.0,503597923.0
10.0,31435.0,5171004.0,517131835.0,0.0,0.0,0.0,31435.0,5171004.0,517131835.0
12.0,31435.0,5171004.0,517131835.0,0.0,0.0,0.0,31435.0,5171004.0,517131835.0
14.0,31435.0,5171004.0,517131835.0,0.0,0.0,0.0,31435.0,5171004.0,517131835.0
16.0,31435.0,5171004.0,517131835.0,0.0,0.0,0.0,31435.0,5171004.0,517131835.0
18.0,31435.0,5171004.0,517131835.0,0.0,0.0,0.0,31435.0,5171004.0,517131835.0
20.0,31435.0,5171004.0,517131835.0,0.0,0.0,0.0,31435.0,5171004.0,517131835.0
