#cores,connection_ub,throughput_ub,obj_ub,connection_lb,throughput_lb,obj_lb,connection_he,throughput_he,obj_he
1.0,2594.0,931875.0,93190094.0,0.0,0.0,0.0,2957.0,892800.0,89282957.0
2.0,5591.0,1849720.0,184977591.0,0.0,0.0,0.0,6190.0,1746967.0,174702890.0
4.0,14652.0,3512708.0,351285452.0,0.0,0.0,0.0,14405.0,3211876.0,321202005.0
6.0,23370.0,4579264.0,457949770.0,0.0,0.0,0.0,24885.0,4319931.0,432017985.0
8.0,28985.0,5122713.0,512300285.0,0.0,0.0,0.0,29028.0,5007427.0,500771728.0
10.0,31438.0,5200536.0,520085038.0,0.0,0.0,0.0,31438.0,5200536.0,520085038.0
12.0,31438.0,5200536.0,520085038.0,0.0,0.0,0.0,31438.0,5200536.0,520085038.0
14.0,31438.0,5200536.0,520085038.0,0.0,0.0,0.0,31438.0,5200536.0,520085038.0
16.0,31438.0,5200536.0,520085038.0,0.0,0.0,0.0,31438.0,5200536.0,520085038.0
18.0,31438.0,5200536.0,520085038.0,0.0,0.0,0.0,31438.0,5200536.0,520085038.0
20.0,31438.0,5200536.0,520085038.0,0.0,0.0,0.0,31438.0,5200536.0,520085038.0
